ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,25.0,0.0,55.0,6.0,,,,,0.0,27.0,27.0,61.0,,,,,,,,,,,,,,,,,,left,1.0,2.10225706641,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,40.0,91.0,,,,,0.0,28.0,28.0,21.0,,,,,,,,,,,,,,,,,,left,0.0,2.96774298046,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,16.0,4.0,,,,,0.0,29.0,29.0,30.0,,,,,,,,,,,,,,,,,,left,1.0,2.2671816824,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,150.0,89.0,,,,,0.0,30.0,30.0,84.0,,,,,,,,,,,,,,,,,,right,1.0,3.48300402053,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,106.0,152.0,,,,,0.0,31.0,31.0,58.0,,,,,,,,,,,,,,,,,,right,1.0,3.5323241041,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,60.0,29.0,,,,,0.0,32.0,32.0,12.0,,,,,,,,,,,,,,,,,,right,1.0,2.28460150119,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,150.0,4.0,,,,,0.0,33.0,33.0,64.0,,,,,,,,,,,,,,,,,,right,1.0,2.40044558374,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,35.0,31.0,,,,,0.0,34.0,34.0,41.0,,,,,,,,,,,,,,,,,,right,1.0,10.2993096737,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,149.0,10.0,,,,,0.0,35.0,35.0,39.0,,,,,,,,,,,,,,,,,,left,1.0,2.90099742264,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,19.0,11.0,,,,,0.0,36.0,36.0,5.0,,,,,,,,,,,,,,,,,,left,0.0,3.6496368451,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,20.0,90.0,,,,,0.0,37.0,37.0,20.0,,,,,,,,,,,,,,,,,,right,0.0,3.33233212354,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,75.0,31.0,,,,,0.0,38.0,38.0,72.0,,,,,,,,,,,,,,,,,,left,1.0,2.51606091158,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,61.0,150.0,,,,,0.0,39.0,39.0,27.0,,,,,,,,,,,,,,,,,,right,0.0,8.31543355761,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,39.0,29.0,,,,,0.0,40.0,40.0,11.0,,,,,,,,,,,,,,,,,,right,1.0,2.0518476977,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,104.0,90.0,,,,,0.0,41.0,41.0,53.0,,,,,,,,,,,,,,,,,,right,1.0,2.9171506078,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,105.0,60.0,,,,,0.0,42.0,42.0,48.0,,,,,,,,,,,,,,,,,,left,1.0,2.7834502724,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,150.0,90.0,,,,,0.0,43.0,43.0,54.0,,,,,,,,,,,,,,,,,,left,1.0,6.66693020612,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,149.0,61.0,,,,,0.0,44.0,44.0,19.0,,,,,,,,,,,,,,,,,,left,1.0,3.76751864608,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,10.01,150.0,,,,,0.0,45.0,45.0,25.0,,,,,,,,,,,,,,,,,,right,0.0,3.34973857645,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,151.0,151.0,,,,,0.0,46.0,46.0,29.0,,,,,,,,,,,,,,,,,,left,1.0,4.89951334288,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,20.0,59.0,,,,,0.0,47.0,47.0,15.0,,,,,,,,,,,,,,,,,,left,0.0,3.13416864024,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,35.0,150.0,,,,,0.0,48.0,48.0,85.0,,,,,,,,,,,,,,,,,,left,0.0,2.61651415471,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,111.0,10.0,,,,,0.0,49.0,49.0,8.0,,,,,,,,,,,,,,,,,,right,1.0,1.78375665005,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,56.0,29.0,,,,,0.0,50.0,50.0,42.0,,,,,,,,,,,,,,,,,,left,1.0,6.95006356295,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,56.0,89.0,,,,,0.0,51.0,51.0,52.0,,,,,,,,,,,,,,,,,,left,1.0,4.23408469511,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,150.0,150.0,,,,,0.0,52.0,52.0,89.0,,,,,,,,,,,,,,,,,,left,1.0,2.31705540419,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,151.0,4.0,,,,,0.0,53.0,53.0,34.0,,,,,,,,,,,,,,,,,,left,1.0,2.01671504788,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,125.0,4.0,,,,,0.0,54.0,54.0,63.0,,,,,,,,,,,,,,,,,,left,1.0,3.76628748188,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,54.0,5.0,,,,,0.0,55.0,55.0,32.0,,,,,,,,,,,,,,,,,,left,1.0,4.13274624711,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,151.0,150.0,,,,,0.0,56.0,56.0,59.0,,,,,,,,,,,,,,,,,,left,1.0,4.03278032877,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,35.0,5.0,,,,,0.0,57.0,57.0,60.0,,,,,,,,,,,,,,,,,,left,1.0,6.08269620361,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,75.0,59.0,,,,,0.0,58.0,58.0,77.0,,,,,,,,,,,,,,,,,,left,0.0,7.91581868846,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,111.0,30.0,,,,,0.0,59.0,59.0,13.0,,,,,,,,,,,,,,,,,,right,1.0,4.73398830928,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,21.0,31.0,,,,,0.0,60.0,60.0,10.0,,,,,,,,,,,,,,,,,,left,0.0,2.73516858229,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,35.0,150.0,,,,,0.0,61.0,61.0,56.0,,,,,,,,,,,,,,,,,,left,1.0,8.46607049834,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,150.0,61.0,,,,,0.0,62.0,62.0,79.0,,,,,,,,,,,,,,,,,,left,1.0,4.18293559924,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,104.0,5.0,,,,,0.0,63.0,63.0,33.0,,,,,,,,,,,,,,,,,,left,1.0,1.78410929209,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,125.0,89.0,,,,,0.0,64.0,64.0,83.0,,,,,,,,,,,,,,,,,,left,1.0,4.96606715722,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,36.0,9.0,,,,,0.0,65.0,65.0,36.0,,,,,,,,,,,,,,,,,,right,1.0,1.93459304515,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,55.0,60.0,,,,,0.0,66.0,66.0,76.0,,,,,,,,,,,,,,,,,,right,1.0,3.5673554847,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,14.0,31.0,,,,,0.0,67.0,67.0,40.0,,,,,,,,,,,,,,,,,,left,0.0,5.91704265587,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,14.0,149.0,,,,,0.0,68.0,68.0,55.0,,,,,,,,,,,,,,,,,,right,0.0,2.86608221894,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,106.0,29.0,,,,,0.0,69.0,69.0,43.0,,,,,,,,,,,,,,,,,,left,1.0,2.16679269588,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,110.0,60.0,,,,,0.0,70.0,70.0,18.0,,,,,,,,,,,,,,,,,,left,1.0,1.81730137998,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,15.0,61.0,,,,,0.0,71.0,71.0,45.0,,,,,,,,,,,,,,,,,,left,0.0,4.65071790479,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,150.0,29.0,,,,,0.0,72.0,72.0,74.0,,,,,,,,,,,,,,,,,,left,1.0,2.55093499087,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,150.0,30.0,,,,,0.0,73.0,73.0,44.0,,,,,,,,,,,,,,,,,,left,1.0,4.06611224031,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,125.0,149.0,,,,,0.0,74.0,74.0,88.0,,,,,,,,,,,,,,,,,,left,1.0,5.31656448077,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,55.0,151.0,,,,,0.0,75.0,75.0,86.0,,,,,,,,,,,,,,,,,,left,0.0,4.35075794999,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,60.0,60.0,,,,,0.0,76.0,76.0,17.0,,,,,,,,,,,,,,,,,,right,1.0,3.83264132822,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,35.0,6.0,,,,,0.0,77.0,77.0,31.0,,,,,,,,,,,,,,,,,,right,1.0,2.4825017876,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,125.0,59.0,,,,,0.0,78.0,78.0,78.0,,,,,,,,,,,,,,,,,,left,1.0,4.11674213829,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,55.0,30.0,,,,,0.0,79.0,79.0,71.0,,,,,,,,,,,,,,,,,,right,1.0,8.13150737202,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,55.0,11.0,,,,,0.0,80.0,80.0,66.0,,,,,,,,,,,,,,,,,,left,1.0,5.4506925107,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,109.0,5.0,,,,,0.0,81.0,81.0,3.0,,,,,,,,,,,,,,,,,,left,1.0,1.75098660216,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,150.0,5.0,,,,,0.0,82.0,82.0,4.0,,,,,,,,,,,,,,,,,,left,1.0,4.30044933641,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,151.0,11.0,,,,,0.0,83.0,83.0,9.0,,,,,,,,,,,,,,,,,,right,1.0,1.93335571187,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,35.0,89.0,,,,,0.0,84.0,84.0,51.0,,,,,,,,,,,,,,,,,,right,1.0,4.35007425537,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,150.0,30.0,,,,,0.0,85.0,85.0,14.0,,,,,,,,,,,,,,,,,,left,1.0,6.33253928786,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,10.0,0.0,110.0,90.0,,,,,0.0,86.0,86.0,23.0,,,,,,,,,,,,,,,,,,right,1.0,2.73459540959,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,104.0,10.0,,,,,0.0,87.0,87.0,38.0,,,,,,,,,,,,,,,,,,right,1.0,4.6342932987,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,5.0,0.0,55.0,151.0,,,,,0.0,88.0,88.0,57.0,,,,,,,,,,,,,,,,,,left,1.0,7.13149554841,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,25.0,0.0,35.0,30.0,,,,,0.0,89.0,89.0,70.0,,,,,,,,,,,,,,,,,,right,0.0,6.11587544018,,,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.40006158408,1,3.0.3,60.0227402250078,ninosDelConv2,2019_May_09_0814,31,
