ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,16.1297761643,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,,,,,,,,,,,,,,,space,11.53143996,,,,,,,,,,,,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,,,,,,,,,,,,,,,,,space,10.547854302,,,,,,,,,,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,,,,,,,,,,,,,,,,,,,space,2.18334703296,,,,,,,,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,,,,,,,,,,,,,,,,,,,,,left,7.33238541294,,,,,,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.99898268195,,,,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,1.0,2.06601001075,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
10.0,19.0,89.0,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,right,0.0,3.99829230391,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,left,0.0,2.76651548262,,,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,87.6002741978,,,,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,56.0,9.0,,,,,0.0,0.0,0.0,37.0,,,,,,,,,,,,,,,,,,left,1.0,4.10012846277,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,15.0,61.0,,,,,0.0,1.0,1.0,45.0,,,,,,,,,,,,,,,,,,left,0.0,2.03321936697,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,35.0,11.0,,,,,0.0,2.0,2.0,65.0,,,,,,,,,,,,,,,,,,left,0.0,5.04955660048,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,19.0,11.0,,,,,0.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,,left,0.0,2.63413767773,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,35.0,150.0,,,,,0.0,4.0,4.0,85.0,,,,,,,,,,,,,,,,,,right,0.0,4.03256908536,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,150.0,4.0,,,,,0.0,5.0,5.0,64.0,,,,,,,,,,,,,,,,,,left,1.0,3.11736735154,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,149.0,89.0,,,,,0.0,6.0,6.0,24.0,,,,,,,,,,,,,,,,,,right,1.0,4.2668267439,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,150.0,29.0,,,,,0.0,7.0,7.0,74.0,,,,,,,,,,,,,,,,,,right,1.0,1.86619620206,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,40.0,10.0,,,,,0.0,8.0,8.0,6.0,,,,,,,,,,,,,,,,,,right,1.0,4.2992102548,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,150.0,9.0,,,,,0.0,9.0,9.0,69.0,,,,,,,,,,,,,,,,,,right,1.0,5.19948738275,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,150.0,61.0,,,,,0.0,10.0,10.0,79.0,,,,,,,,,,,,,,,,,,right,1.0,5.93196306401,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,125.0,149.0,,,,,0.0,11.0,11.0,88.0,,,,,,,,,,,,,,,,,,left,1.0,5.56510141565,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,39.0,29.0,,,,,0.0,12.0,12.0,11.0,,,,,,,,,,,,,,,,,,right,1.0,2.29889359593,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,125.0,31.0,,,,,0.0,13.0,13.0,73.0,,,,,,,,,,,,,,,,,,left,1.0,2.58317461834,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,104.0,90.0,,,,,0.0,14.0,14.0,53.0,,,,,,,,,,,,,,,,,,right,1.0,1.94993756781,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,149.0,10.0,,,,,0.0,15.0,15.0,39.0,,,,,,,,,,,,,,,,,,right,1.0,2.36656760797,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,20.0,59.0,,,,,0.0,16.0,16.0,15.0,,,,,,,,,,,,,,,,,,left,0.0,7.83204587855,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,75.0,5.0,,,,,0.0,17.0,17.0,62.0,,,,,,,,,,,,,,,,,,right,1.0,2.21661266501,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,61.0,89.0,,,,,0.0,18.0,18.0,22.0,,,,,,,,,,,,,,,,,,left,1.0,1.55050374978,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,109.0,5.0,,,,,0.0,19.0,19.0,3.0,,,,,,,,,,,,,,,,,,left,1.0,1.91768925381,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,75.0,151.0,,,,,0.0,20.0,20.0,87.0,,,,,,,,,,,,,,,,,,right,0.0,5.49919267409,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,61.0,4.0,,,,,0.0,21.0,21.0,2.0,,,,,,,,,,,,,,,,,,left,1.0,4.59928052637,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,35.0,31.0,,,,,0.0,22.0,22.0,41.0,,,,,,,,,,,,,,,,,,right,1.0,3.86634219412,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,10.01,150.0,,,,,0.0,23.0,23.0,25.0,,,,,,,,,,,,,,,,,,right,0.0,2.0831296384,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,56.0,60.0,,,,,0.0,24.0,24.0,47.0,,,,,,,,,,,,,,,,,,left,1.0,5.63356039213,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,14.0,31.0,,,,,0.0,25.0,25.0,40.0,,,,,,,,,,,,,,,,,,right,0.0,4.21620296189,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,151.0,4.0,,,,,0.0,26.0,26.0,34.0,,,,,,,,,,,,,,,,,,left,1.0,1.33267225651,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,106.0,29.0,,,,,0.0,27.0,27.0,43.0,,,,,,,,,,,,,,,,,,left,1.0,4.98305926405,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,55.0,60.0,,,,,0.0,28.0,28.0,76.0,,,,,,,,,,,,,,,,,,left,0.0,8.7331424127,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,149.0,59.0,,,,,0.0,29.0,29.0,49.0,,,,,,,,,,,,,,,,,,right,1.0,3.61782614709,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,20.0,90.0,,,,,0.0,30.0,30.0,20.0,,,,,,,,,,,,,,,,,,left,0.0,1.23499173141,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,35.0,150.0,,,,,0.0,31.0,31.0,56.0,,,,,,,,,,,,,,,,,,left,0.0,5.21690876165,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,56.0,89.0,,,,,0.0,32.0,32.0,52.0,,,,,,,,,,,,,,,,,,right,1.0,6.86653188101,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,35.0,30.0,,,,,0.0,33.0,33.0,70.0,,,,,,,,,,,,,,,,,,left,1.0,2.45099575337,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,35.0,60.0,,,,,0.0,34.0,34.0,75.0,,,,,,,,,,,,,,,,,,left,0.0,4.46615528315,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,110.0,60.0,,,,,0.0,35.0,35.0,18.0,,,,,,,,,,,,,,,,,,left,1.0,1.56668985065,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,56.0,29.0,,,,,0.0,36.0,36.0,42.0,,,,,,,,,,,,,,,,,,right,1.0,1.6332668658,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,75.0,59.0,,,,,0.0,37.0,37.0,77.0,,,,,,,,,,,,,,,,,,right,1.0,1.26677996473,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,125.0,4.0,,,,,0.0,38.0,38.0,63.0,,,,,,,,,,,,,,,,,,right,1.0,1.46673719524,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,150.0,30.0,,,,,0.0,39.0,39.0,44.0,,,,,,,,,,,,,,,,,,right,1.0,1.21697918739,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,55.0,151.0,,,,,0.0,40.0,40.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,4.53286543899,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,16.0,4.0,,,,,0.0,41.0,41.0,30.0,,,,,,,,,,,,,,,,,,right,0.0,6.66627341334,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,10.0,0.0,21.0,31.0,,,,,0.0,42.0,42.0,10.0,,,,,,,,,,,,,,,,,,right,0.0,2.00002518878,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,25.0,0.0,150.0,89.0,,,,,0.0,43.0,43.0,84.0,,,,,,,,,,,,,,,,,,right,1.0,4.19936555132,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
,,,5.0,0.0,150.0,90.0,,,,,0.0,44.0,44.0,54.0,,,,,,,,,,,,,,,,,,right,1.0,1.93331349076,,,1,3.0.3,59.94887441152367,ninosDelConv2,2019_Aug_24_0754,219,
