ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,10.6992402244,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,,,,,,,,,,,,,,,space,15.6318977438,,,,,,,,,,,,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,,,,,,,,,,,,,,,,,space,15.6806570673,,,,,,,,,,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,,,,,,,,,,,,,,,,,,,space,3.28498234134,,,,,,,,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,,,,,,,,,,,,,,,,,,,,,left,4.58261870872,,,,,,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,,,,,,,,,,,,,,,,,,,,,,,space,0.883996894583,,,,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
10.0,19.0,89.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,left,0.0,3.46646549925,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,right,1.0,3.50018403307,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
10.0,109.0,9.0,,,,,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,left,1.0,4.33310629148,,,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,24.611961076,,,,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,25.0,0.0,75.0,10.0,,,,,0.0,0.0,0.0,67.0,,,,,,,,,,,,,,,,,,left,0.0,4.69995424896,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,10.0,0.0,61.0,150.0,,,,,0.0,1.0,1.0,27.0,,,,,,,,,,,,,,,,,,left,0.0,3.71662819851,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,5.0,0.0,56.0,29.0,,,,,0.0,2.0,2.0,42.0,,,,,,,,,,,,,,,,,,left,1.0,3.19944995921,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,25.0,0.0,55.0,6.0,,,,,0.0,3.0,3.0,61.0,,,,,,,,,,,,,,,,,,right,1.0,2.31719263177,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,5.0,0.0,55.0,151.0,,,,,0.0,4.0,4.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,2.16689987667,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,10.0,0.0,111.0,10.0,,,,,0.0,5.0,5.0,8.0,,,,,,,,,,,,,,,,,,left,1.0,1.38293279707,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,5.0,0.0,15.0,11.0,,,,,0.0,6.0,6.0,35.0,,,,,,,,,,,,,,,,,,left,1.0,3.89944173396,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,25.0,0.0,35.0,11.0,,,,,0.0,7.0,7.0,65.0,,,,,,,,,,,,,,,,,,left,0.0,1.26577306446,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,10.0,0.0,111.0,30.0,,,,,0.0,8.0,8.0,13.0,,,,,,,,,,,,,,,,,,left,1.0,1.3675763756,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,10.0,0.0,149.0,61.0,,,,,0.0,9.0,9.0,19.0,,,,,,,,,,,,,,,,,,right,1.0,1.48410279024,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,10.0,0.0,39.0,29.0,,,,,0.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,right,0.0,1.26764680166,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,10.0,0.0,39.0,59.0,,,,,0.0,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,right,0.0,2.41712374892,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,5.0,0.0,151.0,150.0,,,,,0.0,12.0,12.0,59.0,,,,,,,,,,,,,,,,,,right,0.0,3.96668962855,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
,,,5.0,0.0,54.0,5.0,,,,,0.0,13.0,13.0,32.0,,,,,,,,,,,,,,,,,,left,1.0,0.517373580486,,,1,3.0.3,59.93185170509329,ninosDelConv2,2019_Aug_10_0939,204,
