ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,31.544590231,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,,,,,,,,,,,,,,,space,16.6316995611,,,,,,,,,,,,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,,,,,,,,,,,,,,,,,space,18.9495330825,,,,,,,,,,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,,,,,,,,,,,,,,,,,,,space,11.0326708183,,,,,,,,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,,,,,,,,,,,,,,,,,,,,,right,5.41628857888,,,,,,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,,,,,,,,,,,,,,,,,,,,,,,space,3.2501416225,,,,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
25.0,35.0,150.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,left,1.0,6.13305975311,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,right,1.0,2.26664589904,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,right,0.0,2.7487834869,,,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,25.1473350832,,,,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,150.0,4.0,,,,,0.0,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,left,1.0,3.49971418548,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,10.0,0.0,109.0,149.0,,,,,0.0,1.0,1.0,28.0,,,,,,,,,,,,,,,,,,left,1.0,4.74925538991,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,55.0,60.0,,,,,0.0,2.0,2.0,76.0,,,,,,,,,,,,,,,,,,right,0.0,2.36614551768,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,55.0,90.0,,,,,0.0,3.0,3.0,81.0,,,,,,,,,,,,,,,,,,left,0.0,1.99990695622,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,5.0,0.0,56.0,89.0,,,,,0.0,4.0,4.0,52.0,,,,,,,,,,,,,,,,,,right,1.0,3.10017611552,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,10.0,0.0,10.01,150.0,,,,,0.0,5.0,5.0,25.0,,,,,,,,,,,,,,,,,,left,0.0,5.86571833584,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,10.0,0.0,40.0,10.0,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,right,1.0,2.06777928956,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,10.0,0.0,19.0,11.0,,,,,0.0,7.0,7.0,5.0,,,,,,,,,,,,,,,,,,right,0.0,5.61670815106,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,125.0,89.0,,,,,0.0,8.0,8.0,83.0,,,,,,,,,,,,,,,,,,left,1.0,3.13468571194,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,125.0,59.0,,,,,0.0,9.0,9.0,78.0,,,,,,,,,,,,,,,,,,right,1.0,2.68413376901,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,75.0,59.0,,,,,0.0,10.0,10.0,77.0,,,,,,,,,,,,,,,,,,left,1.0,1.83382888325,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,10.0,0.0,59.0,9.0,,,,,0.0,11.0,11.0,7.0,,,,,,,,,,,,,,,,,,right,1.0,2.11717439909,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,150.0,29.0,,,,,0.0,12.0,12.0,74.0,,,,,,,,,,,,,,,,,,left,1.0,2.61778612621,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,75.0,10.0,,,,,0.0,13.0,13.0,67.0,,,,,,,,,,,,,,,,,,left,0.0,6.99936205707,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
,,,25.0,0.0,35.0,30.0,,,,,0.0,14.0,14.0,70.0,,,,,,,,,,,,,,,,,,right,0.0,2.8163520135,,,1,3.0.3,60.41873215196665,ninosDelConv2,2019_Aug_10_0947,216,
