ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,5.21724924538,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,,,,,,,,,,,,,,,space,13.8647467708,,,,,,,,,,,,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,,,,,,,,,,,,,,,,,space,25.4117299309,,,,,,,,,,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,,,,,,,,,,,,,,,,,,,space,3.96713384055,,,,,,,,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,,,,,,,,,,,,,,,,,,,,,right,2.44894243311,,,,,,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.08285551891,,,,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,1.0,2.95067839976,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
10.0,19.0,89.0,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,left,0.0,4.54993178509,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,right,0.0,4.01514768321,,,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,26.479151438,,,,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,5.0,0.0,35.0,89.0,,,,,0.0,0.0,0.0,51.0,,,,,,,,,,,,,,,,,,right,0.0,4.94939171802,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,10.0,0.0,149.0,61.0,,,,,0.0,1.0,1.0,19.0,,,,,,,,,,,,,,,,,,left,1.0,1.68305990659,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
,,,5.0,0.0,56.0,9.0,,,,,0.0,2.0,2.0,37.0,,,,,,,,,,,,,,,,,,left,1.0,1.83480815962,,,1,3.0.3,59.608577151942505,ninosDelConv2,2019_Aug_10_0936,136,
