ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 41
,,,,,,,,,,,,,,,space,21.681205894,,,,,,,,,,,,,,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,,,,,,,,,,,,,,,space,8.48406322484,,,,,,,,,,,,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,,,,,,,,,,,,,,,,,space,1.60026874865,,,,,,,,,,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,,,,,,,,,,,,,,,,,,,space,3.23368796366,,,,,,,,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,,,,,,,,,,,,,,,,,,,,,right,4.6994045171,,,,,,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,,,,,,,,,,,,,,,,,,,,,,,space,0.984335674701,,,,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
10.0,19.0,89.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,left,0.0,4.61556141122,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,right,1.0,4.44887966558,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,left,0.0,2.38283576106,,,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,50.4399474223,,,,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,25.0,0.0,35.0,60.0,,,,,0.0,0.0,0.0,75.0,,,,,,,,,,,,,,,,,,right,0.0,4.06569588836,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,5.0,0.0,105.0,60.0,,,,,0.0,1.0,1.0,48.0,,,,,,,,,,,,,,,,,,right,1.0,1.85032426676,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
,,,10.0,0.0,40.0,10.0,,,,,0.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,left,1.0,4.0998348851,1,3.0.3,60.10727968788866,ninosDelConv2,2019_Aug_10_0908,281,
