ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,2.83320516197,,,,,,,,,,,,,,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,,,,,,,,,,,,,,,space,27.6625009254,,,,,,,,,,,,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,,,,,,,,,,,,,,,,,space,14.4816718346,,,,,,,,,,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,,,,,,,,,,,,,,,,,,,space,4.23427347385,,,,,,,,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,,,,,,,,,,,,,,,,,,,,,left,5.63296376111,,,,,,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,,,,,,,,,,,,,,,,,,,,,,,space,3.11606210214,,,,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
25,35,150,,,,,0,0,0,1,,,,,,,,,,,,,,,,,left,0,3.64961404644,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
10,19,89,,,,,0,1,1,2,,,,,,,,,,,,,,,,,right,0,2.31647108542,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
10,109,9,,,,,0,2,2,0,,,,,,,,,,,,,,,,,right,1,2.58282321808,,,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,21.3470024345,,,,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,10,0,39.0,59,,,,,0,0,0,16,,,,,,,,,,,,,,,,,,right,1,2.9171814085,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,10,0,109.0,149,,,,,0,1,1,28,,,,,,,,,,,,,,,,,,left,1,2.89901465678,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,25,0,75.0,151,,,,,0,2,2,87,,,,,,,,,,,,,,,,,,left,0,1.43405222404,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
,,,25,0,35.0,60,,,,,0,3,3,75,,,,,,,,,,,,,,,,,,left,0,1.56713678828,,,001,3.0.3,59.71959315680527,ninosDelConv2,2019_Aug_10_0905,243,
