ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro1.started,intro1.stopped,key1.keys,key1.rt,key1.started,key1.stopped,intro2.started,intro2.stopped,key2.keys,key2.rt,key2.started,key2.stopped,intro2_2.started,intro2_2.stopped,key2_2.keys,key2_2.rt,key2_2.started,key2_2.stopped,Intro2_3.started,Intro2_3.stopped,key2_3.keys,key2_3.rt,key2_3.started,key2_3.stopped,key3.keys,key3.rt,key3.started,key3.stopped,intro3.started,intro3.stopped,ss_am.started,ss_am.stopped,ss_del.started,ss_del.stopped,ll_am.started,ll_am.stopped,ll_del.started,ll_del.stopped,Intro4.started,Intro4.stopped,key4.keys,key4.rt,key4.started,key4.stopped,pregunta.started,pregunta.stopped,ssAm_P.started,ssAm_P.stopped,ssDel_P.started,ssDel_P.stopped,llAm_P.started,llAm_P.stopped,llDel_P.started,llDel_P.stopped,respP.keys,respP.corr,respP.rt,respP.started,respP.stopped,feedbackP.started,feedbackP.stopped,comienzo.started,comienzo.stopped,key5.keys,key5.rt,key5.started,key5.stopped,preguntaT.started,preguntaT.stopped,ssAm_T.started,ssAm_T.stopped,ssDel_T.started,ssDel_T.stopped,llAm_T.started,llAm_T.stopped,llDel_T.started,llDel_T.stopped,respT.keys,respT.corr,respT.rt,respT.started,respT.stopped,textfbT.started,textfbT.stopped,Gracias.started,Gracias.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,Unnamed: 111
,,,10.0,0.0,60.0,60.0,,,,,0.0,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.4772158000851,None,200.4772158000851,None,200.4772158000851,None,200.4772158000851,None,200.4772158000851,None,left,1.0,11.057617399957962,200.9798468000954,None,212.0628984000068,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,150.0,29.0,,,,,0.0,1.0,1.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.06693410000295,None,215.06693410000295,None,215.06693410000295,None,215.06693410000295,None,215.06693410000295,None,left,1.0,3.463370700017549,215.5775576999877,None,219.05962070007809,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,75.0,10.0,,,,,0.0,2.0,2.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.06703430006743,None,222.06703430006743,None,222.06703430006743,None,222.06703430006743,None,222.06703430006743,None,left,1.0,1.323583499994129,222.57578970002945,None,223.92575430008583,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,75.0,5.0,,,,,0.0,3.0,3.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.9258840000257,None,226.9258840000257,None,226.9258840000257,None,226.9258840000257,None,226.9258840000257,None,left,1.0,1.2161556000355631,227.44126150000372,None,228.674805900082,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,150.0,30.0,,,,,0.0,4.0,4.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.6752229999984,None,231.6752229999984,None,231.6752229999984,None,231.6752229999984,None,231.6752229999984,None,right,1.0,3.043767699971795,232.1908751000883,None,235.25667810009327,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,104.0,10.0,,,,,0.0,5.0,5.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.2588782000821,None,238.2588782000821,None,238.2588782000821,None,238.2588782000821,None,238.2588782000821,None,right,1.0,1.5512213000329211,238.77260330005083,None,240.33945650001988,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,110.0,90.0,,,,,0.0,6.0,6.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.3408254000824,None,243.3408254000824,None,243.3408254000824,None,243.3408254000824,None,243.3408254000824,None,left,1.0,3.072643999941647,243.8555733000394,None,246.9543299000943,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,151.0,151.0,,,,,0.0,7.0,7.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.9704129000893,None,249.9704129000893,None,249.9704129000893,None,249.9704129000893,None,249.9704129000893,None,left,1.0,6.824152699904516,250.47040059999563,None,257.318715600064,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,60.0,29.0,,,,,0.0,8.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.31927900004666,None,260.31927900004666,None,260.31927900004666,None,260.31927900004666,None,260.31927900004666,None,left,1.0,4.886924299993552,260.83466080005746,None,265.7505133000668,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,104.0,5.0,,,,,0.0,9.0,9.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.7518584000645,None,268.7518584000645,None,268.7518584000645,None,268.7518584000645,None,268.7518584000645,None,left,1.0,1.2851259999442846,269.26748250005767,None,270.58405130007304,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,15.0,61.0,,,,,0.0,10.0,10.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.5824036000995,None,273.5824036000995,None,273.5824036000995,None,273.5824036000995,None,273.5824036000995,None,right,0.0,1.846888200030662,274.0990299000405,None,275.965257300064,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,150.0,150.0,,,,,0.0,11.0,11.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.9805381000042,None,278.9805381000042,None,278.9805381000042,None,278.9805381000042,None,278.9805381000042,None,right,0.0,2.18246589996852,279.4815581000876,None,281.6809320000466,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,109.0,5.0,,,,,0.0,12.0,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.6830823000055,None,284.6830823000055,None,284.6830823000055,None,284.6830823000055,None,284.6830823000055,None,left,1.0,3.575756800011732,285.19719080009963,None,288.7967811000999,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,61.0,150.0,,,,,0.0,13.0,13.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7960919000907,None,291.7960919000907,None,291.7960919000907,None,291.7960919000907,None,291.7960919000907,None,right,0.0,2.3782684999750927,292.3122250000015,None,294.711899499991,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,106.0,29.0,,,,,0.0,14.0,14.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7174806999974,None,297.7174806999974,None,297.7174806999974,None,297.7174806999974,None,297.7174806999974,None,right,1.0,1.5995312000159174,298.2280034000287,None,299.8441037000157,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,110.0,60.0,,,,,0.0,15.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.8533863000339,None,302.8533863000339,None,302.8533863000339,None,302.8533863000339,None,302.8533863000339,None,left,1.0,1.5748979999916628,303.3608624000335,None,304.96004690008704,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,150.0,4.0,,,,,0.0,16.0,16.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.9677457000362,None,307.9677457000362,None,307.9677457000362,None,307.9677457000362,None,307.9677457000362,None,left,1.0,1.960915099945851,308.475623400067,None,310.45859000005294,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,75.0,151.0,,,,,0.0,17.0,17.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.45888080005534,None,313.45888080005534,None,313.45888080005534,None,313.45888080005534,None,313.45888080005534,None,left,0.0,13.970409699948505,313.97472100006416,None,327.97191720001865,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,14.0,31.0,,,,,0.0,18.0,18.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.97626020002645,None,330.97626020002645,None,330.97626020002645,None,330.97626020002645,None,330.97626020002645,None,left,0.0,2.0960101999808103,331.4885624999879,None,333.6041860000696,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,54.0,5.0,,,,,0.0,19.0,19.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.603791700094,None,336.603791700094,None,336.603791700094,None,336.603791700094,None,336.603791700094,None,left,1.0,1.5071000999305395,337.1210320000537,None,338.65354050009046,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,55.0,151.0,,,,,0.0,20.0,20.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.65265330008697,None,341.65265330008697,None,341.65265330008697,None,341.65265330008697,None,341.65265330008697,None,left,0.0,4.55641010007821,342.16985480010044,None,346.7517772000283,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,150.0,61.0,,,,,0.0,21.0,21.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.7523683999898,None,349.7523683999898,None,349.7523683999898,None,349.7523683999898,None,349.7523683999898,None,right,0.0,7.575774600030854,350.26786100002937,None,357.866579100024,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,56.0,9.0,,,,,0.0,22.0,22.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.86706660001073,None,360.86706660001073,None,360.86706660001073,None,360.86706660001073,None,360.86706660001073,None,right,1.0,3.2582674000877887,361.3822014000034,None,364.6654290000442,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,35.0,89.0,,,,,0.0,23.0,23.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.6655175000196,None,367.6655175000196,None,367.6655175000196,None,367.6655175000196,None,367.6655175000196,None,left,0.0,1.727194600040093,368.18086690001655,None,369.9305873000994,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,75.0,31.0,,,,,0.0,24.0,24.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.93185709998943,None,372.93185709998943,None,372.93185709998943,None,372.93185709998943,None,372.93185709998943,None,right,0.0,3.1093404000857845,373.4475639000302,None,376.579696000088,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,40.0,10.0,,,,,0.0,25.0,25.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.5804908000864,None,379.5804908000864,None,379.5804908000864,None,379.5804908000864,None,379.5804908000864,None,right,1.0,1.7262270000064746,380.0953646000708,None,381.8452535000397,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,56.0,89.0,,,,,0.0,26.0,26.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.8460439000046,None,384.8460439000046,None,384.8460439000046,None,384.8460439000046,None,384.8460439000046,None,right,0.0,6.839491799939424,385.3612197000766,None,392.2267305999994,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,56.0,60.0,,,,,0.0,27.0,27.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.2259738000576,None,395.2259738000576,None,395.2259738000576,None,395.2259738000576,None,395.2259738000576,None,left,0.0,3.3615815000375733,395.7427136000479,None,399.1255679000169,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,61.0,4.0,,,,,0.0,28.0,28.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.1255532000214,None,402.1255532000214,None,402.1255532000214,None,402.1255532000214,None,402.1255532000214,None,left,1.0,1.996568400063552,402.6412241000217,None,404.6577062000288,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,149.0,59.0,,,,,0.0,29.0,29.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.659726300044,None,407.659726300044,None,407.659726300044,None,407.659726300044,None,407.659726300044,None,left,1.0,1.1076894000871107,408.17331129999366,None,409.3067245000275,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,35.0,5.0,,,,,0.0,30.0,30.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.30843450000975,None,412.30843450000975,None,412.30843450000975,None,412.30843450000975,None,412.30843450000975,None,left,1.0,2.5781725000124425,412.8229533000849,None,415.4219278000528,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,39.0,29.0,,,,,0.0,31.0,31.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.4233101001009,None,418.4233101001009,None,418.4233101001009,None,418.4233101001009,None,418.4233101001009,None,right,0.0,1.5036804999690505,418.9379993000766,None,420.4720032000914,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,125.0,59.0,,,,,0.0,32.0,32.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.4736580000026,None,423.4736580000026,None,423.4736580000026,None,423.4736580000026,None,423.4736580000026,None,left,1.0,1.05395299999509,423.98757740005385,None,425.0796545000048,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,15.0,11.0,,,,,0.0,33.0,33.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0745773999952,None,428.0745773999952,None,428.0745773999952,None,428.0745773999952,None,428.0745773999952,None,right,0.0,3.494712800020352,428.5879066000925,None,432.1033815999981,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,109.0,149.0,,,,,0.0,34.0,34.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.1039542000508,None,435.1039542000508,None,435.1039542000508,None,435.1039542000508,None,435.1039542000508,None,left,1.0,2.5376235999865457,435.6182974000694,None,438.1844365000725,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,150.0,9.0,,,,,0.0,35.0,35.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.19010940007865,None,441.19010940007865,None,441.19010940007865,None,441.19010940007865,None,441.19010940007865,None,right,1.0,1.1834820000221953,441.7004267000593,None,442.9004298000364,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,106.0,152.0,,,,,0.0,36.0,36.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.90537950000726,None,445.90537950000726,None,445.90537950000726,None,445.90537950000726,None,445.90537950000726,None,left,1.0,3.2692918000975624,446.4163695999887,None,449.71542840008624,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,39.0,150.0,,,,,0.0,37.0,37.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.7167353000259,None,452.7167353000259,None,452.7167353000259,None,452.7167353000259,None,452.7167353000259,None,left,0.0,2.27828019997105,453.2315158999991,None,455.53158180008177,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,125.0,149.0,,,,,0.0,38.0,38.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.53351560002193,None,458.53351560002193,None,458.53351560002193,None,458.53351560002193,None,458.53351560002193,None,right,1.0,1.5705493000568822,459.04730850004125,None,460.6469441000372,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,25.0,0.0,75.0,90.0,,,,,0.0,39.0,39.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.64686510001775,None,463.64686510001775,None,463.64686510001775,None,463.64686510001775,None,463.64686510001775,None,right,1.0,2.1281769000925124,464.1628242000006,None,466.3125784000149,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,151.0,150.0,,,,,0.0,40.0,40.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.3136412000749,None,469.3136412000749,None,469.3136412000749,None,469.3136412000749,None,469.3136412000749,None,right,1.0,2.5791358000133187,469.8286257000873,None,472.4277536000591,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,10.0,0.0,20.0,90.0,,,,,0.0,41.0,41.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.42897380003706,None,475.42897380003706,None,475.42897380003706,None,475.42897380003706,None,475.42897380003706,None,left,0.0,1.7131867000134662,475.9438867000863,None,477.677563300007,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,105.0,60.0,,,,,0.0,42.0,42.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.67767320002895,None,480.67767320002895,None,480.67767320002895,None,480.67767320002895,None,480.67767320002895,None,left,1.0,4.723465399933048,481.19356440007687,None,485.9421565000666,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
,,,5.0,0.0,14.0,149.0,,,,,0.0,43.0,43.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.9415079000173,None,488.9415079000173,None,488.9415079000173,None,488.9415079000173,None,488.9415079000173,None,left,1.0,0.7984892999520525,489.458742900053,None,490.2743707000045,None,,,,,,,1,130,2019_Aug_24_0805,ninosDelConv2,3.1.5,60.2818538627399,
