ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,27.0967010977,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,,,,,,,,,,,,,,,space,11.9322865102,,,,,,,,,,,,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,,,,,,,,,,,,,,,,,space,7.10011442937,,,,,,,,,,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,,,,,,,,,,,,,,,,,,,space,4.11706490535,,,,,,,,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,,,,,,,,,,,,,,,,,,,,,left,3.63300217874,,,,,,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.03349690605,,,,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
10.0,19.0,89.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,left,0.0,4.0502093751,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,left,0.0,9.0147210164,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
10.0,109.0,9.0,,,,,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,left,1.0,4.13293792214,,,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,49.8399888137,,,,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,10.01,150.0,,,,,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,right,0.0,5.74894027319,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,36.0,9.0,,,,,0.0,1.0,1.0,36.0,,,,,,,,,,,,,,,,,,left,0.0,8.76642588247,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,55.0,30.0,,,,,0.0,2.0,2.0,71.0,,,,,,,,,,,,,,,,,,right,0.0,5.63216683734,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,110.0,90.0,,,,,0.0,3.0,3.0,23.0,,,,,,,,,,,,,,,,,,left,1.0,7.91647363827,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,35.0,5.0,,,,,0.0,4.0,4.0,60.0,,,,,,,,,,,,,,,,,,right,1.0,5.61590108369,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,35.0,60.0,,,,,0.0,5.0,5.0,75.0,,,,,,,,,,,,,,,,,,right,0.0,2.86690734793,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,61.0,89.0,,,,,0.0,6.0,6.0,22.0,,,,,,,,,,,,,,,,,,right,0.0,5.98323766794,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,15.0,11.0,,,,,0.0,7.0,7.0,35.0,,,,,,,,,,,,,,,,,,right,0.0,8.63321345486,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,149.0,59.0,,,,,0.0,8.0,8.0,49.0,,,,,,,,,,,,,,,,,,right,1.0,3.8341923207,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,20.0,90.0,,,,,0.0,9.0,9.0,20.0,,,,,,,,,,,,,,,,,,right,0.0,3.88354630675,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,104.0,90.0,,,,,0.0,10.0,10.0,53.0,,,,,,,,,,,,,,,,,,right,0.0,3.00103633665,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,35.0,11.0,,,,,0.0,11.0,11.0,65.0,,,,,,,,,,,,,,,,,,right,0.0,2.9005646389,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,39.0,29.0,,,,,0.0,12.0,12.0,11.0,,,,,,,,,,,,,,,,,,left,0.0,5.94900463428,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,19.0,11.0,,,,,0.0,13.0,13.0,5.0,,,,,,,,,,,,,,,,,,right,1.0,1.93389807548,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,55.0,6.0,,,,,0.0,14.0,14.0,61.0,,,,,,,,,,,,,,,,,,left,1.0,2.96775636263,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,106.0,152.0,,,,,0.0,15.0,15.0,58.0,,,,,,,,,,,,,,,,,,right,0.0,4.08364665043,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,150.0,89.0,,,,,0.0,16.0,16.0,84.0,,,,,,,,,,,,,,,,,,left,0.0,3.01703889482,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,150.0,4.0,,,,,0.0,17.0,17.0,64.0,,,,,,,,,,,,,,,,,,left,1.0,2.40114398021,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,35.0,6.0,,,,,0.0,18.0,18.0,31.0,,,,,,,,,,,,,,,,,,right,1.0,1.43349608406,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,35.0,90.0,,,,,0.0,19.0,19.0,80.0,,,,,,,,,,,,,,,,,,left,0.0,2.60044188239,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,15.0,61.0,,,,,0.0,20.0,20.0,45.0,,,,,,,,,,,,,,,,,,left,0.0,2.14902632684,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,111.0,10.0,,,,,0.0,21.0,21.0,8.0,,,,,,,,,,,,,,,,,,right,1.0,2.98377948254,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,75.0,5.0,,,,,0.0,22.0,22.0,62.0,,,,,,,,,,,,,,,,,,right,1.0,5.56725906488,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,35.0,150.0,,,,,0.0,23.0,23.0,85.0,,,,,,,,,,,,,,,,,,left,0.0,5.51655105501,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,55.0,60.0,,,,,0.0,24.0,24.0,76.0,,,,,,,,,,,,,,,,,,left,0.0,2.86703843158,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,75.0,10.0,,,,,0.0,25.0,25.0,67.0,,,,,,,,,,,,,,,,,,left,1.0,4.43172978703,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,149.0,10.0,,,,,0.0,26.0,26.0,39.0,,,,,,,,,,,,,,,,,,right,1.0,3.10039510299,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,75.0,151.0,,,,,0.0,27.0,27.0,87.0,,,,,,,,,,,,,,,,,,right,0.0,1.94948681816,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,56.0,89.0,,,,,0.0,28.0,28.0,52.0,,,,,,,,,,,,,,,,,,left,0.0,2.700446303,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,14.0,149.0,,,,,0.0,29.0,29.0,55.0,,,,,,,,,,,,,,,,,,right,0.0,2.40046234149,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,56.0,29.0,,,,,0.0,30.0,30.0,42.0,,,,,,,,,,,,,,,,,,left,1.0,5.33376668207,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,39.0,59.0,,,,,0.0,31.0,31.0,16.0,,,,,,,,,,,,,,,,,,right,0.0,2.59972477425,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,104.0,5.0,,,,,0.0,32.0,32.0,33.0,,,,,,,,,,,,,,,,,,left,1.0,1.86786708981,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,40.0,91.0,,,,,0.0,33.0,33.0,21.0,,,,,,,,,,,,,,,,,,right,0.0,2.21723382454,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,75.0,31.0,,,,,0.0,34.0,34.0,72.0,,,,,,,,,,,,,,,,,,left,0.0,2.99990232941,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,35.0,150.0,,,,,0.0,35.0,35.0,56.0,,,,,,,,,,,,,,,,,,left,0.0,2.33382888325,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,151.0,4.0,,,,,0.0,36.0,36.0,34.0,,,,,,,,,,,,,,,,,,left,1.0,4.38292327058,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,55.0,151.0,,,,,0.0,37.0,37.0,86.0,,,,,,,,,,,,,,,,,,left,0.0,4.0162878586,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,16.0,4.0,,,,,0.0,38.0,38.0,30.0,,,,,,,,,,,,,,,,,,left,1.0,2.35001547262,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,25.0,0.0,125.0,59.0,,,,,0.0,39.0,39.0,78.0,,,,,,,,,,,,,,,,,,left,0.0,3.81698738597,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,150.0,30.0,,,,,0.0,40.0,40.0,44.0,,,,,,,,,,,,,,,,,,left,1.0,3.33317705989,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,10.0,0.0,39.0,150.0,,,,,0.0,41.0,41.0,26.0,,,,,,,,,,,,,,,,,,left,0.0,1.51697875001,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,150.0,90.0,,,,,0.0,42.0,42.0,54.0,,,,,,,,,,,,,,,,,,right,1.0,5.96634939127,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
,,,5.0,0.0,104.0,10.0,,,,,0.0,43.0,43.0,38.0,,,,,,,,,,,,,,,,,,right,1.0,0.950209580362,,,1,3.0.3,60.32673523218227,ninosDelConv2,2019_Aug_10_0918,150,
