ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,6.35059172963,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,,,,,,,,,,,,,,,space,15.3980210907,,,,,,,,,,,,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,,,,,,,,,,,,,,,,,space,10.2310321111,,,,,,,,,,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,,,,,,,,,,,,,,,,,,,space,3.81798928091,,,,,,,,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,,,,,,,,,,,,,,,,,,,,,right,5.03355705051,,,,,,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.00134065759,,,,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,1.0,2.6170823836,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
10.0,19.0,89.0,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,right,0.0,3.86679733975,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,left,0.0,3.15113035741,,,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,19.8298387817,,,,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,10.0,0.0,111.0,10.0,,,,,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,right,1.0,3.64980409329,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,25.0,0.0,75.0,5.0,,,,,0.0,1.0,1.0,62.0,,,,,,,,,,,,,,,,,,left,1.0,2.20074548374,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
,,,25.0,0.0,55.0,151.0,,,,,0.0,2.0,2.0,86.0,,,,,,,,,,,,,,,,,,left,0.0,1.80064143892,,,1,3.0.3,60.12982236701118,ninosDelConv2,2019_Aug_10_0945,249,
