ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,1.08314154716,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,,,,,,,,,,,,,,,space,0.0336784541723,,,,,,,,,,,,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,,,,,,,,,,,,,,,,,space,0.216892020777,,,,,,,,,,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,,,,,,,,,,,,,,,,,,,space,1.00019020116,,,,,,,,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,,,,,,,,,,,,,,,,,,,,,left,0.0169104239903,,,,,,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,,,,,,,,,,,,,,,,,,,,,,,space,0.167674132972,,,,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
25.0,35.0,150.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,right,0.0,1.70013298653,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,left,1.0,0.133467742184,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,right,1.0,1.88332033629,,,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,2.06643726007,,,,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,36.0,9.0,,,,,0.0,0.0,0.0,36.0,,,,,,,,,,,,,,,,,,right,1.0,8.96527338331,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,40.0,91.0,,,,,0.0,1.0,1.0,21.0,,,,,,,,,,,,,,,,,,left,1.0,1.76601660717,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,149.0,59.0,,,,,0.0,2.0,2.0,49.0,,,,,,,,,,,,,,,,,,right,1.0,1.43367197702,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,59.0,9.0,,,,,0.0,3.0,3.0,7.0,,,,,,,,,,,,,,,,,,right,0.0,1.25013147009,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,55.0,6.0,,,,,0.0,4.0,4.0,61.0,,,,,,,,,,,,,,,,,,right,1.0,1.23364257294,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,75.0,59.0,,,,,0.0,5.0,5.0,77.0,,,,,,,,,,,,,,,,,,right,0.0,2.0000195342,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,40.0,10.0,,,,,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,right,1.0,1.88246031862,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,109.0,5.0,,,,,0.0,7.0,7.0,3.0,,,,,,,,,,,,,,,,,,right,1.0,1.46662612469,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,55.0,30.0,,,,,0.0,8.0,8.0,71.0,,,,,,,,,,,,,,,,,,left,0.0,1.2833837709,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,21.0,31.0,,,,,0.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,left,0.0,1.2666748573,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,75.0,10.0,,,,,0.0,10.0,10.0,67.0,,,,,,,,,,,,,,,,,,right,1.0,1.15055037529,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,39.0,59.0,,,,,0.0,11.0,11.0,16.0,,,,,,,,,,,,,,,,,,right,0.0,1.78330691933,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,75.0,151.0,,,,,0.0,12.0,12.0,87.0,,,,,,,,,,,,,,,,,,right,0.0,2.0334959639,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,55.0,151.0,,,,,0.0,13.0,13.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,1.46679473546,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,150.0,150.0,,,,,0.0,14.0,14.0,89.0,,,,,,,,,,,,,,,,,,left,1.0,1.43324016902,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,106.0,152.0,,,,,0.0,15.0,15.0,58.0,,,,,,,,,,,,,,,,,,left,0.0,1.78312442912,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,15.0,91.0,,,,,0.0,16.0,16.0,50.0,,,,,,,,,,,,,,,,,,right,1.0,1.08353685716,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,125.0,9.0,,,,,0.0,17.0,17.0,68.0,,,,,,,,,,,,,,,,,,left,1.0,0.933548860368,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,20.0,59.0,,,,,0.0,18.0,18.0,15.0,,,,,,,,,,,,,,,,,,left,0.0,1.49979000766,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,35.0,5.0,,,,,0.0,19.0,19.0,60.0,,,,,,,,,,,,,,,,,,left,1.0,1.83314167568,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,150.0,89.0,,,,,0.0,20.0,20.0,84.0,,,,,,,,,,,,,,,,,,left,0.0,1.11687397736,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,149.0,10.0,,,,,0.0,21.0,21.0,39.0,,,,,,,,,,,,,,,,,,left,1.0,1.28370248637,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,150.0,30.0,,,,,0.0,22.0,22.0,14.0,,,,,,,,,,,,,,,,,,right,1.0,1.36687950348,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,60.0,29.0,,,,,0.0,23.0,23.0,12.0,,,,,,,,,,,,,,,,,,left,1.0,1.03352834948,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,35.0,60.0,,,,,0.0,24.0,24.0,75.0,,,,,,,,,,,,,,,,,,right,0.0,1.18356775196,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,104.0,10.0,,,,,0.0,25.0,25.0,38.0,,,,,,,,,,,,,,,,,,right,1.0,1.56650588673,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,35.0,150.0,,,,,0.0,26.0,26.0,56.0,,,,,,,,,,,,,,,,,,right,0.0,1.13350526831,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,150.0,29.0,,,,,0.0,27.0,27.0,74.0,,,,,,,,,,,,,,,,,,right,1.0,3.26641834277,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,55.0,90.0,,,,,0.0,28.0,28.0,81.0,,,,,,,,,,,,,,,,,,right,0.0,1.55004680488,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,111.0,10.0,,,,,0.0,29.0,29.0,8.0,,,,,,,,,,,,,,,,,,left,1.0,0.833552921424,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,109.0,149.0,,,,,0.0,30.0,30.0,28.0,,,,,,,,,,,,,,,,,,right,0.0,1.99998714856,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,104.0,90.0,,,,,0.0,31.0,31.0,53.0,,,,,,,,,,,,,,,,,,left,1.0,1.40000483213,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,39.0,150.0,,,,,0.0,32.0,32.0,26.0,,,,,,,,,,,,,,,,,,right,0.0,0.966171955224,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,151.0,4.0,,,,,0.0,33.0,33.0,34.0,,,,,,,,,,,,,,,,,,right,1.0,1.31664429663,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,56.0,60.0,,,,,0.0,34.0,34.0,47.0,,,,,,,,,,,,,,,,,,right,0.0,2.44963242341,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,150.0,4.0,,,,,0.0,35.0,35.0,64.0,,,,,,,,,,,,,,,,,,right,1.0,0.700440906861,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,60.0,60.0,,,,,0.0,36.0,36.0,17.0,,,,,,,,,,,,,,,,,,right,0.0,2.71647229308,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,75.0,31.0,,,,,0.0,37.0,37.0,72.0,,,,,,,,,,,,,,,,,,left,1.0,2.14933514415,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,55.0,11.0,,,,,0.0,38.0,38.0,66.0,,,,,,,,,,,,,,,,,,left,1.0,1.46635830088,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,54.0,5.0,,,,,0.0,39.0,39.0,32.0,,,,,,,,,,,,,,,,,,left,1.0,1.46672996425,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,75.0,5.0,,,,,0.0,40.0,40.0,62.0,,,,,,,,,,,,,,,,,,right,1.0,0.949669178517,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,35.0,89.0,,,,,0.0,41.0,41.0,51.0,,,,,,,,,,,,,,,,,,left,0.0,0.966866960458,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,125.0,4.0,,,,,0.0,42.0,42.0,63.0,,,,,,,,,,,,,,,,,,right,1.0,0.699588600022,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,35.0,11.0,,,,,0.0,43.0,43.0,65.0,,,,,,,,,,,,,,,,,,right,1.0,2.13323127583,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,104.0,5.0,,,,,0.0,44.0,44.0,33.0,,,,,,,,,,,,,,,,,,right,1.0,0.816966353392,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,35.0,30.0,,,,,0.0,45.0,45.0,70.0,,,,,,,,,,,,,,,,,,right,0.0,1.4330628193,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,10.0,0.0,150.0,5.0,,,,,0.0,46.0,46.0,4.0,,,,,,,,,,,,,,,,,,right,1.0,0.71668922517,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,25.0,0.0,125.0,31.0,,,,,0.0,47.0,47.0,73.0,,,,,,,,,,,,,,,,,,right,1.0,1.41676309519,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,14.0,149.0,,,,,0.0,48.0,48.0,55.0,,,,,,,,,,,,,,,,,,right,0.0,1.36735346413,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
,,,5.0,0.0,15.0,11.0,,,,,0.0,49.0,49.0,35.0,,,,,,,,,,,,,,,,,,left,0.0,3.14983326558,,,1,3.0.3,60.06042137682585,ninosDelConv2,2019_Aug_10_0833,151,
