ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,4.31766575226,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,space,19.7808300159,,,,,,,,,,,,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,space,11.8159102498,,,,,,,,,,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,,,space,4.33419883286,,,,,,,,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,,,,,left,5.13238596183,,,,,,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.05130693689,,,,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,1.0,2.86705063249,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,left,0.0,4.53264566301,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,right,0.0,4.43217746052,,,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,14.2798975176,,,,,,1,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
