ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,15.1482722069,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,space,2.15047185181,,,,,,,,,,,,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,space,0.884760506568,,,,,,,,,,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,,,space,2.46741914167,,,,,,,,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,,,,,left,5.53530946677,,,,,,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.43343542481,,,,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
10.0,19.0,89.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,left,0.0,3.35041232419,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,right,0.0,1.78395518661,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,left,0.0,2.93377470167,,,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,37.1602594749,,,,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25.0,0.0,75.0,59.0,,,,,0.0,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,left,0.0,3.48307831027,,,1,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
