ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 41
,,,,,,,,,,,,,,,space,4.46776150353,,,,,,,,,,,,,,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,,,,,,,,,,,,,,,space,36.9274117183,,,,,,,,,,,,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,,,,,,,,,,,,,,,,,space,20.6451580571,,,,,,,,,,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,,,,,,,,,,,,,,,,,,,space,6.93317068648,,,,,,,,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,,,,,,,,,,,,,,,,,,,,,left,5.34933075029,,,,,,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,,,,,,,,,,,,,,,,,,,,,,,space,3.81692004483,,,,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,1.0,3.98435316887,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,left,0.0,2.86774217431,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,right,0.0,3.73364711273,,,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,39.6936931517,,,,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,25.0,0.0,75.0,59.0,,,,,0.0,0.0,0.0,77.0,,,,,,,,,,,,,,,,,,left,0.0,3.84997075051,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,25.0,0.0,55.0,30.0,,,,,0.0,1.0,1.0,71.0,,,,,,,,,,,,,,,,,,right,0.0,3.61799174827,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,25.0,0.0,75.0,10.0,,,,,0.0,2.0,2.0,67.0,,,,,,,,,,,,,,,,,,right,1.0,2.53381202184,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,106.0,152.0,,,,,0.0,3.0,3.0,58.0,,,,,,,,,,,,,,,,,,right,1.0,4.91602795199,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,150.0,30.0,,,,,0.0,4.0,4.0,14.0,,,,,,,,,,,,,,,,,,left,1.0,3.31665119343,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,25.0,0.0,55.0,6.0,,,,,0.0,5.0,5.0,61.0,,,,,,,,,,,,,,,,,,right,0.0,4.11685054377,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,40.0,91.0,,,,,0.0,6.0,6.0,21.0,,,,,,,,,,,,,,,,,,right,0.0,3.54961975291,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,35.0,150.0,,,,,0.0,7.0,7.0,56.0,,,,,,,,,,,,,,,,,,right,1.0,8.24886830617,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,16.0,4.0,,,,,0.0,8.0,8.0,30.0,,,,,,,,,,,,,,,,,,right,1.0,4.74980748538,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,104.0,90.0,,,,,0.0,9.0,9.0,53.0,,,,,,,,,,,,,,,,,,right,1.0,3.64985909685,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,56.0,89.0,,,,,0.0,10.0,10.0,52.0,,,,,,,,,,,,,,,,,,right,0.0,5.63331318181,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,25.0,0.0,125.0,4.0,,,,,0.0,11.0,11.0,63.0,,,,,,,,,,,,,,,,,,right,1.0,3.78296203073,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,149.0,61.0,,,,,0.0,12.0,12.0,19.0,,,,,,,,,,,,,,,,,,left,1.0,4.23423673585,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,111.0,30.0,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,left,1.0,3.78291216772,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,61.0,4.0,,,,,0.0,14.0,14.0,2.0,,,,,,,,,,,,,,,,,,left,1.0,3.76720210724,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,35.0,89.0,,,,,0.0,15.0,15.0,51.0,,,,,,,,,,,,,,,,,,left,1.0,3.63271225151,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,61.0,150.0,,,,,0.0,16.0,16.0,27.0,,,,,,,,,,,,,,,,,,right,0.0,2.6676068753,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,20.0,5.0,,,,,0.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,left,1.0,5.23200778849,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,15.0,91.0,,,,,0.0,18.0,18.0,50.0,,,,,,,,,,,,,,,,,,left,0.0,6.43287047744,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,104.0,5.0,,,,,0.0,19.0,19.0,33.0,,,,,,,,,,,,,,,,,,left,1.0,4.68333132938,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,25.0,0.0,150.0,150.0,,,,,0.0,20.0,20.0,89.0,,,,,,,,,,,,,,,,,,right,0.0,3.56719223689,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,20.0,59.0,,,,,0.0,21.0,21.0,15.0,,,,,,,,,,,,,,,,,,right,0.0,3.36523306742,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,151.0,151.0,,,,,0.0,22.0,22.0,29.0,,,,,,,,,,,,,,,,,,right,0.0,2.86651666556,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,25.0,0.0,35.0,90.0,,,,,0.0,23.0,23.0,80.0,,,,,,,,,,,,,,,,,,left,0.0,7.74843752664,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,111.0,10.0,,,,,0.0,24.0,24.0,8.0,,,,,,,,,,,,,,,,,,left,1.0,5.75079241674,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,40.0,10.0,,,,,0.0,25.0,25.0,6.0,,,,,,,,,,,,,,,,,,right,1.0,9.11559573375,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,35.0,31.0,,,,,0.0,26.0,26.0,41.0,,,,,,,,,,,,,,,,,,right,1.0,8.09928165842,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,55.0,151.0,,,,,0.0,27.0,27.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,4.0990842618,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,10.0,0.0,20.0,90.0,,,,,0.0,28.0,28.0,20.0,,,,,,,,,,,,,,,,,,left,0.0,2.73314950615,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,106.0,29.0,,,,,0.0,29.0,29.0,43.0,,,,,,,,,,,,,,,,,,right,1.0,1.3174829362,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,5.0,0.0,104.0,10.0,,,,,0.0,30.0,30.0,38.0,,,,,,,,,,,,,,,,,,left,1.0,2.83282339014,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
,,,25.0,0.0,150.0,4.0,,,,,0.0,31.0,31.0,64.0,,,,,,,,,,,,,,,,,,right,1.0,3.01715044398,1,3.0.3,60.37391629260185,ninosDelConv2,2019_Aug_10_0825,272,
