ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,5.04953796708,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,space,17.4971526477,,,,,,,,,,,,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,space,15.6313498681,,,,,,,,,,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,,,space,4.10055744159,,,,,,,,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,,,,,right,12.0492804254,,,,,,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.86767548305,,,,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,1.0,7.86616467457,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,left,0.0,5.01631457306,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,left,0.0,3.50051970989,,,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,23.5466320125,,,,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5.0,0.0,55.0,151.0,,,,,0.0,0.0,0.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,4.69986007415,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10.0,0.0,40.0,91.0,,,,,0.0,1.0,1.0,21.0,,,,,,,,,,,,,,,,,,left,1.0,4.74918984884,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25.0,0.0,75.0,151.0,,,,,0.0,2.0,2.0,87.0,,,,,,,,,,,,,,,,,,right,0.0,4.16676827829,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5.0,0.0,56.0,29.0,,,,,0.0,3.0,3.0,42.0,,,,,,,,,,,,,,,,,,right,1.0,1.78429211501,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5.0,0.0,104.0,5.0,,,,,0.0,4.0,4.0,33.0,,,,,,,,,,,,,,,,,,right,1.0,2.65052104648,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10.0,0.0,150.0,30.0,,,,,0.0,5.0,5.0,14.0,,,,,,,,,,,,,,,,,,right,1.0,1.63388570287,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10.0,0.0,149.0,89.0,,,,,0.0,6.0,6.0,24.0,,,,,,,,,,,,,,,,,,right,1.0,1.89974687918,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10.0,0.0,40.0,10.0,,,,,0.0,7.0,7.0,6.0,,,,,,,,,,,,,,,,,,left,1.0,3.13450154115,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5.0,0.0,14.0,31.0,,,,,0.0,8.0,8.0,40.0,,,,,,,,,,,,,,,,,,right,0.0,4.2334926562,,,1,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
