ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,4.41614884161,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,,,,,,,,,,,,,,,space,13.9644561604,,,,,,,,,,,,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,,,,,,,,,,,,,,,,,space,14.3475892863,,,,,,,,,,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,,,,,,,,,,,,,,,,,,,space,3.48293799045,,,,,,,,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,,,,,,,,,,,,,,,,,,,,,right,7.91550884279,,,,,,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.99981905252,,,,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,1.0,6.76572392357,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
10.0,19.0,89.0,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,left,0.0,3.81555593025,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,left,1.0,5.76582365017,,,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,47.7745692731,,,,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,61.0,4.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,left,1.0,11.981194829,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,125.0,4.0,,,,,0.0,1.0,1.0,63.0,,,,,,,,,,,,,,,,,,left,1.0,2.13321177638,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,5.0,0.0,104.0,90.0,,,,,0.0,2.0,2.0,53.0,,,,,,,,,,,,,,,,,,right,0.0,2.7499861205,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,55.0,151.0,,,,,0.0,3.0,3.0,86.0,,,,,,,,,,,,,,,,,,left,0.0,2.59992361139,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,39.0,6.0,,,,,0.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,right,1.0,1.38374228147,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,125.0,89.0,,,,,0.0,5.0,5.0,83.0,,,,,,,,,,,,,,,,,,left,0.0,3.23290611908,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,5.0,0.0,15.0,91.0,,,,,0.0,6.0,6.0,50.0,,,,,,,,,,,,,,,,,,left,0.0,1.66690553108,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,151.0,11.0,,,,,0.0,7.0,7.0,9.0,,,,,,,,,,,,,,,,,,right,1.0,2.25037474628,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,5.0,0.0,54.0,5.0,,,,,0.0,8.0,8.0,32.0,,,,,,,,,,,,,,,,,,left,1.0,10.0820180371,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,75.0,5.0,,,,,0.0,9.0,9.0,62.0,,,,,,,,,,,,,,,,,,left,1.0,1.2500729959,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,5.0,0.0,150.0,90.0,,,,,0.0,10.0,10.0,54.0,,,,,,,,,,,,,,,,,,right,1.0,4.64991754561,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,55.0,11.0,,,,,0.0,11.0,11.0,66.0,,,,,,,,,,,,,,,,,,right,0.0,1.83311760146,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,125.0,149.0,,,,,0.0,12.0,12.0,88.0,,,,,,,,,,,,,,,,,,left,1.0,1.59992720978,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,75.0,31.0,,,,,0.0,13.0,13.0,72.0,,,,,,,,,,,,,,,,,,left,0.0,2.45033506118,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,60.0,60.0,,,,,0.0,14.0,14.0,17.0,,,,,,,,,,,,,,,,,,left,0.0,2.19992690126,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,5.0,0.0,151.0,150.0,,,,,0.0,15.0,15.0,59.0,,,,,,,,,,,,,,,,,,right,0.0,1.18336249737,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,149.0,89.0,,,,,0.0,16.0,16.0,24.0,,,,,,,,,,,,,,,,,,right,0.0,6.43234621012,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,110.0,90.0,,,,,0.0,17.0,17.0,23.0,,,,,,,,,,,,,,,,,,right,1.0,13.7310251907,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,111.0,10.0,,,,,0.0,18.0,18.0,8.0,,,,,,,,,,,,,,,,,,right,1.0,1.38351301278,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,75.0,10.0,,,,,0.0,19.0,19.0,67.0,,,,,,,,,,,,,,,,,,right,0.0,2.08329083805,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,59.0,9.0,,,,,0.0,20.0,20.0,7.0,,,,,,,,,,,,,,,,,,left,0.0,17.3636972092,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,150.0,5.0,,,,,0.0,21.0,21.0,4.0,,,,,,,,,,,,,,,,,,left,1.0,1.96665066236,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,10.0,0.0,60.0,29.0,,,,,0.0,22.0,22.0,12.0,,,,,,,,,,,,,,,,,,right,0.0,3.41633492964,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,5.0,0.0,56.0,9.0,,,,,0.0,23.0,23.0,37.0,,,,,,,,,,,,,,,,,,right,1.0,2.31585356826,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
,,,25.0,0.0,35.0,150.0,,,,,0.0,24.0,24.0,85.0,,,,,,,,,,,,,,,,,,left,0.0,2.08332785009,,,1,3.0.3,59.80711112899011,ninosDelConv2,2019_Aug_10_0855,271,
