ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 41
,,,10.0,0.0,40.0,91.0,,,,,0.0,1.0,1.0,21.0,,,,,,,,,,,,,,,,,,left,0.0,10.48146031,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,151.0,150.0,,,,,0.0,2.0,2.0,59.0,,,,,,,,,,,,,,,,,,left,1.0,2.84986631971,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,150.0,30.0,,,,,0.0,3.0,3.0,14.0,,,,,,,,,,,,,,,,,,left,1.0,2.43344695687,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,75.0,31.0,,,,,0.0,4.0,4.0,72.0,,,,,,,,,,,,,,,,,,left,1.0,1.63337262435,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,56.0,9.0,,,,,0.0,5.0,5.0,37.0,,,,,,,,,,,,,,,,,,left,1.0,3.51628041349,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,15.0,61.0,,,,,0.0,6.0,6.0,45.0,,,,,,,,,,,,,,,,,,right,1.0,3.71635464319,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,125.0,59.0,,,,,0.0,7.0,7.0,78.0,,,,,,,,,,,,,,,,,,right,1.0,6.31561142089,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,151.0,4.0,,,,,0.0,8.0,8.0,34.0,,,,,,,,,,,,,,,,,,left,1.0,1.78343485084,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,14.0,31.0,,,,,0.0,9.0,9.0,40.0,,,,,,,,,,,,,,,,,,left,1.0,6.33222622786,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,55.0,30.0,,,,,0.0,10.0,10.0,71.0,,,,,,,,,,,,,,,,,,left,0.0,1.81660894673,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,35.0,5.0,,,,,0.0,11.0,11.0,60.0,,,,,,,,,,,,,,,,,,right,1.0,3.18286106143,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,149.0,10.0,,,,,0.0,12.0,12.0,39.0,,,,,,,,,,,,,,,,,,right,1.0,2.69954552301,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,40.0,10.0,,,,,0.0,13.0,13.0,6.0,,,,,,,,,,,,,,,,,,right,1.0,1.26683675069,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,61.0,150.0,,,,,0.0,14.0,14.0,27.0,,,,,,,,,,,,,,,,,,left,1.0,5.19943988448,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,150.0,89.0,,,,,0.0,15.0,15.0,84.0,,,,,,,,,,,,,,,,,,right,1.0,16.2642500204,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,21.0,31.0,,,,,0.0,16.0,16.0,10.0,,,,,,,,,,,,,,,,,,right,0.0,2.98321863885,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,55.0,11.0,,,,,0.0,17.0,17.0,66.0,,,,,,,,,,,,,,,,,,left,1.0,2.38332751593,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,149.0,89.0,,,,,0.0,18.0,18.0,24.0,,,,,,,,,,,,,,,,,,left,1.0,3.24952693988,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,110.0,60.0,,,,,0.0,19.0,19.0,18.0,,,,,,,,,,,,,,,,,,right,1.0,1.90014768832,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,105.0,60.0,,,,,0.0,20.0,20.0,48.0,,,,,,,,,,,,,,,,,,left,1.0,1.7002117397,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,151.0,11.0,,,,,0.0,21.0,21.0,9.0,,,,,,,,,,,,,,,,,,left,1.0,1.16748872803,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,75.0,151.0,,,,,0.0,22.0,22.0,87.0,,,,,,,,,,,,,,,,,,left,0.0,4.23238368324,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,61.0,89.0,,,,,0.0,23.0,23.0,22.0,,,,,,,,,,,,,,,,,,right,1.0,6.28252060208,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,20.0,90.0,,,,,0.0,24.0,24.0,20.0,,,,,,,,,,,,,,,,,,left,0.0,1.33495535166,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,56.0,60.0,,,,,0.0,25.0,25.0,47.0,,,,,,,,,,,,,,,,,,right,1.0,4.86534506272,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,55.0,90.0,,,,,0.0,26.0,26.0,81.0,,,,,,,,,,,,,,,,,,left,0.0,12.5821505331,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,125.0,4.0,,,,,0.0,27.0,27.0,63.0,,,,,,,,,,,,,,,,,,right,1.0,1.40204481233,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,35.0,89.0,,,,,0.0,28.0,28.0,51.0,,,,,,,,,,,,,,,,,,left,1.0,3.81644033634,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,15.0,11.0,,,,,0.0,29.0,29.0,35.0,,,,,,,,,,,,,,,,,,left,1.0,4.53280166225,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,75.0,10.0,,,,,0.0,30.0,30.0,67.0,,,,,,,,,,,,,,,,,,right,1.0,1.08457250838,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,149.0,59.0,,,,,0.0,31.0,31.0,49.0,,,,,,,,,,,,,,,,,,left,1.0,4.99922017691,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,109.0,149.0,,,,,0.0,32.0,32.0,28.0,,,,,,,,,,,,,,,,,,left,1.0,2.54985393096,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,149.0,61.0,,,,,0.0,33.0,33.0,19.0,,,,,,,,,,,,,,,,,,right,1.0,0.750939823051,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,10.01,150.0,,,,,0.0,34.0,34.0,25.0,,,,,,,,,,,,,,,,,,left,0.0,2.75040057821,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,106.0,152.0,,,,,0.0,35.0,35.0,58.0,,,,,,,,,,,,,,,,,,right,1.0,1.7325427836,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,14.0,149.0,,,,,0.0,36.0,36.0,55.0,,,,,,,,,,,,,,,,,,left,0.0,6.66495160419,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,75.0,59.0,,,,,0.0,37.0,37.0,77.0,,,,,,,,,,,,,,,,,,left,1.0,2.83479676535,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,35.0,150.0,,,,,0.0,38.0,38.0,56.0,,,,,,,,,,,,,,,,,,left,1.0,3.86601076536,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,150.0,30.0,,,,,0.0,39.0,39.0,44.0,,,,,,,,,,,,,,,,,,left,1.0,1.73259830166,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,150.0,150.0,,,,,0.0,40.0,40.0,89.0,,,,,,,,,,,,,,,,,,right,0.0,2.6995830491,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,109.0,5.0,,,,,0.0,41.0,41.0,3.0,,,,,,,,,,,,,,,,,,left,1.0,11.3326385008,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,125.0,31.0,,,,,0.0,42.0,42.0,73.0,,,,,,,,,,,,,,,,,,left,1.0,4.81605582238,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,39.0,59.0,,,,,0.0,43.0,43.0,16.0,,,,,,,,,,,,,,,,,,left,0.0,2.63312279309,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,150.0,9.0,,,,,0.0,44.0,44.0,69.0,,,,,,,,,,,,,,,,,,left,1.0,2.6498332145,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,35.0,60.0,,,,,0.0,45.0,45.0,75.0,,,,,,,,,,,,,,,,,,right,0.0,1.89971536714,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,35.0,150.0,,,,,0.0,46.0,46.0,85.0,,,,,,,,,,,,,,,,,,right,0.0,2.33340084603,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,125.0,149.0,,,,,0.0,47.0,47.0,88.0,,,,,,,,,,,,,,,,,,right,0.0,4.56640139659,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,56.0,29.0,,,,,0.0,48.0,48.0,42.0,,,,,,,,,,,,,,,,,,right,1.0,4.1500293269,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,20.0,5.0,,,,,0.0,49.0,49.0,0.0,,,,,,,,,,,,,,,,,,left,0.0,5.5848375043,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,35.0,11.0,,,,,0.0,50.0,50.0,65.0,,,,,,,,,,,,,,,,,,left,0.0,1.61678814669,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,60.0,29.0,,,,,0.0,51.0,51.0,12.0,,,,,,,,,,,,,,,,,,right,1.0,1.64967437117,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,39.0,6.0,,,,,0.0,52.0,52.0,1.0,,,,,,,,,,,,,,,,,,right,0.0,3.21601356697,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,104.0,90.0,,,,,0.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,right,1.0,2.1657481341,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,60.0,60.0,,,,,0.0,54.0,54.0,17.0,,,,,,,,,,,,,,,,,,left,1.0,8.29824249362,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,35.0,30.0,,,,,0.0,55.0,55.0,70.0,,,,,,,,,,,,,,,,,,right,0.0,3.1327333956,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,39.0,29.0,,,,,0.0,56.0,56.0,11.0,,,,,,,,,,,,,,,,,,left,1.0,4.69937280016,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,36.0,9.0,,,,,0.0,57.0,57.0,36.0,,,,,,,,,,,,,,,,,,right,1.0,2.16647398131,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,150.0,4.0,,,,,0.0,58.0,58.0,64.0,,,,,,,,,,,,,,,,,,left,1.0,4.74965776716,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,39.0,150.0,,,,,0.0,59.0,59.0,26.0,,,,,,,,,,,,,,,,,,right,0.0,1.91702363579,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,75.0,90.0,,,,,0.0,60.0,60.0,82.0,,,,,,,,,,,,,,,,,,right,1.0,1.40001069237,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,104.0,5.0,,,,,0.0,61.0,61.0,33.0,,,,,,,,,,,,,,,,,,right,1.0,3.93285810561,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,125.0,89.0,,,,,0.0,62.0,62.0,83.0,,,,,,,,,,,,,,,,,,right,0.0,1.79966360169,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,16.0,4.0,,,,,0.0,63.0,63.0,30.0,,,,,,,,,,,,,,,,,,right,1.0,4.84870403889,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,55.0,151.0,,,,,0.0,64.0,64.0,57.0,,,,,,,,,,,,,,,,,,left,1.0,10.1483175201,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,59.0,9.0,,,,,0.0,65.0,65.0,7.0,,,,,,,,,,,,,,,,,,right,1.0,1.68324737459,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,20.0,59.0,,,,,0.0,66.0,66.0,15.0,,,,,,,,,,,,,,,,,,left,0.0,2.01661326481,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,150.0,5.0,,,,,0.0,67.0,67.0,4.0,,,,,,,,,,,,,,,,,,left,1.0,3.88299723489,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,54.0,5.0,,,,,0.0,68.0,68.0,32.0,,,,,,,,,,,,,,,,,,right,1.0,1.7662365902,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,150.0,61.0,,,,,0.0,69.0,69.0,79.0,,,,,,,,,,,,,,,,,,left,1.0,3.19980075186,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,104.0,10.0,,,,,0.0,70.0,70.0,38.0,,,,,,,,,,,,,,,,,,left,1.0,1.06657900297,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,151.0,151.0,,,,,0.0,71.0,71.0,29.0,,,,,,,,,,,,,,,,,,left,0.0,2.73383255034,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,150.0,90.0,,,,,0.0,72.0,72.0,54.0,,,,,,,,,,,,,,,,,,right,1.0,1.66738051923,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,15.0,91.0,,,,,0.0,73.0,73.0,50.0,,,,,,,,,,,,,,,,,,right,0.0,1.55023690275,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,35.0,90.0,,,,,0.0,74.0,74.0,80.0,,,,,,,,,,,,,,,,,,left,0.0,1.74998265061,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,106.0,29.0,,,,,0.0,75.0,75.0,43.0,,,,,,,,,,,,,,,,,,left,1.0,1.98392340975,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,36.0,61.0,,,,,0.0,76.0,76.0,46.0,,,,,,,,,,,,,,,,,,left,1.0,3.99980465869,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,111.0,30.0,,,,,0.0,77.0,77.0,13.0,,,,,,,,,,,,,,,,,,left,1.0,2.11758107821,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,19.0,11.0,,,,,0.0,78.0,78.0,5.0,,,,,,,,,,,,,,,,,,right,0.0,1.66667163587,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,56.0,89.0,,,,,0.0,79.0,79.0,52.0,,,,,,,,,,,,,,,,,,right,1.0,1.3340136009,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,55.0,6.0,,,,,0.0,80.0,80.0,61.0,,,,,,,,,,,,,,,,,,right,0.0,1.61664061259,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,110.0,90.0,,,,,0.0,81.0,81.0,23.0,,,,,,,,,,,,,,,,,,right,1.0,1.91654350739,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,111.0,10.0,,,,,0.0,82.0,82.0,8.0,,,,,,,,,,,,,,,,,,left,1.0,0.933667743957,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,35.0,31.0,,,,,0.0,83.0,83.0,41.0,,,,,,,,,,,,,,,,,,right,1.0,0.867050700838,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,5.0,0.0,35.0,6.0,,,,,0.0,84.0,84.0,31.0,,,,,,,,,,,,,,,,,,right,1.0,1.38323961234,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,75.0,5.0,,,,,0.0,85.0,85.0,62.0,,,,,,,,,,,,,,,,,,left,1.0,0.4666837676,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,55.0,151.0,,,,,0.0,86.0,86.0,86.0,,,,,,,,,,,,,,,,,,left,0.0,2.56629395886,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,150.0,29.0,,,,,0.0,87.0,87.0,74.0,,,,,,,,,,,,,,,,,,left,1.0,3.73283528152,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,25.0,0.0,125.0,9.0,,,,,0.0,88.0,88.0,68.0,,,,,,,,,,,,,,,,,,right,1.0,1.23325089587,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
,,,10.0,0.0,61.0,4.0,,,,,0.0,89.0,89.0,2.0,,,,,,,,,,,,,,,,,,right,1.0,1.01699212415,1,3.0.3,60.01588853955715,ninosDelConv2,2019_May_09_0820,110,
