ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 41
,,,,,,,,,,,,,,,space,6.14926374378,,,,,,,,,,,,,,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,,,,,,,,,,,,,,,space,23.8631871957,,,,,,,,,,,,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,,,,,,,,,,,,,,,,,space,19.1293260991,,,,,,,,,,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,,,,,,,,,,,,,,,,,,,space,3.98389618145,,,,,,,,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,,,,,,,,,,,,,,,,,,,,,left,4.88202321995,,,,,,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.06573125673,,,,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
25.0,35.0,150.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,right,0.0,4.43296278501,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,left,1.0,2.81575271906,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,left,0.0,3.43314887304,,,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,62.0715966308,,,,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,60.0,29.0,,,,,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,right,1.0,8.48211729201,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,25.0,0.0,125.0,4.0,,,,,0.0,1.0,1.0,63.0,,,,,,,,,,,,,,,,,,left,1.0,2.03334678477,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,14.0,149.0,,,,,0.0,2.0,2.0,55.0,,,,,,,,,,,,,,,,,,right,0.0,2.28242880991,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,40.0,91.0,,,,,0.0,3.0,3.0,21.0,,,,,,,,,,,,,,,,,,left,0.0,2.06656608311,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,25.0,0.0,125.0,31.0,,,,,0.0,4.0,4.0,73.0,,,,,,,,,,,,,,,,,,left,1.0,10.2983686449,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,151.0,151.0,,,,,0.0,5.0,5.0,29.0,,,,,,,,,,,,,,,,,,right,0.0,2.71651789034,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,25.0,0.0,75.0,31.0,,,,,0.0,6.0,6.0,72.0,,,,,,,,,,,,,,,,,,left,0.0,2.69990001619,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,39.0,59.0,,,,,0.0,7.0,7.0,16.0,,,,,,,,,,,,,,,,,,left,0.0,1.83332056738,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,150.0,90.0,,,,,0.0,8.0,8.0,54.0,,,,,,,,,,,,,,,,,,right,1.0,3.31669883803,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,25.0,0.0,75.0,90.0,,,,,0.0,9.0,9.0,82.0,,,,,,,,,,,,,,,,,,left,0.0,2.56683621928,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,25.0,0.0,125.0,9.0,,,,,0.0,10.0,10.0,68.0,,,,,,,,,,,,,,,,,,left,1.0,1.91611487092,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,151.0,150.0,,,,,0.0,11.0,11.0,59.0,,,,,,,,,,,,,,,,,,right,0.0,4.36618748121,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,55.0,151.0,,,,,0.0,12.0,12.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,2.78324590111,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,111.0,30.0,,,,,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,left,1.0,1.59949725354,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,25.0,0.0,150.0,9.0,,,,,0.0,14.0,14.0,69.0,,,,,,,,,,,,,,,,,,left,1.0,1.38344998145,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,109.0,149.0,,,,,0.0,15.0,15.0,28.0,,,,,,,,,,,,,,,,,,right,0.0,1.43236391013,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,15.0,91.0,,,,,0.0,16.0,16.0,50.0,,,,,,,,,,,,,,,,,,left,0.0,2.41648576222,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,15.0,61.0,,,,,0.0,17.0,17.0,45.0,,,,,,,,,,,,,,,,,,right,0.0,1.34991865093,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,60.0,60.0,,,,,0.0,18.0,18.0,17.0,,,,,,,,,,,,,,,,,,left,0.0,1.88304516207,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,149.0,59.0,,,,,0.0,19.0,19.0,49.0,,,,,,,,,,,,,,,,,,right,1.0,7.01598764211,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,36.0,61.0,,,,,0.0,20.0,20.0,46.0,,,,,,,,,,,,,,,,,,right,0.0,3.43295713048,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,25.0,0.0,55.0,60.0,,,,,0.0,21.0,21.0,76.0,,,,,,,,,,,,,,,,,,left,0.0,3.63252995024,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,111.0,10.0,,,,,0.0,22.0,22.0,8.0,,,,,,,,,,,,,,,,,,right,1.0,1.66659486992,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,59.0,9.0,,,,,0.0,23.0,23.0,7.0,,,,,,,,,,,,,,,,,,right,1.0,2.24991479516,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,14.0,31.0,,,,,0.0,24.0,24.0,40.0,,,,,,,,,,,,,,,,,,right,0.0,5.96700380137,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,149.0,61.0,,,,,0.0,25.0,25.0,19.0,,,,,,,,,,,,,,,,,,right,1.0,2.63259831956,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,149.0,89.0,,,,,0.0,26.0,26.0,24.0,,,,,,,,,,,,,,,,,,left,0.0,4.06614147313,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,104.0,10.0,,,,,0.0,27.0,27.0,38.0,,,,,,,,,,,,,,,,,,left,1.0,3.34962204052,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,5.0,0.0,56.0,89.0,,,,,0.0,28.0,28.0,52.0,,,,,,,,,,,,,,,,,,left,0.0,7.81560672726,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,150.0,5.0,,,,,0.0,29.0,29.0,4.0,,,,,,,,,,,,,,,,,,right,1.0,1.85001966264,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
,,,10.0,0.0,109.0,5.0,,,,,0.0,30.0,30.0,3.0,,,,,,,,,,,,,,,,,,left,1.0,2.06666735234,1,3.0.3,60.06375913774266,ninosDelConv2,2019_May_09_0828,63,
