ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,8.00009664241,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,,,,,,,,,,,,,,,space,13.2164219078,,,,,,,,,,,,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,,,,,,,,,,,,,,,,,space,10.2164152251,,,,,,,,,,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,,,,,,,,,,,,,,,,,,,space,4.71633297624,,,,,,,,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,,,,,,,,,,,,,,,,,,,,,right,3.20095244166,,,,,,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.38613006828,,,,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
10.0,19.0,89.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,left,0.0,2.68317486724,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,left,1.0,3.06772318739,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
10.0,109.0,9.0,,,,,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,right,1.0,1.91689370776,,,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,35.2787881249,,,,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,104.0,5.0,,,,,0.0,0.0,0.0,33.0,,,,,,,,,,,,,,,,,,right,1.0,3.14972066239,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,39.0,6.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,left,1.0,4.33354683762,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,35.0,90.0,,,,,0.0,2.0,2.0,80.0,,,,,,,,,,,,,,,,,,right,1.0,2.00073561317,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,35.0,60.0,,,,,0.0,3.0,3.0,75.0,,,,,,,,,,,,,,,,,,right,1.0,2.58357819502,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,75.0,59.0,,,,,0.0,4.0,4.0,77.0,,,,,,,,,,,,,,,,,,left,1.0,2.11782918556,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,39.0,150.0,,,,,0.0,5.0,5.0,26.0,,,,,,,,,,,,,,,,,,left,0.0,2.03498814587,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,75.0,151.0,,,,,0.0,6.0,6.0,87.0,,,,,,,,,,,,,,,,,,left,1.0,3.23180604074,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,59.0,9.0,,,,,0.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,right,1.0,1.45008677256,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,150.0,29.0,,,,,0.0,8.0,8.0,74.0,,,,,,,,,,,,,,,,,,left,1.0,3.01716584864,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,55.0,30.0,,,,,0.0,9.0,9.0,71.0,,,,,,,,,,,,,,,,,,right,1.0,1.46737342415,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,10.01,150.0,,,,,0.0,10.0,10.0,25.0,,,,,,,,,,,,,,,,,,right,0.0,3.74962628185,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,39.0,29.0,,,,,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,right,1.0,2.86737681692,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,15.0,61.0,,,,,0.0,12.0,12.0,45.0,,,,,,,,,,,,,,,,,,left,1.0,3.63382350223,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,35.0,30.0,,,,,0.0,13.0,13.0,70.0,,,,,,,,,,,,,,,,,,left,1.0,2.23388333822,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,75.0,90.0,,,,,0.0,14.0,14.0,82.0,,,,,,,,,,,,,,,,,,left,1.0,2.63398491556,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,150.0,30.0,,,,,0.0,15.0,15.0,44.0,,,,,,,,,,,,,,,,,,right,1.0,1.58377559227,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,104.0,90.0,,,,,0.0,16.0,16.0,53.0,,,,,,,,,,,,,,,,,,left,1.0,1.75078393432,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,125.0,59.0,,,,,0.0,17.0,17.0,78.0,,,,,,,,,,,,,,,,,,right,1.0,1.63490301836,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,111.0,30.0,,,,,0.0,18.0,18.0,13.0,,,,,,,,,,,,,,,,,,right,1.0,1.21723103087,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,35.0,31.0,,,,,0.0,19.0,19.0,41.0,,,,,,,,,,,,,,,,,,right,1.0,1.76800324471,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,75.0,31.0,,,,,0.0,20.0,20.0,72.0,,,,,,,,,,,,,,,,,,right,1.0,1.60188833071,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,105.0,60.0,,,,,0.0,21.0,21.0,48.0,,,,,,,,,,,,,,,,,,left,1.0,2.58382288535,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,61.0,150.0,,,,,0.0,22.0,22.0,27.0,,,,,,,,,,,,,,,,,,left,1.0,3.26705121429,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,55.0,60.0,,,,,0.0,23.0,23.0,76.0,,,,,,,,,,,,,,,,,,left,1.0,1.28298949887,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,150.0,9.0,,,,,0.0,24.0,24.0,69.0,,,,,,,,,,,,,,,,,,left,1.0,1.4012772218,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,56.0,9.0,,,,,0.0,25.0,25.0,37.0,,,,,,,,,,,,,,,,,,right,1.0,1.05077375605,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,150.0,5.0,,,,,0.0,26.0,26.0,4.0,,,,,,,,,,,,,,,,,,left,1.0,0.966355594632,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,35.0,150.0,,,,,0.0,27.0,27.0,85.0,,,,,,,,,,,,,,,,,,right,1.0,0.86692084989,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,125.0,149.0,,,,,0.0,28.0,28.0,88.0,,,,,,,,,,,,,,,,,,right,1.0,3.08368203416,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,125.0,9.0,,,,,0.0,29.0,29.0,68.0,,,,,,,,,,,,,,,,,,left,1.0,0.767546763585,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,149.0,59.0,,,,,0.0,30.0,30.0,49.0,,,,,,,,,,,,,,,,,,right,1.0,0.415442529658,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,25.0,0.0,75.0,10.0,,,,,0.0,31.0,31.0,67.0,,,,,,,,,,,,,,,,,,left,1.0,0.684339716565,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,35.0,150.0,,,,,0.0,32.0,32.0,56.0,,,,,,,,,,,,,,,,,,right,1.0,0.984823031351,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,56.0,29.0,,,,,0.0,33.0,33.0,42.0,,,,,,,,,,,,,,,,,,right,1.0,1.71724593843,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,5.0,0.0,35.0,89.0,,,,,0.0,34.0,34.0,51.0,,,,,,,,,,,,,,,,,,left,1.0,1.11703651235,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,61.0,4.0,,,,,0.0,35.0,35.0,2.0,,,,,,,,,,,,,,,,,,left,1.0,0.748953383416,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,20.0,59.0,,,,,0.0,36.0,36.0,15.0,,,,,,,,,,,,,,,,,,right,1.0,0.184251299012,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
,,,10.0,0.0,149.0,61.0,,,,,0.0,37.0,37.0,19.0,,,,,,,,,,,,,,,,,,left,1.0,1.18473142665,,,1,3.0.3,60.23321485470262,ninosDelConv2,2019_Aug_10_0954,131,
