ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 41
,,,,,,,,,,,,,,,space,3.8000816321,,,,,,,,,,,,,,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,,,,,,,,,,,,,,,space,21.7453876341,,,,,,,,,,,,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,,,,,,,,,,,,,,,,,space,17.3145209462,,,,,,,,,,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,,,,,,,,,,,,,,,,,,,space,4.06553183694,,,,,,,,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,,,,,,,,,,,,,,,,,,,,,right,7.83380369435,,,,,,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.25025317247,,,,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,1.0,6.64852923492,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,left,0.0,4.29893477343,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,right,0.0,3.21624015458,,,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,74.0386595685,,,,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,15.0,11.0,,,,,0.0,0.0,0.0,35.0,,,,,,,,,,,,,,,,,,right,1.0,4.61405356659,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,35.0,30.0,,,,,0.0,1.0,1.0,70.0,,,,,,,,,,,,,,,,,,right,0.0,2.30176824925,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,151.0,150.0,,,,,0.0,2.0,2.0,59.0,,,,,,,,,,,,,,,,,,left,1.0,6.39955349104,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,61.0,4.0,,,,,0.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,right,1.0,5.4500106409,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,16.0,4.0,,,,,0.0,4.0,4.0,30.0,,,,,,,,,,,,,,,,,,left,1.0,4.56699843833,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,55.0,30.0,,,,,0.0,5.0,5.0,71.0,,,,,,,,,,,,,,,,,,right,1.0,4.51691449306,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,61.0,89.0,,,,,0.0,6.0,6.0,22.0,,,,,,,,,,,,,,,,,,right,1.0,10.9656045245,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,125.0,9.0,,,,,0.0,7.0,7.0,68.0,,,,,,,,,,,,,,,,,,left,1.0,3.18374411541,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,36.0,61.0,,,,,0.0,8.0,8.0,46.0,,,,,,,,,,,,,,,,,,left,1.0,3.31705061498,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,104.0,5.0,,,,,0.0,9.0,9.0,33.0,,,,,,,,,,,,,,,,,,right,1.0,1.9665231423,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,35.0,150.0,,,,,0.0,10.0,10.0,56.0,,,,,,,,,,,,,,,,,,left,1.0,13.1806602944,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,39.0,150.0,,,,,0.0,11.0,11.0,26.0,,,,,,,,,,,,,,,,,,left,1.0,8.63277959242,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,75.0,151.0,,,,,0.0,12.0,12.0,87.0,,,,,,,,,,,,,,,,,,right,1.0,5.26759124745,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,125.0,89.0,,,,,0.0,13.0,13.0,83.0,,,,,,,,,,,,,,,,,,left,1.0,5.54943469272,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,111.0,30.0,,,,,0.0,14.0,14.0,13.0,,,,,,,,,,,,,,,,,,left,1.0,4.56696502469,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,106.0,152.0,,,,,0.0,15.0,15.0,58.0,,,,,,,,,,,,,,,,,,left,1.0,3.83426069003,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,39.0,29.0,,,,,0.0,16.0,16.0,11.0,,,,,,,,,,,,,,,,,,left,1.0,3.7836837651,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,150.0,4.0,,,,,0.0,17.0,17.0,64.0,,,,,,,,,,,,,,,,,,right,1.0,3.26752750459,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,150.0,90.0,,,,,0.0,18.0,18.0,54.0,,,,,,,,,,,,,,,,,,left,1.0,3.43404560909,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,39.0,59.0,,,,,0.0,19.0,19.0,16.0,,,,,,,,,,,,,,,,,,left,1.0,4.51681373804,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,55.0,151.0,,,,,0.0,20.0,20.0,57.0,,,,,,,,,,,,,,,,,,right,1.0,2.33384841727,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,15.0,61.0,,,,,0.0,21.0,21.0,45.0,,,,,,,,,,,,,,,,,,right,0.0,6.51559388358,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,56.0,89.0,,,,,0.0,22.0,22.0,52.0,,,,,,,,,,,,,,,,,,right,1.0,6.26646392304,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,54.0,5.0,,,,,0.0,23.0,23.0,32.0,,,,,,,,,,,,,,,,,,left,1.0,2.08403990313,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,75.0,31.0,,,,,0.0,24.0,24.0,72.0,,,,,,,,,,,,,,,,,,left,1.0,9.39815937169,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,14.0,149.0,,,,,0.0,25.0,25.0,55.0,,,,,,,,,,,,,,,,,,right,0.0,7.71609519084,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,40.0,10.0,,,,,0.0,26.0,26.0,6.0,,,,,,,,,,,,,,,,,,right,1.0,3.81654889649,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,151.0,11.0,,,,,0.0,27.0,27.0,9.0,,,,,,,,,,,,,,,,,,right,1.0,2.55104111729,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,150.0,150.0,,,,,0.0,28.0,28.0,89.0,,,,,,,,,,,,,,,,,,left,1.0,13.8988368972,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,55.0,60.0,,,,,0.0,29.0,29.0,76.0,,,,,,,,,,,,,,,,,,left,1.0,6.81644505728,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,61.0,150.0,,,,,0.0,30.0,30.0,27.0,,,,,,,,,,,,,,,,,,left,1.0,3.33382734098,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,39.0,6.0,,,,,0.0,31.0,31.0,1.0,,,,,,,,,,,,,,,,,,left,1.0,2.16726040118,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,75.0,90.0,,,,,0.0,32.0,32.0,82.0,,,,,,,,,,,,,,,,,,left,1.0,2.00058962207,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,150.0,30.0,,,,,0.0,33.0,33.0,44.0,,,,,,,,,,,,,,,,,,right,1.0,5.31716370722,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,55.0,6.0,,,,,0.0,34.0,34.0,61.0,,,,,,,,,,,,,,,,,,left,1.0,3.51707693457,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,75.0,59.0,,,,,0.0,35.0,35.0,77.0,,,,,,,,,,,,,,,,,,left,1.0,13.3151676285,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,20.0,5.0,,,,,0.0,36.0,36.0,0.0,,,,,,,,,,,,,,,,,,left,1.0,6.63424722175,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,60.0,29.0,,,,,0.0,37.0,37.0,12.0,,,,,,,,,,,,,,,,,,left,1.0,5.28386111453,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,20.0,59.0,,,,,0.0,38.0,38.0,15.0,,,,,,,,,,,,,,,,,,right,1.0,5.65057106456,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,35.0,31.0,,,,,0.0,39.0,39.0,41.0,,,,,,,,,,,,,,,,,,right,1.0,7.93289772246,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,59.0,9.0,,,,,0.0,40.0,40.0,7.0,,,,,,,,,,,,,,,,,,left,1.0,6.36694281746,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,25.0,0.0,150.0,29.0,,,,,0.0,41.0,41.0,74.0,,,,,,,,,,,,,,,,,,right,1.0,2.76653075032,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,60.0,60.0,,,,,0.0,42.0,42.0,17.0,,,,,,,,,,,,,,,,,,right,1.0,8.54927533551,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,10.0,0.0,109.0,5.0,,,,,0.0,43.0,43.0,3.0,,,,,,,,,,,,,,,,,,right,1.0,3.33310920501,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
,,,5.0,0.0,15.0,91.0,,,,,0.0,44.0,44.0,50.0,,,,,,,,,,,,,,,,,,right,0.0,5.7825841998,1,3.0.3,60.03462622326234,ninosDelConv2,2019_Aug_10_0824,196,
