ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,4.21560992207,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
,,,,,,,,,,,,,,,,,space,18.1482244004,,,,,,,,,,,,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
,,,,,,,,,,,,,,,,,,,space,3.95068816654,,,,,,,,,,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
,,,,,,,,,,,,,,,,,,,,,space,2.86672845576,,,,,,,,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
,,,,,,,,,,,,,,,,,,,,,,,right,4.51590642985,,,,,,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
,,,,,,,,,,,,,,,,,,,,,,,,,space,4.300958612,,,,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
25.0,35.0,150.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,left,1.0,4.75041150209,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,left,1.0,4.08366104309,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,left,0.0,3.34978723247,,,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,49.1420547022,,,,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
,,,25.0,0.0,55.0,6.0,,,,,0.0,0.0,0.0,61.0,,,,,,,,,,,,,,,,,,left,1.0,3.78322933987,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
,,,25.0,0.0,75.0,31.0,,,,,0.0,1.0,1.0,72.0,,,,,,,,,,,,,,,,,,left,1.0,3.11640639976,,,1,3.0.3,59.95118387083513,ninosDelConv2,2019_Aug_10_0901,233,
