ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 41
,,,,,,,,,,,,,,,space,23.4788836146,,,,,,,,,,,,,,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,,,,,,,,,,,,,,,space,18.5635141678,,,,,,,,,,,,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,,,,,,,,,,,,,,,,,space,7.88213470939,,,,,,,,,,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,,,,,,,,,,,,,,,,,,,space,3.08296347014,,,,,,,,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,,,,,,,,,,,,,,,,,,,,,right,6.66590123752,,,,,,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.68315500743,,,,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
10.0,19.0,89.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,left,0.0,2.73336284014,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,left,1.0,7.33207646676,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,left,0.0,3.083027213,,,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,99.1983823691,,,,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,149.0,59.0,,,,,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,right,1.0,11.0648800143,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,20.0,90.0,,,,,0.0,1.0,1.0,20.0,,,,,,,,,,,,,,,,,,right,0.0,3.29960356012,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,56.0,9.0,,,,,0.0,2.0,2.0,37.0,,,,,,,,,,,,,,,,,,left,1.0,5.66587810498,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,150.0,30.0,,,,,0.0,3.0,3.0,44.0,,,,,,,,,,,,,,,,,,left,0.0,8.8820334404,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,39.0,29.0,,,,,0.0,4.0,4.0,11.0,,,,,,,,,,,,,,,,,,right,0.0,9.51449586032,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,16.0,4.0,,,,,0.0,5.0,5.0,30.0,,,,,,,,,,,,,,,,,,left,0.0,10.8482131932,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,14.0,31.0,,,,,0.0,6.0,6.0,40.0,,,,,,,,,,,,,,,,,,left,0.0,4.19954619149,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,56.0,60.0,,,,,0.0,7.0,7.0,47.0,,,,,,,,,,,,,,,,,,left,0.0,6.81590015802,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,149.0,89.0,,,,,0.0,8.0,8.0,24.0,,,,,,,,,,,,,,,,,,left,0.0,7.34912821266,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,149.0,10.0,,,,,0.0,9.0,9.0,39.0,,,,,,,,,,,,,,,,,,right,1.0,9.23190857621,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,151.0,151.0,,,,,0.0,10.0,10.0,29.0,,,,,,,,,,,,,,,,,,right,0.0,4.5994980759,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,125.0,4.0,,,,,0.0,11.0,11.0,63.0,,,,,,,,,,,,,,,,,,right,1.0,6.23250539496,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,125.0,149.0,,,,,0.0,12.0,12.0,88.0,,,,,,,,,,,,,,,,,,right,0.0,2.39989122574,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,111.0,10.0,,,,,0.0,13.0,13.0,8.0,,,,,,,,,,,,,,,,,,left,1.0,8.58206335851,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,55.0,60.0,,,,,0.0,14.0,14.0,76.0,,,,,,,,,,,,,,,,,,left,0.0,3.66629860271,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,61.0,4.0,,,,,0.0,15.0,15.0,2.0,,,,,,,,,,,,,,,,,,right,1.0,2.21645914228,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,35.0,89.0,,,,,0.0,16.0,16.0,51.0,,,,,,,,,,,,,,,,,,left,0.0,3.06660158723,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,150.0,61.0,,,,,0.0,17.0,17.0,79.0,,,,,,,,,,,,,,,,,,right,0.0,6.06591069617,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,61.0,89.0,,,,,0.0,18.0,18.0,22.0,,,,,,,,,,,,,,,,,,left,0.0,5.2661303007,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,35.0,5.0,,,,,0.0,19.0,19.0,60.0,,,,,,,,,,,,,,,,,,right,0.0,3.4331676017,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,109.0,149.0,,,,,0.0,20.0,20.0,28.0,,,,,,,,,,,,,,,,,,left,0.0,5.81579888903,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,60.0,60.0,,,,,0.0,21.0,21.0,17.0,,,,,,,,,,,,,,,,,,left,0.0,3.88328927872,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,75.0,151.0,,,,,0.0,22.0,22.0,87.0,,,,,,,,,,,,,,,,,,right,0.0,4.64933013381,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,36.0,61.0,,,,,0.0,23.0,23.0,46.0,,,,,,,,,,,,,,,,,,left,0.0,5.265239442,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,60.0,29.0,,,,,0.0,24.0,24.0,12.0,,,,,,,,,,,,,,,,,,left,0.0,5.01606938522,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,150.0,90.0,,,,,0.0,25.0,25.0,54.0,,,,,,,,,,,,,,,,,,left,0.0,8.93197807658,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,15.0,91.0,,,,,0.0,26.0,26.0,50.0,,,,,,,,,,,,,,,,,,right,0.0,5.76583266247,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,75.0,10.0,,,,,0.0,27.0,27.0,67.0,,,,,,,,,,,,,,,,,,left,0.0,5.74908780784,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,10.01,150.0,,,,,0.0,28.0,28.0,25.0,,,,,,,,,,,,,,,,,,left,0.0,3.5329442959,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,150.0,9.0,,,,,0.0,29.0,29.0,69.0,,,,,,,,,,,,,,,,,,left,1.0,6.08254759898,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,59.0,9.0,,,,,0.0,30.0,30.0,7.0,,,,,,,,,,,,,,,,,,left,1.0,13.1646243228,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,75.0,5.0,,,,,0.0,31.0,31.0,62.0,,,,,,,,,,,,,,,,,,right,1.0,3.73300814163,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,75.0,90.0,,,,,0.0,32.0,32.0,82.0,,,,,,,,,,,,,,,,,,right,0.0,1.94997876952,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,61.0,150.0,,,,,0.0,33.0,33.0,27.0,,,,,,,,,,,,,,,,,,right,0.0,2.33344848186,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,111.0,30.0,,,,,0.0,34.0,34.0,13.0,,,,,,,,,,,,,,,,,,left,0.0,8.54887077364,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,54.0,5.0,,,,,0.0,35.0,35.0,32.0,,,,,,,,,,,,,,,,,,right,1.0,4.01624467829,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,55.0,6.0,,,,,0.0,36.0,36.0,61.0,,,,,,,,,,,,,,,,,,right,0.0,7.08248334203,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,55.0,90.0,,,,,0.0,37.0,37.0,81.0,,,,,,,,,,,,,,,,,,right,0.0,4.36606892257,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,125.0,9.0,,,,,0.0,38.0,38.0,68.0,,,,,,,,,,,,,,,,,,left,1.0,2.76641765807,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,150.0,150.0,,,,,0.0,39.0,39.0,89.0,,,,,,,,,,,,,,,,,,right,0.0,4.6997518139,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,21.0,31.0,,,,,0.0,40.0,40.0,10.0,,,,,,,,,,,,,,,,,,left,0.0,4.61603782221,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,151.0,4.0,,,,,0.0,41.0,41.0,34.0,,,,,,,,,,,,,,,,,,right,1.0,2.3658375974,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,36.0,9.0,,,,,0.0,42.0,42.0,36.0,,,,,,,,,,,,,,,,,,left,1.0,4.88249454845,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,104.0,10.0,,,,,0.0,43.0,43.0,38.0,,,,,,,,,,,,,,,,,,right,1.0,2.1167482473,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,150.0,29.0,,,,,0.0,44.0,44.0,74.0,,,,,,,,,,,,,,,,,,left,0.0,6.54896998627,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,20.0,59.0,,,,,0.0,45.0,45.0,15.0,,,,,,,,,,,,,,,,,,right,0.0,2.1831488387,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,150.0,4.0,,,,,0.0,46.0,46.0,64.0,,,,,,,,,,,,,,,,,,left,1.0,2.59970729658,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,150.0,30.0,,,,,0.0,47.0,47.0,14.0,,,,,,,,,,,,,,,,,,left,0.0,5.54936066875,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,19.0,11.0,,,,,0.0,48.0,48.0,5.0,,,,,,,,,,,,,,,,,,right,0.0,3.43284477468,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,149.0,61.0,,,,,0.0,49.0,49.0,19.0,,,,,,,,,,,,,,,,,,right,0.0,7.21550351253,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,106.0,29.0,,,,,0.0,50.0,50.0,43.0,,,,,,,,,,,,,,,,,,left,1.0,10.0151615626,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,40.0,10.0,,,,,0.0,51.0,51.0,6.0,,,,,,,,,,,,,,,,,,right,1.0,6.11561321211,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,15.0,61.0,,,,,0.0,52.0,52.0,45.0,,,,,,,,,,,,,,,,,,right,0.0,3.64947252732,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,10.0,0.0,39.0,59.0,,,,,0.0,53.0,53.0,16.0,,,,,,,,,,,,,,,,,,right,0.0,5.23247146735,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,55.0,151.0,,,,,0.0,54.0,54.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,3.44957729185,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,104.0,90.0,,,,,0.0,55.0,55.0,53.0,,,,,,,,,,,,,,,,,,right,0.0,19.0631635818,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,5.0,0.0,104.0,5.0,,,,,0.0,56.0,56.0,33.0,,,,,,,,,,,,,,,,,,right,1.0,1.75022489938,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
,,,25.0,0.0,75.0,31.0,,,,,0.0,57.0,57.0,72.0,,,,,,,,,,,,,,,,,,left,0.0,1.98254472029,1,3.0.3,60.02832757649369,ninosDelConv2,2019_Aug_10_0834,248,
