ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,20.9465453082,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
,,,,,,,,,,,,,,,,,space,35.3437008273,,,,,,,,,,,,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
,,,,,,,,,,,,,,,,,,,space,24.279202143,,,,,,,,,,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
,,,,,,,,,,,,,,,,,,,,,space,6.44904902094,,,,,,,,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
,,,,,,,,,,,,,,,,,,,,,,,right,7.06561058876,,,,,,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0512730355,,,,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
25.0,35.0,150.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,right,0.0,5.3824170017,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,left,1.0,3.18319538623,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,right,0.0,4.86606151922,,,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,28.0118150774,,,,,,1,3.0.3,59.93557570455366,ninosDelConv2,2019_Aug_24_0837,265,
