ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,10.4651529086,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,,,,,,,,,,,,,,,space,39.709396894,,,,,,,,,,,,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,,,,,,,,,,,,,,,,,space,14.0477676343,,,,,,,,,,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,,,,,,,,,,,,,,,,,,,space,2.38321647982,,,,,,,,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,,,,,,,,,,,,,,,,,,,,,left,9.88175013481,,,,,,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.8500806811,,,,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
10.0,19.0,89.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,right,0.0,4.03278546949,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,right,1.0,3.38292655218,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,right,0.0,3.31635217572,,,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,60.3223049453,,,,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,10.0,0.0,151.0,151.0,,,,,0.0,0.0,0.0,29.0,,,,,,,,,,,,,,,,,,left,0.0,6.16518935513,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,5.0,0.0,104.0,90.0,,,,,0.0,1.0,1.0,53.0,,,,,,,,,,,,,,,,,,right,1.0,10.4982385868,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
,,,10.0,0.0,20.0,59.0,,,,,0.0,2.0,2.0,15.0,,,,,,,,,,,,,,,,,,left,0.0,7.31551169401,,,1,3.0.3,60.04960626757674,ninosDelConv2,2019_Aug_10_0933,188,
