ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,6.19935568178,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,,,,,,,,,,,,,,,space,24.4132221463,,,,,,,,,,,,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,,,,,,,,,,,,,,,,,space,21.6800271627,,,,,,,,,,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,,,,,,,,,,,,,,,,,,,space,3.08291780448,,,,,,,,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,,,,,,,,,,,,,,,,,,,,,right,10.6648763797,,,,,,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,,,,,,,,,,,,,,,,,,,,,,,space,0.883444403764,,,,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
25.0,35.0,150.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,right,0.0,5.10020346346,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,right,1.0,2.65103181393,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,left,0.0,4.81654099713,,,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,55.8235110872,,,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,54.0,5.0,,,,,0.0,0.0,0.0,32.0,,,,,,,,,,,,,,,,,,left,1.0,3.48306338524,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,56.0,29.0,,,,,0.0,1.0,1.0,42.0,,,,,,,,,,,,,,,,,,left,1.0,14.2478635818,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,39.0,6.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,right,1.0,2.91608081374,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,35.0,5.0,,,,,0.0,3.0,3.0,60.0,,,,,,,,,,,,,,,,,,right,0.0,2.65041186195,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,40.0,10.0,,,,,0.0,4.0,4.0,6.0,,,,,,,,,,,,,,,,,,right,0.0,15.8483888445,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,14.0,31.0,,,,,0.0,5.0,5.0,40.0,,,,,,,,,,,,,,,,,,right,0.0,2.88379858853,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,35.0,30.0,,,,,0.0,6.0,6.0,70.0,,,,,,,,,,,,,,,,,,right,0.0,4.13364642789,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,21.0,31.0,,,,,0.0,7.0,7.0,10.0,,,,,,,,,,,,,,,,,,left,0.0,4.93294751679,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,61.0,89.0,,,,,0.0,8.0,8.0,22.0,,,,,,,,,,,,,,,,,,left,0.0,2.91727702285,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,149.0,61.0,,,,,0.0,9.0,9.0,19.0,,,,,,,,,,,,,,,,,,left,1.0,2.75060247409,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,111.0,10.0,,,,,0.0,10.0,10.0,8.0,,,,,,,,,,,,,,,,,,left,1.0,1.65048125957,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,40.0,91.0,,,,,0.0,11.0,11.0,21.0,,,,,,,,,,,,,,,,,,right,0.0,1.75033876311,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,35.0,60.0,,,,,0.0,12.0,12.0,75.0,,,,,,,,,,,,,,,,,,left,0.0,1.5171838759,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,20.0,5.0,,,,,0.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,left,0.0,6.08213695278,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,105.0,60.0,,,,,0.0,14.0,14.0,48.0,,,,,,,,,,,,,,,,,,right,1.0,4.21695748542,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,125.0,9.0,,,,,0.0,15.0,15.0,68.0,,,,,,,,,,,,,,,,,,right,1.0,2.93442028842,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,20.0,90.0,,,,,0.0,16.0,16.0,20.0,,,,,,,,,,,,,,,,,,left,0.0,2.86778521899,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,150.0,5.0,,,,,0.0,17.0,17.0,4.0,,,,,,,,,,,,,,,,,,left,1.0,2.43331249699,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,111.0,30.0,,,,,0.0,18.0,18.0,13.0,,,,,,,,,,,,,,,,,,right,1.0,2.55055692862,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,150.0,90.0,,,,,0.0,19.0,19.0,54.0,,,,,,,,,,,,,,,,,,None,0.0,,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,55.0,6.0,,,,,0.0,20.0,20.0,61.0,,,,,,,,,,,,,,,,,,right,0.0,3.13282856427,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,35.0,150.0,,,,,0.0,21.0,21.0,56.0,,,,,,,,,,,,,,,,,,right,0.0,1.63321410655,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,109.0,5.0,,,,,0.0,22.0,22.0,3.0,,,,,,,,,,,,,,,,,,left,1.0,7.16624993831,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,55.0,90.0,,,,,0.0,23.0,23.0,81.0,,,,,,,,,,,,,,,,,,left,0.0,1.53446388035,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,75.0,151.0,,,,,0.0,24.0,24.0,87.0,,,,,,,,,,,,,,,,,,right,0.0,2.15025713097,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,35.0,31.0,,,,,0.0,25.0,25.0,41.0,,,,,,,,,,,,,,,,,,left,1.0,5.33293322613,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,151.0,150.0,,,,,0.0,26.0,26.0,59.0,,,,,,,,,,,,,,,,,,right,1.0,4.65000164497,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,55.0,151.0,,,,,0.0,27.0,27.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,3.06689878018,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,150.0,4.0,,,,,0.0,28.0,28.0,64.0,,,,,,,,,,,,,,,,,,right,1.0,2.8995528738,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,39.0,59.0,,,,,0.0,29.0,29.0,16.0,,,,,,,,,,,,,,,,,,right,0.0,3.06683400925,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,125.0,89.0,,,,,0.0,30.0,30.0,83.0,,,,,,,,,,,,,,,,,,left,0.0,1.98399434134,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,36.0,61.0,,,,,0.0,31.0,31.0,46.0,,,,,,,,,,,,,,,,,,right,0.0,6.14960736386,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,35.0,6.0,,,,,0.0,32.0,32.0,31.0,,,,,,,,,,,,,,,,,,left,1.0,1.63382583368,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,104.0,5.0,,,,,0.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,left,1.0,1.38340636366,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,35.0,150.0,,,,,0.0,34.0,34.0,85.0,,,,,,,,,,,,,,,,,,left,0.0,3.79987374775,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,104.0,10.0,,,,,0.0,35.0,35.0,38.0,,,,,,,,,,,,,,,,,,left,0.0,1.366535548,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,35.0,90.0,,,,,0.0,36.0,36.0,80.0,,,,,,,,,,,,,,,,,,left,0.0,1.30064329016,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,35.0,11.0,,,,,0.0,37.0,37.0,65.0,,,,,,,,,,,,,,,,,,left,0.0,9.93200936413,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,125.0,149.0,,,,,0.0,38.0,38.0,88.0,,,,,,,,,,,,,,,,,,right,0.0,2.63348758454,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,75.0,5.0,,,,,0.0,39.0,39.0,62.0,,,,,,,,,,,,,,,,,,right,1.0,12.2655625421,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,149.0,59.0,,,,,0.0,40.0,40.0,49.0,,,,,,,,,,,,,,,,,,left,0.0,2.43246995856,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,75.0,10.0,,,,,0.0,41.0,41.0,67.0,,,,,,,,,,,,,,,,,,left,1.0,1.68366102711,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,10.0,0.0,60.0,29.0,,,,,0.0,42.0,42.0,12.0,,,,,,,,,,,,,,,,,,left,0.0,2.05032817356,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,55.0,60.0,,,,,0.0,43.0,43.0,76.0,,,,,,,,,,,,,,,,,,right,0.0,3.10057255602,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,55.0,30.0,,,,,0.0,44.0,44.0,71.0,,,,,,,,,,,,,,,,,,right,0.0,4.0668982662,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,125.0,59.0,,,,,0.0,45.0,45.0,78.0,,,,,,,,,,,,,,,,,,right,0.0,3.83326016599,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,5.0,0.0,15.0,61.0,,,,,0.0,46.0,46.0,45.0,,,,,,,,,,,,,,,,,,right,0.0,1.30146886467,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,125.0,4.0,,,,,0.0,47.0,47.0,63.0,,,,,,,,,,,,,,,,,,left,1.0,2.18306420767,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,150.0,61.0,,,,,0.0,48.0,48.0,79.0,,,,,,,,,,,,,,,,,,left,0.0,0.983069553855,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
,,,25.0,0.0,75.0,59.0,,,,,0.0,49.0,49.0,77.0,,,,,,,,,,,,,,,,,,left,0.0,4.74921760615,,,1,3.0.3,59.54064643150999,ninosDelConv2,2019_Aug_10_0951,217,
