ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,8.94874966203,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,,,,,,,,,,,,,,,space,1.11871605308,,,,,,,,,,,,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,,,,,,,,,,,,,,,,,space,9.06641755521,,,,,,,,,,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,,,,,,,,,,,,,,,,,,,space,2.26769148838,,,,,,,,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,,,,,,,,,,,,,,,,,,,,,right,5.94909716374,,,,,,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,,,,,,,,,,,,,,,,,,,,,,,space,0.817692670622,,,,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,1.0,4.76606912818,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,left,0.0,2.78399168467,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,left,0.0,3.91655228927,,,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,24.1127540335,,,,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,151.0,11.0,,,,,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,left,1.0,2.65050783579,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,125.0,4.0,,,,,0.0,1.0,1.0,63.0,,,,,,,,,,,,,,,,,,left,1.0,3.45042702626,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,149.0,10.0,,,,,0.0,2.0,2.0,39.0,,,,,,,,,,,,,,,,,,right,1.0,4.58316857845,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,75.0,151.0,,,,,0.0,3.0,3.0,87.0,,,,,,,,,,,,,,,,,,left,1.0,1.96836757462,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,151.0,4.0,,,,,0.0,4.0,4.0,34.0,,,,,,,,,,,,,,,,,,right,1.0,1.28384929115,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,150.0,29.0,,,,,0.0,5.0,5.0,74.0,,,,,,,,,,,,,,,,,,left,1.0,2.1170546246,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,150.0,90.0,,,,,0.0,6.0,6.0,54.0,,,,,,,,,,,,,,,,,,right,0.0,4.56537247973,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,60.0,29.0,,,,,0.0,7.0,7.0,12.0,,,,,,,,,,,,,,,,,,right,0.0,2.11733015848,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,35.0,150.0,,,,,0.0,8.0,8.0,85.0,,,,,,,,,,,,,,,,,,left,0.0,1.66662245791,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,150.0,4.0,,,,,0.0,9.0,9.0,64.0,,,,,,,,,,,,,,,,,,right,1.0,2.48324023781,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,14.0,31.0,,,,,0.0,10.0,10.0,40.0,,,,,,,,,,,,,,,,,,right,0.0,2.36681687378,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,125.0,149.0,,,,,0.0,11.0,11.0,88.0,,,,,,,,,,,,,,,,,,right,0.0,3.03480466397,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,150.0,30.0,,,,,0.0,12.0,12.0,14.0,,,,,,,,,,,,,,,,,,right,0.0,1.61692148412,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,36.0,61.0,,,,,0.0,13.0,13.0,46.0,,,,,,,,,,,,,,,,,,left,0.0,3.89962288865,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,150.0,30.0,,,,,0.0,14.0,14.0,44.0,,,,,,,,,,,,,,,,,,right,1.0,1.25065722037,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,150.0,150.0,,,,,0.0,15.0,15.0,89.0,,,,,,,,,,,,,,,,,,right,0.0,2.51669036469,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,125.0,9.0,,,,,0.0,16.0,16.0,68.0,,,,,,,,,,,,,,,,,,right,1.0,1.46746900491,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,39.0,150.0,,,,,0.0,17.0,17.0,26.0,,,,,,,,,,,,,,,,,,left,0.0,1.13233339193,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,35.0,90.0,,,,,0.0,18.0,18.0,80.0,,,,,,,,,,,,,,,,,,right,0.0,1.76688493474,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,15.0,91.0,,,,,0.0,19.0,19.0,50.0,,,,,,,,,,,,,,,,,,right,0.0,3.41665715666,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,75.0,10.0,,,,,0.0,20.0,20.0,67.0,,,,,,,,,,,,,,,,,,left,1.0,2.11686236772,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,61.0,4.0,,,,,0.0,21.0,21.0,2.0,,,,,,,,,,,,,,,,,,left,1.0,1.03401507414,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,36.0,9.0,,,,,0.0,22.0,22.0,36.0,,,,,,,,,,,,,,,,,,left,1.0,1.51633052563,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,104.0,90.0,,,,,0.0,23.0,23.0,53.0,,,,,,,,,,,,,,,,,,left,0.0,1.3504575612,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,20.0,5.0,,,,,0.0,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,left,1.0,2.11595094681,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,149.0,59.0,,,,,0.0,25.0,25.0,49.0,,,,,,,,,,,,,,,,,,right,0.0,3.46684751147,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,55.0,30.0,,,,,0.0,26.0,26.0,71.0,,,,,,,,,,,,,,,,,,left,1.0,1.55145750253,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,105.0,60.0,,,,,0.0,27.0,27.0,48.0,,,,,,,,,,,,,,,,,,right,0.0,0.733319145394,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,35.0,11.0,,,,,0.0,28.0,28.0,65.0,,,,,,,,,,,,,,,,,,left,1.0,1.00109750917,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,56.0,60.0,,,,,0.0,29.0,29.0,47.0,,,,,,,,,,,,,,,,,,left,0.0,1.08395251352,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,150.0,5.0,,,,,0.0,30.0,30.0,4.0,,,,,,,,,,,,,,,,,,left,0.0,1.13585210405,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,149.0,61.0,,,,,0.0,31.0,31.0,19.0,,,,,,,,,,,,,,,,,,right,0.0,1.00144244067,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,106.0,29.0,,,,,0.0,32.0,32.0,43.0,,,,,,,,,,,,,,,,,,left,1.0,3.28343753237,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,10.01,150.0,,,,,0.0,33.0,33.0,25.0,,,,,,,,,,,,,,,,,,left,0.0,4.74988202425,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,151.0,151.0,,,,,0.0,34.0,34.0,29.0,,,,,,,,,,,,,,,,,,right,0.0,2.21797457885,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,55.0,90.0,,,,,0.0,35.0,35.0,81.0,,,,,,,,,,,,,,,,,,left,0.0,1.65110362647,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,55.0,11.0,,,,,0.0,36.0,36.0,66.0,,,,,,,,,,,,,,,,,,left,1.0,0.916545606451,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,75.0,90.0,,,,,0.0,37.0,37.0,82.0,,,,,,,,,,,,,,,,,,left,0.0,0.666861493839,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,75.0,5.0,,,,,0.0,38.0,38.0,62.0,,,,,,,,,,,,,,,,,,right,1.0,1.76670964179,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,55.0,151.0,,,,,0.0,39.0,39.0,86.0,,,,,,,,,,,,,,,,,,left,0.0,1.43415407487,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,35.0,30.0,,,,,0.0,40.0,40.0,70.0,,,,,,,,,,,,,,,,,,left,1.0,4.14924223034,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,55.0,60.0,,,,,0.0,41.0,41.0,76.0,,,,,,,,,,,,,,,,,,right,0.0,1.38334068435,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,25.0,0.0,150.0,89.0,,,,,0.0,42.0,42.0,84.0,,,,,,,,,,,,,,,,,,left,0.0,1.18505033129,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,10.0,0.0,39.0,29.0,,,,,0.0,43.0,43.0,11.0,,,,,,,,,,,,,,,,,,right,0.0,0.734616622329,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,35.0,6.0,,,,,0.0,44.0,44.0,31.0,,,,,,,,,,,,,,,,,,right,1.0,1.00067187089,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
,,,5.0,0.0,35.0,31.0,,,,,0.0,45.0,45.0,41.0,,,,,,,,,,,,,,,,,,left,0.0,1.11798506568,,,1,3.0.3,60.08432068344576,ninosDelConv2,2019_Aug_10_0927,135,
