ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,15.2320577716,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,,,,,,,,,,,,,,,space,13.2486787466,,,,,,,,,,,,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,,,,,,,,,,,,,,,,,space,10.3325763,,,,,,,,,,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,,,,,,,,,,,,,,,,,,,space,2.80063465331,,,,,,,,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,,,,,,,,,,,,,,,,,,,,,left,5.349258448,,,,,,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.58451313525,,,,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,1.0,3.06674093008,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
25.0,35.0,150.0,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,left,0.0,2.85013619903,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
10.0,19.0,89.0,,,,,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,right,0.0,2.51683713589,,,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,22.7965674419,,,,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,10.0,0.0,61.0,4.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,left,1.0,6.51649991609,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,25.0,0.0,75.0,90.0,,,,,0.0,1.0,1.0,82.0,,,,,,,,,,,,,,,,,,right,0.0,6.58290465362,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,5.0,0.0,106.0,29.0,,,,,0.0,2.0,2.0,43.0,,,,,,,,,,,,,,,,,,right,1.0,8.59934776556,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,25.0,0.0,150.0,61.0,,,,,0.0,3.0,3.0,79.0,,,,,,,,,,,,,,,,,,right,1.0,10.9995995499,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,5.0,0.0,36.0,61.0,,,,,0.0,4.0,4.0,46.0,,,,,,,,,,,,,,,,,,right,0.0,2.03349281102,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,10.0,0.0,39.0,29.0,,,,,0.0,5.0,5.0,11.0,,,,,,,,,,,,,,,,,,right,1.0,5.59959348477,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,5.0,0.0,54.0,5.0,,,,,0.0,6.0,6.0,32.0,,,,,,,,,,,,,,,,,,right,1.0,3.38364571612,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,25.0,0.0,125.0,149.0,,,,,0.0,7.0,7.0,88.0,,,,,,,,,,,,,,,,,,left,0.0,4.76584539376,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,5.0,0.0,15.0,11.0,,,,,0.0,8.0,8.0,35.0,,,,,,,,,,,,,,,,,,right,0.0,1.83462455682,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,25.0,0.0,125.0,59.0,,,,,0.0,9.0,9.0,78.0,,,,,,,,,,,,,,,,,,left,1.0,18.0974367615,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,5.0,0.0,150.0,30.0,,,,,0.0,10.0,10.0,44.0,,,,,,,,,,,,,,,,,,right,1.0,1.58397286199,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
,,,10.0,0.0,19.0,11.0,,,,,0.0,11.0,11.0,5.0,,,,,,,,,,,,,,,,,,left,0.0,3.93364563957,,,1,3.0.3,59.66668698452071,ninosDelConv2,2019_Aug_10_0927,145,
