ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,4.13263308641,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,,,,,,,,,,,,,,,space,11.2648539002,,,,,,,,,,,,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,,,,,,,,,,,,,,,,,space,8.73190086544,,,,,,,,,,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,,,,,,,,,,,,,,,,,,,space,7.01561495988,,,,,,,,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,,,,,,,,,,,,,,,,,,,,,right,8.91531752713,,,,,,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,,,,,,,,,,,,,,,,,,,,,,,space,3.36631978187,,,,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
25.0,35.0,150.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,left,0.0,4.0497559777,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
10.0,19.0,89.0,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,left,0.0,7.76545842981,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
10.0,109.0,9.0,,,,,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,right,1.0,3.34955076652,,,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,84.8840634468,,,,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,35.0,30.0,,,,,0.0,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,left,0.0,8.86549318,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,104.0,5.0,,,,,0.0,1.0,1.0,33.0,,,,,,,,,,,,,,,,,,right,1.0,2.36671766103,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,110.0,60.0,,,,,0.0,2.0,2.0,18.0,,,,,,,,,,,,,,,,,,left,1.0,11.3314822183,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,10.01,150.0,,,,,0.0,3.0,3.0,25.0,,,,,,,,,,,,,,,,,,right,0.0,3.71667915827,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,125.0,59.0,,,,,0.0,4.0,4.0,78.0,,,,,,,,,,,,,,,,,,left,1.0,5.08246740629,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,16.0,4.0,,,,,0.0,5.0,5.0,30.0,,,,,,,,,,,,,,,,,,right,0.0,14.7141746782,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,39.0,150.0,,,,,0.0,6.0,6.0,26.0,,,,,,,,,,,,,,,,,,right,0.0,3.33299765491,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,55.0,60.0,,,,,0.0,7.0,7.0,76.0,,,,,,,,,,,,,,,,,,left,0.0,3.46626971266,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,125.0,9.0,,,,,0.0,8.0,8.0,68.0,,,,,,,,,,,,,,,,,,right,1.0,2.91645410459,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,125.0,89.0,,,,,0.0,9.0,9.0,83.0,,,,,,,,,,,,,,,,,,right,0.0,4.31617672008,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,56.0,9.0,,,,,0.0,10.0,10.0,37.0,,,,,,,,,,,,,,,,,,left,1.0,5.23276036663,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,75.0,31.0,,,,,0.0,11.0,11.0,72.0,,,,,,,,,,,,,,,,,,left,0.0,4.68271908804,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,75.0,59.0,,,,,0.0,12.0,12.0,77.0,,,,,,,,,,,,,,,,,,right,0.0,3.08290898032,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,35.0,60.0,,,,,0.0,13.0,13.0,75.0,,,,,,,,,,,,,,,,,,left,0.0,1.98309835838,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,61.0,4.0,,,,,0.0,14.0,14.0,2.0,,,,,,,,,,,,,,,,,,right,1.0,1.73324409325,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,35.0,89.0,,,,,0.0,15.0,15.0,51.0,,,,,,,,,,,,,,,,,,left,0.0,1.2832694361,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,105.0,60.0,,,,,0.0,16.0,16.0,48.0,,,,,,,,,,,,,,,,,,left,0.0,3.24973500427,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,61.0,150.0,,,,,0.0,17.0,17.0,27.0,,,,,,,,,,,,,,,,,,right,0.0,2.41641657846,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,55.0,6.0,,,,,0.0,18.0,18.0,61.0,,,,,,,,,,,,,,,,,,right,0.0,8.03210638487,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,56.0,29.0,,,,,0.0,19.0,19.0,42.0,,,,,,,,,,,,,,,,,,right,1.0,3.61551297118,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,36.0,61.0,,,,,0.0,20.0,20.0,46.0,,,,,,,,,,,,,,,,,,left,0.0,2.69985359686,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,75.0,10.0,,,,,0.0,21.0,21.0,67.0,,,,,,,,,,,,,,,,,,right,0.0,4.63272715872,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,40.0,10.0,,,,,0.0,22.0,22.0,6.0,,,,,,,,,,,,,,,,,,left,0.0,5.09933203587,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,55.0,151.0,,,,,0.0,23.0,23.0,57.0,,,,,,,,,,,,,,,,,,right,0.0,16.7135346787,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,75.0,90.0,,,,,0.0,24.0,24.0,82.0,,,,,,,,,,,,,,,,,,right,0.0,4.01617887907,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,21.0,31.0,,,,,0.0,25.0,25.0,10.0,,,,,,,,,,,,,,,,,,right,0.0,2.41642891592,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,109.0,5.0,,,,,0.0,26.0,26.0,3.0,,,,,,,,,,,,,,,,,,left,1.0,3.14938976441,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,150.0,29.0,,,,,0.0,27.0,27.0,74.0,,,,,,,,,,,,,,,,,,right,0.0,2.49990335747,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,35.0,5.0,,,,,0.0,28.0,28.0,60.0,,,,,,,,,,,,,,,,,,right,0.0,3.43306838896,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,35.0,6.0,,,,,0.0,29.0,29.0,31.0,,,,,,,,,,,,,,,,,,right,1.0,1.16650216875,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,104.0,10.0,,,,,0.0,30.0,30.0,38.0,,,,,,,,,,,,,,,,,,right,1.0,1.48339651083,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,15.0,91.0,,,,,0.0,31.0,31.0,50.0,,,,,,,,,,,,,,,,,,left,0.0,1.73326825385,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,149.0,10.0,,,,,0.0,32.0,32.0,39.0,,,,,,,,,,,,,,,,,,left,1.0,1.75011540554,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,20.0,90.0,,,,,0.0,33.0,33.0,20.0,,,,,,,,,,,,,,,,,,left,0.0,1.75001002406,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,39.0,6.0,,,,,0.0,34.0,34.0,1.0,,,,,,,,,,,,,,,,,,right,0.0,1.91631993605,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,35.0,150.0,,,,,0.0,35.0,35.0,56.0,,,,,,,,,,,,,,,,,,right,0.0,1.81679512921,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,55.0,11.0,,,,,0.0,36.0,36.0,66.0,,,,,,,,,,,,,,,,,,right,0.0,8.86518474657,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,111.0,10.0,,,,,0.0,37.0,37.0,8.0,,,,,,,,,,,,,,,,,,left,1.0,2.4996828275,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,56.0,60.0,,,,,0.0,38.0,38.0,47.0,,,,,,,,,,,,,,,,,,left,0.0,1.25018069055,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,40.0,91.0,,,,,0.0,39.0,39.0,21.0,,,,,,,,,,,,,,,,,,right,0.0,1.08333050599,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,150.0,4.0,,,,,0.0,40.0,40.0,64.0,,,,,,,,,,,,,,,,,,right,1.0,2.15013977187,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,125.0,149.0,,,,,0.0,41.0,41.0,88.0,,,,,,,,,,,,,,,,,,left,0.0,1.10024242871,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,15.0,61.0,,,,,0.0,42.0,42.0,45.0,,,,,,,,,,,,,,,,,,left,0.0,6.19936627196,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,75.0,5.0,,,,,0.0,43.0,43.0,62.0,,,,,,,,,,,,,,,,,,right,1.0,11.1981777749,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,111.0,30.0,,,,,0.0,44.0,44.0,13.0,,,,,,,,,,,,,,,,,,right,0.0,7.91550721379,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,150.0,9.0,,,,,0.0,45.0,45.0,69.0,,,,,,,,,,,,,,,,,,left,1.0,3.76616731286,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,39.0,29.0,,,,,0.0,46.0,46.0,11.0,,,,,,,,,,,,,,,,,,right,0.0,2.59991754545,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,125.0,4.0,,,,,0.0,47.0,47.0,63.0,,,,,,,,,,,,,,,,,,left,1.0,2.91620838584,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,150.0,30.0,,,,,0.0,48.0,48.0,44.0,,,,,,,,,,,,,,,,,,left,0.0,4.84935696749,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,150.0,30.0,,,,,0.0,49.0,49.0,14.0,,,,,,,,,,,,,,,,,,right,0.0,6.63246910262,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,150.0,61.0,,,,,0.0,50.0,50.0,79.0,,,,,,,,,,,,,,,,,,left,0.0,6.59895317676,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,104.0,90.0,,,,,0.0,51.0,51.0,53.0,,,,,,,,,,,,,,,,,,right,0.0,3.29963440355,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,20.0,5.0,,,,,0.0,52.0,52.0,0.0,,,,,,,,,,,,,,,,,,left,0.0,2.29976754391,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,151.0,4.0,,,,,0.0,53.0,53.0,34.0,,,,,,,,,,,,,,,,,,left,1.0,0.700267411885,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,106.0,29.0,,,,,0.0,54.0,54.0,43.0,,,,,,,,,,,,,,,,,,left,0.0,3.89961569186,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,35.0,11.0,,,,,0.0,55.0,55.0,65.0,,,,,,,,,,,,,,,,,,left,0.0,2.26668188267,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,35.0,31.0,,,,,0.0,56.0,56.0,41.0,,,,,,,,,,,,,,,,,,right,0.0,2.99914975173,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,19.0,11.0,,,,,0.0,57.0,57.0,5.0,,,,,,,,,,,,,,,,,,left,0.0,3.46657660406,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,149.0,89.0,,,,,0.0,58.0,58.0,24.0,,,,,,,,,,,,,,,,,,right,0.0,2.38330470049,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,150.0,90.0,,,,,0.0,59.0,59.0,54.0,,,,,,,,,,,,,,,,,,right,0.0,1.55006132694,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,39.0,59.0,,,,,0.0,60.0,60.0,16.0,,,,,,,,,,,,,,,,,,right,0.0,1.31674989231,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,14.0,149.0,,,,,0.0,61.0,61.0,55.0,,,,,,,,,,,,,,,,,,right,0.0,6.965774677,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,150.0,89.0,,,,,0.0,62.0,62.0,84.0,,,,,,,,,,,,,,,,,,left,0.0,1.73349906493,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,55.0,151.0,,,,,0.0,63.0,63.0,86.0,,,,,,,,,,,,,,,,,,left,0.0,1.13350646733,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,151.0,11.0,,,,,0.0,64.0,64.0,9.0,,,,,,,,,,,,,,,,,,left,1.0,3.94921693869,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,20.0,59.0,,,,,0.0,65.0,65.0,15.0,,,,,,,,,,,,,,,,,,left,0.0,3.34987307957,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,35.0,90.0,,,,,0.0,66.0,66.0,80.0,,,,,,,,,,,,,,,,,,left,0.0,3.41650345398,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,149.0,61.0,,,,,0.0,67.0,67.0,19.0,,,,,,,,,,,,,,,,,,right,0.0,1.58350682724,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,151.0,151.0,,,,,0.0,68.0,68.0,29.0,,,,,,,,,,,,,,,,,,left,0.0,4.39961723413,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,150.0,150.0,,,,,0.0,69.0,69.0,89.0,,,,,,,,,,,,,,,,,,right,0.0,1.68326964183,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,110.0,90.0,,,,,0.0,70.0,70.0,23.0,,,,,,,,,,,,,,,,,,left,0.0,5.71591372904,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,59.0,9.0,,,,,0.0,71.0,71.0,7.0,,,,,,,,,,,,,,,,,,right,0.0,2.91634049825,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,55.0,90.0,,,,,0.0,72.0,72.0,81.0,,,,,,,,,,,,,,,,,,right,0.0,3.08287145419,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,15.0,11.0,,,,,0.0,73.0,73.0,35.0,,,,,,,,,,,,,,,,,,left,0.0,2.51650067803,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,75.0,151.0,,,,,0.0,74.0,74.0,87.0,,,,,,,,,,,,,,,,,,left,0.0,1.50013262639,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,54.0,5.0,,,,,0.0,75.0,75.0,32.0,,,,,,,,,,,,,,,,,,left,0.0,3.74984038563,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,35.0,150.0,,,,,0.0,76.0,76.0,85.0,,,,,,,,,,,,,,,,,,right,0.0,8.49851026619,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,149.0,59.0,,,,,0.0,77.0,77.0,49.0,,,,,,,,,,,,,,,,,,right,0.0,5.38238042814,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,56.0,89.0,,,,,0.0,78.0,78.0,52.0,,,,,,,,,,,,,,,,,,left,0.0,2.49955277145,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,61.0,89.0,,,,,0.0,79.0,79.0,22.0,,,,,,,,,,,,,,,,,,right,0.0,3.65036852658,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,60.0,60.0,,,,,0.0,80.0,80.0,17.0,,,,,,,,,,,,,,,,,,right,0.0,2.18332927232,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,14.0,31.0,,,,,0.0,81.0,81.0,40.0,,,,,,,,,,,,,,,,,,left,0.0,2.14977119374,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,55.0,30.0,,,,,0.0,82.0,82.0,71.0,,,,,,,,,,,,,,,,,,left,0.0,3.8831679615,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,25.0,0.0,125.0,31.0,,,,,0.0,83.0,83.0,73.0,,,,,,,,,,,,,,,,,,right,0.0,2.34969881468,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,151.0,150.0,,,,,0.0,84.0,84.0,59.0,,,,,,,,,,,,,,,,,,left,0.0,7.58219752705,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,106.0,152.0,,,,,0.0,85.0,85.0,58.0,,,,,,,,,,,,,,,,,,right,0.0,0.783495106734,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,5.0,0.0,36.0,9.0,,,,,0.0,86.0,86.0,36.0,,,,,,,,,,,,,,,,,,left,0.0,5.29941541573,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,60.0,29.0,,,,,0.0,87.0,87.0,12.0,,,,,,,,,,,,,,,,,,right,0.0,1.13330187311,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,109.0,149.0,,,,,0.0,88.0,88.0,28.0,,,,,,,,,,,,,,,,,,left,0.0,1.94999573333,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,10.0,0.0,150.0,5.0,,,,,0.0,89.0,89.0,4.0,,,,,,,,,,,,,,,,,,left,1.0,1.18342231633,,,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,941.520797671,1,3.0.3,60.05353009691149,ninosDelConv2,2019_Aug_10_0914,275,
