ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,15.5146647352,,,,,,,,,,,,,,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,space,17.681042588,,,,,,,,,,,,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,space,16.3490800709,,,,,,,,,,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,,,space,6.64959572058,,,,,,,,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,,,,,left,5.58273038839,,,,,,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,,,,,,,space,3.21745395218,,,,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
10.0,19.0,89.0,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,right,0.0,3.46601755091,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
10.0,109.0,9.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,left,1.0,2.66749515373,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,left,0.0,5.35069317889,,,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,25.929865271,,,,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10.0,0.0,20.0,90.0,,,,,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,left,0.0,2.98372704029,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,5.0,0.0,150.0,30.0,,,,,0.0,1.0,1.0,44.0,,,,,,,,,,,,,,,,,,left,1.0,3.46691406472,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10.0,0.0,10.01,150.0,,,,,0.0,2.0,2.0,25.0,,,,,,,,,,,,,,,,,,left,0.0,2.60049256857,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10.0,0.0,149.0,61.0,,,,,0.0,3.0,3.0,19.0,,,,,,,,,,,,,,,,,,left,1.0,6.01653050177,,,1,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
