key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,8.7065,space,31.8089,space,54.5752,space,7.2752,right,4.3299,space,2.1669,left,0,5.2338,0,0,0,0,1,10000,109000,9,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,6.731,0,1,1,1,1,25000,35000,150,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,16.7675,0,2,2,2,1,10000,19000,89,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,g,20.2222,left,1,6.6524,0,0,0,37,1,5000,0,56000,9
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,,0,,0,1,1,20,1,10000,0,20000,90
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.1519,0,2,2,83,1,25000,0,125000,89
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.6852,0,3,3,48,1,5000,0,105000,60
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.5348,0,4,4,49,1,5000,0,149000,59
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.7331,0,5,5,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.1665,0,6,6,52,1,5000,0,56000,89
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.9216,0,7,7,4,1,10000,0,150000,5
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.7145,0,8,8,63,1,25000,0,125000,4
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.5782,0,9,9,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.9741,0,10,10,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.6773,0,11,11,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.7084,0,12,12,78,1,25000,0,125000,59
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,7.4903,0,13,13,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.6553,0,14,14,71,1,25000,0,55000,30
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.5486,0,15,15,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.0509,0,16,16,46,1,5000,0,36000,61
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.4329,0,17,17,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.0955,0,18,18,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1514,0,19,19,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.3309,0,20,20,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.549,0,21,21,88,1,25000,0,125000,149
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.1473,0,22,22,17,1,10000,0,60000,60
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.3652,0,23,23,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.0851,0,24,24,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,8.3019,0,25,25,22,1,10000,0,61000,89
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.0516,0,26,26,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.2802,0,27,27,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.5964,0,28,28,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.8343,0,29,29,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5319,0,30,30,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.848,0,31,31,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.2201,0,32,32,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.7809,0,33,33,44,1,5000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.7942,0,34,34,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.7382,0,35,35,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,10.203,0,36,36,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.833,0,37,37,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.6642,0,38,38,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.2621,0,39,39,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.2707,0,40,40,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.4343,0,41,41,26,1,10000,0,39000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.8698,0,42,42,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.0291,0,43,43,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.5234,0,44,44,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.0398,0,45,45,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.7421,0,46,46,67,1,25000,0,75000,10
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.3058,0,47,47,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.0084,0,48,48,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.0144,0,49,49,1,1,10000,0,39000,6
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.1433,0,50,50,84,1,25000,0,150000,89
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.2402,0,51,51,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.8368,0,52,52,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.5869,0,53,53,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.9908,0,54,54,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1752,0,55,55,0,1,10000,0,20000,5
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.1096,0,56,56,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.2713,0,57,57,85,1,25000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.0653,0,58,58,35,1,5000,0,15000,11
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.3781,0,59,59,80,1,25000,0,35000,90
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.7864,0,60,60,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.6549,0,61,61,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.8912,0,62,62,2,1,10000,0,61000,4
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.5401,0,63,63,19,1,10000,0,149000,61
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.9566,0,64,64,28,1,10000,0,109000,149
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.2783,0,65,65,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,8.6788,0,66,66,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.5084,0,67,67,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.7373,0,68,68,6,1,10000,0,40000,10
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,8.2904,0,69,69,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.5001,0,70,70,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.6094,0,71,71,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.4025,0,72,72,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.7191,0,73,73,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,9.6177,0,74,74,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.8654,0,75,75,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.7493,0,76,76,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.2079,0,77,77,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.666,0,78,78,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4484,0,79,79,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.1615,0,80,80,68,1,25000,0,125000,9
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.0972,0,81,81,34,1,5000,0,151000,4
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.3889,0,82,82,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,0,15.4082,0,83,83,57,1,5000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.6046,0,84,84,75,1,25000,0,35000,60
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.64,0,85,85,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.7726,0,86,86,54,1,5000,0,150000,90
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F463,2022-09-07_08h27.03.548,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1225,0,87,87,30,1,5000,0,16000,4
