key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,25.0669,space,5.8451,space,0.8798,space,2.5878,left,4.6524,space,1.4491,left,0,2.9983,0,0,0,1,1,25000,35000,150,25/07/2022,310,2022-07-25_06h58.09.389,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,right,0,2.8339,0,1,1,2,1,10000,19000,89,25/07/2022,310,2022-07-25_06h58.09.389,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,right,1,2.3872,0,2,2,0,1,10000,109000,9,25/07/2022,310,2022-07-25_06h58.09.389,tareaTDv3,2020.2.5,Win32,60
