key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,4.2357,space,15.4208,space,13.5971,space,4.1539,right,6.0176,space,4.0399,left,1,4.0135,0,0,0,0,1,10000,109000,9,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,5.702,0,1,1,2,1,10000,19000,89,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,9.4255,0,2,2,1,1,25000,35000,150,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,g,20.0434,left,0,4.9003,0,0,0,75,1,25000,0,35000,60
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.5007,0,1,1,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.7363,0,2,2,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.3568,0,3,3,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.7455,0,4,4,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.6177,0,5,5,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.2255,0,6,6,52,1,5000,0,56000,89
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,8.8755,0,7,7,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,7.419,0,8,8,46,1,5000,0,36000,61
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.1665,0,9,9,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.1857,0,10,10,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.9679,0,11,11,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.8085,0,12,12,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.9345,0,13,13,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,0,10.0665,0,14,14,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.8251,0,15,15,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4582,0,16,16,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,9.3879,0,17,17,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.4219,0,18,18,0,1,10000,0,20000,5
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.2674,0,19,19,85,1,25000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,0,16.1922,0,20,20,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.6915,0,21,21,1,1,10000,0,39000,6
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.517,0,22,22,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.4893,0,23,23,20,1,10000,0,20000,90
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.0835,0,24,24,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.9441,0,25,25,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.1906,0,26,26,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,9.5451,0,27,27,17,1,10000,0,60000,60
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,8.4174,0,28,28,71,1,25000,0,55000,30
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.8247,0,29,29,26,1,10000,0,39000,150
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.0416,0,30,30,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.1791,0,31,31,35,1,5000,0,15000,11
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.4396,0,32,32,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4731,0,33,33,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.0411,0,34,34,6,1,10000,0,40000,10
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.963,0,35,35,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.7181,0,36,36,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.5172,0,37,37,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.6839,0,38,38,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.7549,0,39,39,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.8532,0,40,40,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.3277,0,41,41,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.5665,0,42,42,68,1,25000,0,125000,9
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.5775,0,43,43,57,1,5000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.968,0,44,44,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.7461,0,45,45,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.9914,0,46,46,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.6342,0,47,47,34,1,5000,0,151000,4
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1396,0,48,48,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.5002,0,49,49,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.2397,0,50,50,88,1,25000,0,125000,149
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.6014,0,51,51,84,1,25000,0,150000,89
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.4036,0,52,52,4,1,10000,0,150000,5
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.5671,0,53,53,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.1784,0,54,54,78,1,25000,0,125000,59
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.9021,0,55,55,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.6369,0,56,56,63,1,25000,0,125000,4
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.4699,0,57,57,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.3997,0,58,58,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9581,0,59,59,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.6623,0,60,60,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.8403,0,61,61,67,1,25000,0,75000,10
,,,,,,,,,,,,,,,,,,,,,,,002,83,2021-10-30_08h37.06.975,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.1767,0,62,62,39,1,5000,0,149000,10
