key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,1.106,0,30,30,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,1.8069,0,31,31,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,2.1228,0,32,32,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,1.9578,0,33,33,49,1,5000,0,149000,59
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,3.9401,0,34,34,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,2.9396,0,35,35,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,2.6738,0,36,36,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,4.4731,0,37,37,83,1,25000,0,125000,89
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,2.0732,0,38,38,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,7.1254,0,39,39,75,1,25000,0,35000,60
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,4.0429,0,40,40,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,1.4068,0,41,41,71,1,25000,0,55000,30
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,0.94,0,42,42,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,2.4072,0,43,43,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,3.4059,0,44,44,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,1.5898,0,45,45,84,1,25000,0,150000,89
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,3.5728,0,46,46,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,3.9619,0,47,47,35,1,5000,0,15000,11
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,4.9414,0,48,48,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,3.0558,0,49,49,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,2.889,0,50,50,80,1,25000,0,35000,90
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,4.275,0,51,51,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,6.107,0,52,52,22,1,10000,0,61000,89
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,4.1894,0,53,53,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,8.5396,0,54,54,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,5.6566,0,55,55,28,1,10000,0,109000,149
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,2.0562,0,56,56,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,3.172,0,57,57,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,2.8399,0,58,58,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,2.6392,0,59,59,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,4.1052,0,60,60,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,3.8094,0,61,61,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,3.639,0,62,62,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,3.6933,0,63,63,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,1.4403,0,64,64,34,1,5000,0,151000,4
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,4.0069,0,65,65,52,1,5000,0,56000,89
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,2.9899,0,66,66,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,4.1728,0,67,67,44,1,5000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,3.057,0,68,68,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,4.356,0,69,69,62,1,25000,0,75000,5
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,2.5059,0,70,70,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,2.6731,0,71,71,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,2.9904,0,72,72,67,1,25000,0,75000,10
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,1.8237,0,73,73,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,3.626,0,74,74,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,1.6919,0,75,75,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,3.2059,0,76,76,19,1,10000,0,149000,61
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,4.1744,0,77,77,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,3.8562,0,78,78,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,2.2109,0,79,79,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,6.5249,0,80,80,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,7.557,0,81,81,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,2.0563,0,82,82,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,1.5726,0,83,83,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,2.3563,0,84,84,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,3.2897,0,85,85,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,0,10.5066,0,86,86,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,0,1.4399,0,87,87,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,left,1,12.9231,0,88,88,57,1,5000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,002,424,2022-03-05_09h04.07.611,tareaTDv3,2020.2.5,Win32,60,,,,right,1,10.3735,0,89,89,4,1,10000,0,150000,5
