key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,16.0684,space,36.9366,space,105.9999,space,5.8353,right,27.707,space,1.9438,left,0,7.1655,0,0,0,1,1,25000,35000,150,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,6.8814,0,1,1,0,1,10000,109000,9,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,7.5355,0,2,2,2,1,10000,19000,89,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,g,51.0625,left,1,15.9324,0,0,0,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.6671,0,1,1,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.8697,0,2,2,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.6356,0,3,3,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.1983,0,4,4,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.1085,0,5,5,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.8571,0,6,6,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.9056,0,7,7,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,left,0,8.5457,0,8,8,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,0,9.0499,0,9,9,80,1,25000,0,35000,90
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,left,0,10.3591,0,10,10,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.6229,0,11,11,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.9863,0,12,12,52,1,5000,0,56000,89
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F450,2022-09-07_08h33.25.796,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.3017,0,13,13,86,1,25000,0,55000,151
