ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,25,0,150.0,9,,,,,0,6,6,69,,,,,,,,,,,,,,,,,,left,1,1.91729094461,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,75.0,90,,,,,0,7,7,82,,,,,,,,,,,,,,,,,,left,1,1.91717065591,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,59.0,9,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,right,1,1.50183595158,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,55.0,30,,,,,0,9,9,71,,,,,,,,,,,,,,,,,,right,0,3.48290583491,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,110.0,60,,,,,0,10,10,18,,,,,,,,,,,,,,,,,,left,1,2.83216325566,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,56.0,89,,,,,0,11,11,52,,,,,,,,,,,,,,,,,,right,0,5.74925063457,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,149.0,61,,,,,0,12,12,19,,,,,,,,,,,,,,,,,,left,0,3.6161949262,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,35.0,150,,,,,0,13,13,56,,,,,,,,,,,,,,,,,,left,0,3.26581069455,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,151.0,4,,,,,0,14,14,34,,,,,,,,,,,,,,,,,,left,1,1.65116307791,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,36.0,61,,,,,0,15,15,46,,,,,,,,,,,,,,,,,,right,0,5.41715908889,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,14.0,31,,,,,0,16,16,40,,,,,,,,,,,,,,,,,,left,0,2.08370323945,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,35.0,11,,,,,0,17,17,65,,,,,,,,,,,,,,,,,,left,0,1.98398406804,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,151.0,151,,,,,0,18,18,29,,,,,,,,,,,,,,,,,,right,0,2.58393687755,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,150.0,5,,,,,0,19,19,4,,,,,,,,,,,,,,,,,,left,1,2.11762580089,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,40.0,91,,,,,0,20,20,21,,,,,,,,,,,,,,,,,,right,0,1.84980103467,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,150.0,30,,,,,0,21,21,14,,,,,,,,,,,,,,,,,,left,0,3.31703124382,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,35.0,60,,,,,0,22,22,75,,,,,,,,,,,,,,,,,,left,0,1.45046735369,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,55.0,151,,,,,0,23,23,86,,,,,,,,,,,,,,,,,,left,0,1.50017195195,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,21.0,31,,,,,0,24,24,10,,,,,,,,,,,,,,,,,,right,0,3.25085371826,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,20.0,59,,,,,0,25,25,15,,,,,,,,,,,,,,,,,,left,0,1.58284656517,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,104.0,10,,,,,0,26,26,38,,,,,,,,,,,,,,,,,,right,1,1.80033495929,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,15.0,61,,,,,0,27,27,45,,,,,,,,,,,,,,,,,,right,0,2.7817271566,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,111.0,30,,,,,0,28,28,13,,,,,,,,,,,,,,,,,,left,0,1.41614588443,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,75.0,5,,,,,0,29,29,62,,,,,,,,,,,,,,,,,,left,1,1.48276601266,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,56.0,60,,,,,0,30,30,47,,,,,,,,,,,,,,,,,,right,0,5.36568716634,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,150.0,150,,,,,0,31,31,89,,,,,,,,,,,,,,,,,,left,0,1.31631516293,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,61.0,150,,,,,0,32,32,27,,,,,,,,,,,,,,,,,,right,0,1.79931044579,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,20.0,90,,,,,0,33,33,20,,,,,,,,,,,,,,,,,,left,0,2.90061702207,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,54.0,5,,,,,0,34,34,32,,,,,,,,,,,,,,,,,,right,1,2.86646210682,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,36.0,9,,,,,0,35,35,36,,,,,,,,,,,,,,,,,,right,1,2.66647269577,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,106.0,29,,,,,0,36,36,43,,,,,,,,,,,,,,,,,,left,1,1.26692928094,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,125.0,149,,,,,0,37,37,88,,,,,,,,,,,,,,,,,,right,0,2.66671584453,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,35.0,89,,,,,0,38,38,51,,,,,,,,,,,,,,,,,,right,0,1.79960602708,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,125.0,4,,,,,0,39,39,63,,,,,,,,,,,,,,,,,,right,1,1.88347633462,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,35.0,150,,,,,0,40,40,85,,,,,,,,,,,,,,,,,,left,0,2.43301669136,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,20.0,5,,,,,0,41,41,0,,,,,,,,,,,,,,,,,,right,1,1.18376837019,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,150.0,61,,,,,0,42,42,79,,,,,,,,,,,,,,,,,,right,0,2.31811281759,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,109.0,149,,,,,0,43,43,28,,,,,,,,,,,,,,,,,,left,0,1.30018202681,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,150.0,4,,,,,0,44,44,64,,,,,,,,,,,,,,,,,,left,1,1.23327814136,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,35.0,31,,,,,0,45,45,41,,,,,,,,,,,,,,,,,,right,0,4.78263446596,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,15.0,11,,,,,0,46,46,35,,,,,,,,,,,,,,,,,,right,1,1.41794610955,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,75.0,10,,,,,0,47,47,67,,,,,,,,,,,,,,,,,,left,1,1.43406073935,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,35.0,6,,,,,0,48,48,31,,,,,,,,,,,,,,,,,,left,0,3.43359860312,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,35.0,90,,,,,0,49,49,80,,,,,,,,,,,,,,,,,,right,0,1.01682094298,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,149.0,59,,,,,0,50,50,49,,,,,,,,,,,,,,,,,,left,0,4.16655982845,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,149.0,89,,,,,0,51,51,24,,,,,,,,,,,,,,,,,,left,0,1.46664264333,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,104.0,5,,,,,0,52,52,33,,,,,,,,,,,,,,,,,,left,1,0.800102605484,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,55.0,60,,,,,0,53,53,76,,,,,,,,,,,,,,,,,,left,0,1.46566182375,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,151.0,11,,,,,0,54,54,9,,,,,,,,,,,,,,,,,,right,1,2.2668012809,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,55.0,11,,,,,0,55,55,66,,,,,,,,,,,,,,,,,,right,0,2.50035804044,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,35.0,30,,,,,0,56,56,70,,,,,,,,,,,,,,,,,,right,0,1.60117317829,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,35.0,5,,,,,0,57,57,60,,,,,,,,,,,,,,,,,,left,0,1.8331965087,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,150.0,89,,,,,0,58,58,84,,,,,,,,,,,,,,,,,,left,0,1.6499653263,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,14.0,149,,,,,0,59,59,55,,,,,,,,,,,,,,,,,,left,0,4.96798098739,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,39.0,150,,,,,0,60,60,26,,,,,,,,,,,,,,,,,,left,0,3.1996845752,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,75.0,31,,,,,0,61,61,72,,,,,,,,,,,,,,,,,,right,1,1.88432761189,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,150.0,30,,,,,0,62,62,44,,,,,,,,,,,,,,,,,,right,1,1.58292058855,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,56.0,29,,,,,0,63,63,42,,,,,,,,,,,,,,,,,,right,1,3.93267304543,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,55.0,6,,,,,0,64,64,61,,,,,,,,,,,,,,,,,,left,0,2.09954644833,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,39.0,59,,,,,0,65,65,16,,,,,,,,,,,,,,,,,,left,1,3.88296433538,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,55.0,90,,,,,0,66,66,81,,,,,,,,,,,,,,,,,,left,0,10.1152004851,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,61.0,89,,,,,0,67,67,22,,,,,,,,,,,,,,,,,,right,0,3.2828238951,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,60.0,29,,,,,0,68,68,12,,,,,,,,,,,,,,,,,,left,0,3.20094658341,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,104.0,90,,,,,0,69,69,53,,,,,,,,,,,,,,,,,,right,0,1.18321164697,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,150.0,90,,,,,0,70,70,54,,,,,,,,,,,,,,,,,,right,0,2.43338681199,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,60.0,60,,,,,0,71,71,17,,,,,,,,,,,,,,,,,,right,1,3.68358922191,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,111.0,10,,,,,0,72,72,8,,,,,,,,,,,,,,,,,,left,1,2.23413918447,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,40.0,10,,,,,0,73,73,6,,,,,,,,,,,,,,,,,,right,1,2.19930982776,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,16.0,4,,,,,0,74,74,30,,,,,,,,,,,,,,,,,,left,1,3.18402796891,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,110.0,90,,,,,0,75,75,23,,,,,,,,,,,,,,,,,,left,0,1.88403151557,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,19.0,11,,,,,0,76,76,5,,,,,,,,,,,,,,,,,,right,1,1.49978229683,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,75.0,59,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,left,0,1.48361523356,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,10.01,150,,,,,0,78,78,25,,,,,,,,,,,,,,,,,,right,0,1.38395877648,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,125.0,89,,,,,0,79,79,83,,,,,,,,,,,,,,,,,,right,0,0.700813699514,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,149.0,10,,,,,0,80,80,39,,,,,,,,,,,,,,,,,,left,1,1.23249883205,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,125.0,31,,,,,0,81,81,73,,,,,,,,,,,,,,,,,,left,1,1.59985719528,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,109.0,5,,,,,0,82,82,3,,,,,,,,,,,,,,,,,,right,1,1.39927045163,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,56.0,9,,,,,0,83,83,37,,,,,,,,,,,,,,,,,,left,1,1.0337770842,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,39.0,29,,,,,0,84,84,11,,,,,,,,,,,,,,,,,,right,0,3.61540379375,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,151.0,150,,,,,0,85,85,59,,,,,,,,,,,,,,,,,,right,0,4.56688974984,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,15.0,91,,,,,0,86,86,50,,,,,,,,,,,,,,,,,,left,0,2.56669029593,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,5,0,106.0,152,,,,,0,87,87,58,,,,,,,,,,,,,,,,,,right,0,4.74966136552,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,10,0,39.0,6,,,,,0,88,88,1,,,,,,,,,,,,,,,,,,left,0,8.21584598441,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,25,0,75.0,151,,,,,0,89,89,87,,,,,,,,,,,,,,,,,,left,0,8.24839807302,,,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.05055330414,001,3.0.3,59.92363680975725,ninosDelConv2,2019_Aug_10_0846,288,
