key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,1.691395,space,0.008295,space,1.294435,space,0.119765,left,1.705705,space,5.55462,left,0,2.737485,0,0,0,1,1,25000,35000,150,2,272,2020-11-12_11h27.41.110,tareaTDv3,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,1,2.755365,0,1,1,0,1,10000,109000,9,2,272,2020-11-12_11h27.41.110,tareaTDv3,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,1,2.60442,0,2,2,2,1,10000,19000,89,2,272,2020-11-12_11h27.41.110,tareaTDv3,2020.2.5,MacIntel,60
