key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,0.73545,0.0,61.0,61.0,87.0,1.0,25000.0,0.0,75000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,0.52949,0.0,62.0,62.0,14.0,1.0,10000.0,0.0,150000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,0.37283,0.0,63.0,63.0,18.0,1.0,10000.0,0.0,110000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,1.383925,0.0,64.0,64.0,20.0,1.0,10000.0,0.0,20000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,left,1.0,0.534805,0.0,65.0,65.0,50.0,1.0,5000.0,0.0,15000.0,91.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,0.66853,0.0,66.0,66.0,69.0,1.0,25000.0,0.0,150000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,1.38486,0.0,67.0,67.0,82.0,1.0,25000.0,0.0,75000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,1.068755,0.0,68.0,68.0,60.0,1.0,25000.0,0.0,35000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,0.783645,0.0,69.0,69.0,49.0,1.0,5000.0,0.0,149000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,2,94,2020-11-13_09h49.33.963,tareaTDv3,2020.2.5,Win32,60,,,,right,1.0,0.6672,0.0,70.0,70.0,5.0,1.0,10000.0,0.0,19000.0,11.0
