key1_keys,key1_rt,key2_keys,key2_rt,key2_2_keys,key2_2_rt,key2_3_keys,key2_3_rt,key3_keys,key3_rt,key4_keys,key4_rt,respP_keys,respP_corr,respP_rt,Practice_thisRepN,Practice_thisTrialN,Practice_thisN,Practice_thisIndex,Practice_ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5_keys,key5_rt,respT_keys,respT_corr,respT_rt,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,trials_ran,ss_am,ss_del,ll_am,ll_del
space,3.75164,space,0.89068,space,3.252285,space,25.08987,right,47.251825,space,1.23569,left,0.0,3.70091,0.0,0.0,0.0,1.0,1.0,25000.0,35000.0,150.0,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,11.454025,0.0,1.0,1.0,2.0,1.0,10000.0,19000.0,89.0,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,12.88522,0.0,2.0,2.0,0.0,1.0,10000.0,109000.0,9.0,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,g,48.81854,left,0.0,11.190895,0.0,0.0,0.0,70.0,1.0,25000.0,0.0,35000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,7.57563,0.0,1.0,1.0,23.0,1.0,10000.0,0.0,110000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,9.55359,0.0,2.0,2.0,57.0,1.0,5000.0,0.0,55000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,6.852555,0.0,3.0,3.0,64.0,1.0,25000.0,0.0,150000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,4.13324,0.0,4.0,4.0,74.0,1.0,25000.0,0.0,150000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,5.531175,0.0,5.0,5.0,46.0,1.0,5000.0,0.0,36000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,6.8722,0.0,6.0,6.0,56.0,1.0,5000.0,0.0,35000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,5.65299,0.0,7.0,7.0,83.0,1.0,25000.0,0.0,125000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,7.204115,0.0,8.0,8.0,27.0,1.0,10000.0,0.0,61000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,3.68536,0.0,9.0,9.0,84.0,1.0,25000.0,0.0,150000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,10.68367,0.0,10.0,10.0,21.0,1.0,10000.0,0.0,40000.0,91.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,4.600455,0.0,11.0,11.0,13.0,1.0,10000.0,0.0,111000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,3.783855,0.0,12.0,12.0,75.0,1.0,25000.0,0.0,35000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,3.517895,0.0,13.0,13.0,22.0,1.0,10000.0,0.0,61000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,3.22069,0.0,14.0,14.0,32.0,1.0,5000.0,0.0,54000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,4.9421,0.0,15.0,15.0,85.0,1.0,25000.0,0.0,35000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,3.06741,0.0,16.0,16.0,76.0,1.0,25000.0,0.0,55000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.7188,0.0,17.0,17.0,2.0,1.0,10000.0,0.0,61000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,3.192465,0.0,18.0,18.0,33.0,1.0,5000.0,0.0,104000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,6.3012,0.0,19.0,19.0,86.0,1.0,25000.0,0.0,55000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,3.43644,0.0,20.0,20.0,53.0,1.0,5000.0,0.0,104000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.050455,0.0,21.0,21.0,9.0,1.0,10000.0,0.0,151000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.351585,0.0,22.0,22.0,45.0,1.0,5000.0,0.0,15000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.466275,0.0,23.0,23.0,41.0,1.0,5000.0,0.0,35000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.524605,0.0,24.0,24.0,44.0,1.0,5000.0,0.0,150000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.084575,0.0,25.0,25.0,14.0,1.0,10000.0,0.0,150000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.774735,0.0,26.0,26.0,48.0,1.0,5000.0,0.0,105000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,5.600245,0.0,27.0,27.0,0.0,1.0,10000.0,0.0,20000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.052335,0.0,28.0,28.0,3.0,1.0,10000.0,0.0,109000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.73885,0.0,29.0,29.0,4.0,1.0,10000.0,0.0,150000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.216825,0.0,30.0,30.0,72.0,1.0,25000.0,0.0,75000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.439985,0.0,31.0,31.0,73.0,1.0,25000.0,0.0,125000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.32068,0.0,32.0,32.0,11.0,1.0,10000.0,0.0,39000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.78636,0.0,33.0,33.0,51.0,1.0,5000.0,0.0,35000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.93326,0.0,34.0,34.0,34.0,1.0,5000.0,0.0,151000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.939625,0.0,35.0,35.0,55.0,1.0,5000.0,0.0,14000.0,149.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,5.750395,0.0,36.0,36.0,18.0,1.0,10000.0,0.0,110000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,2.555445,0.0,37.0,37.0,61.0,1.0,25000.0,0.0,55000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,3.405225,0.0,38.0,38.0,65.0,1.0,25000.0,0.0,35000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.33498,0.0,39.0,39.0,8.0,1.0,10000.0,0.0,111000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.929265,0.0,40.0,40.0,37.0,1.0,5000.0,0.0,56000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,114,2020-11-13_09h53.53.711,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.004815,0.0,41.0,41.0,54.0,1.0,5000.0,0.0,150000.0,90.0
