key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,0.923,space,6.2962,space,1.6996,space,16.3237,right,10.9032,space,2.1038,right,0,3.8033,0,0,0,2,1,10000,19000,89,2,340,2020-11-11_11h37.40.864,tareaTDv3,2020.2.5,Linux armv8l,60
,,,,,,,,,,,,left,1,3.9507,0,1,1,0,1,10000,109000,9,2,340,2020-11-11_11h37.40.864,tareaTDv3,2020.2.5,Linux armv8l,60
,,,,,,,,,,,,,0,,0,2,2,1,1,25000,35000,150,2,340,2020-11-11_11h37.40.864,tareaTDv3,2020.2.5,Linux armv8l,60
