key1_keys,key1_rt,key2_keys,key2_rt,key2_2_keys,key2_2_rt,key2_3_keys,key2_3_rt,key3_keys,key3_rt,key4_keys,key4_rt,respP_keys,respP_corr,respP_rt,Practice_thisRepN,Practice_thisTrialN,Practice_thisN,Practice_thisIndex,Practice_ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5_keys,key5_rt,respT_keys,respT_corr,respT_rt,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,trials_ran,ss_am,ss_del,ll_am,ll_del
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.371,0.0,69.0,69.0,27.0,1.0,10000.0,0.0,61000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.0737,0.0,70.0,70.0,2.0,1.0,10000.0,0.0,61000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.9854,0.0,71.0,71.0,42.0,1.0,5000.0,0.0,56000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.7511,0.0,72.0,72.0,47.0,1.0,5000.0,0.0,56000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,1.9533,0.0,73.0,73.0,45.0,1.0,5000.0,0.0,15000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.3708,0.0,74.0,74.0,8.0,1.0,10000.0,0.0,111000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,4.6188,0.0,75.0,75.0,60.0,1.0,25000.0,0.0,35000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,1.2015,0.0,76.0,76.0,56.0,1.0,5000.0,0.0,35000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.7727,0.0,77.0,77.0,64.0,1.0,25000.0,0.0,150000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,0.8914,0.0,78.0,78.0,79.0,1.0,25000.0,0.0,150000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.1868,0.0,79.0,79.0,39.0,1.0,5000.0,0.0,149000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.1016,0.0,80.0,80.0,23.0,1.0,10000.0,0.0,110000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.4416,0.0,81.0,81.0,70.0,1.0,25000.0,0.0,35000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,11.0055,0.0,82.0,82.0,21.0,1.0,10000.0,0.0,40000.0,91.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.6241,0.0,83.0,83.0,73.0,1.0,25000.0,0.0,125000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.2504,0.0,84.0,84.0,13.0,1.0,10000.0,0.0,111000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.934,0.0,85.0,85.0,19.0,1.0,10000.0,0.0,149000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.7198,0.0,86.0,86.0,43.0,1.0,5000.0,0.0,106000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,7.5251,0.0,87.0,87.0,57.0,1.0,5000.0,0.0,55000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.2572,0.0,88.0,88.0,61.0,1.0,25000.0,0.0,55000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,2,112,2021-11-13_10h28.03.925,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,8.1837,0.0,89.0,89.0,29.0,1.0,10000.0,0.0,151000.0,151.0
