key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,2.3743,space,25.3692,space,20.3612,space,4.6228,right,8.4398,space,1.6985,left,0,5.4705,0,0,0,2,1,10000,19000,89,2,469,2022-09-07_07h33.50.936,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,right,1,12.6052,0,1,1,1,1,25000,35000,150,2,469,2022-09-07_07h33.50.936,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,right,1,7.2551,0,2,2,0,1,10000,109000,9,2,469,2022-09-07_07h33.50.936,tareaTDv3,2020.2.5,Win32,60
