key1_keys,key1_rt,key2_keys,key2_rt,key2_2_keys,key2_2_rt,key2_3_keys,key2_3_rt,key3_keys,key3_rt,key4_keys,key4_rt,respP_keys,respP_corr,respP_rt,Practice_thisRepN,Practice_thisTrialN,Practice_thisN,Practice_thisIndex,Practice_ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5_keys,key5_rt,respT_keys,respT_corr,respT_rt,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,trials_ran,ss_am,ss_del,ll_am,ll_del
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,2.738,0.0,77.0,77.0,73.0,1.0,25000.0,0.0,125000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,6.25,0.0,78.0,78.0,3.0,1.0,10000.0,0.0,109000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,1.299,0.0,79.0,79.0,83.0,1.0,25000.0,0.0,125000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,1.418,0.0,80.0,80.0,76.0,1.0,25000.0,0.0,55000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,3.494,0.0,81.0,81.0,18.0,1.0,10000.0,0.0,110000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,1.793,0.0,82.0,82.0,81.0,1.0,25000.0,0.0,55000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,0.861,0.0,83.0,83.0,79.0,1.0,25000.0,0.0,150000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.968,0.0,84.0,84.0,38.0,1.0,5000.0,0.0,104000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.434,0.0,85.0,85.0,32.0,1.0,5000.0,0.0,54000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,2.41,0.0,86.0,86.0,6.0,1.0,10000.0,0.0,40000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,1.567,0.0,87.0,87.0,17.0,1.0,10000.0,0.0,60000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,2.238,0.0,88.0,88.0,34.0,1.0,5000.0,0.0,151000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,111,2020-11-13_09h49.56.879,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,3.229,0.0,89.0,89.0,43.0,1.0,5000.0,0.0,106000.0,29.0
