key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,session,psychopyVersion,frameRate,expName,date,participant,
space,6.16627024292,,,,,,,,,,,001,3.0.3,59.57155106862946,ninosDelConv2,2019_Aug_10_0840,2,
,,space,0.151042327983,,,,,,,,,001,3.0.3,59.57155106862946,ninosDelConv2,2019_Aug_10_0840,2,
,,,,space,0.0510150315531,,,,,,,001,3.0.3,59.57155106862946,ninosDelConv2,2019_Aug_10_0840,2,
,,,,,,space,0.234154573904,,,,,001,3.0.3,59.57155106862946,ninosDelConv2,2019_Aug_10_0840,2,
,,,,,,,,space,0.234386927739,,,001,3.0.3,59.57155106862946,ninosDelConv2,2019_Aug_10_0840,2,
,,,,,,,,,,space,0.384269542788,001,3.0.3,59.57155106862946,ninosDelConv2,2019_Aug_10_0840,2,
