ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,15.1482722069,,,,,,,,,,,,,,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,space,2.15047185181,,,,,,,,,,,,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,space,0.884760506568,,,,,,,,,,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,,,space,2.46741914167,,,,,,,,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,,,,,left,5.53530946677,,,,,,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.43343542481,,,,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
10,19,89,,,,,0,0,0,2,,,,,,,,,,,,,,,,,left,0,3.35041232419,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
10,109,9,,,,,0,1,1,0,,,,,,,,,,,,,,,,,right,0,1.78395518661,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
25,35,150,,,,,0,2,2,1,,,,,,,,,,,,,,,,,left,0,2.93377470167,,,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,37.1602594749,,,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,75.0,59,,,,,0,0,0,77,,,,,,,,,,,,,,,,,,left,0,3.48307831027,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,150.0,89,,,,,0,1,1,84,,,,,,,,,,,,,,,,,,right,0,1.96667992929,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,106.0,29,,,,,0,2,2,43,,,,,,,,,,,,,,,,,,left,0,11.5481433845,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,35.0,89,,,,,0,3,3,51,,,,,,,,,,,,,,,,,,right,0,0.70027255232,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,150.0,150,,,,,0,4,4,89,,,,,,,,,,,,,,,,,,right,0,1.08417869813,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,35.0,150,,,,,0,5,5,56,,,,,,,,,,,,,,,,,,left,0,2.26797113463,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,151.0,151,,,,,0,6,6,29,,,,,,,,,,,,,,,,,,left,0,0.734597602277,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,55.0,11,,,,,0,7,7,66,,,,,,,,,,,,,,,,,,left,0,0.532459541224,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,104.0,5,,,,,0,8,8,33,,,,,,,,,,,,,,,,,,left,1,3.03386085737,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,61.0,150,,,,,0,9,9,27,,,,,,,,,,,,,,,,,,right,0,1.0179153597,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,125.0,149,,,,,0,10,10,88,,,,,,,,,,,,,,,,,,right,0,1.60058119148,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,151.0,150,,,,,0,11,11,59,,,,,,,,,,,,,,,,,,left,0,0.500918103731,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,150.0,4,,,,,0,12,12,64,,,,,,,,,,,,,,,,,,left,1,1.7501796626,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,35.0,11,,,,,0,13,13,65,,,,,,,,,,,,,,,,,,right,0,3.60037299886,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,60.0,29,,,,,0,14,14,12,,,,,,,,,,,,,,,,,,right,0,0.750944577623,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,36.0,61,,,,,0,15,15,46,,,,,,,,,,,,,,,,,,right,0,0.984003610793,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,15.0,11,,,,,0,16,16,35,,,,,,,,,,,,,,,,,,left,0,0.516305336845,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,125.0,31,,,,,0,17,17,73,,,,,,,,,,,,,,,,,,left,0,1.3673561184,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,149.0,61,,,,,0,18,18,19,,,,,,,,,,,,,,,,,,left,0,1.51678340882,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,39.0,29,,,,,0,19,19,11,,,,,,,,,,,,,,,,,,right,0,3.75031999976,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,35.0,30,,,,,0,20,20,70,,,,,,,,,,,,,,,,,,left,0,0.516486284439,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,55.0,151,,,,,0,21,21,57,,,,,,,,,,,,,,,,,,right,0,1.34956053365,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,109.0,5,,,,,0,22,22,3,,,,,,,,,,,,,,,,,,left,1,1.60029743274,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,5,0,150.0,30,,,,,0,23,23,44,,,,,,,,,,,,,,,,,,left,0,1.38348616217,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,109.0,149,,,,,0,24,24,28,,,,,,,,,,,,,,,,,,left,0,2.06751557847,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,149.0,89,,,,,0,25,25,24,,,,,,,,,,,,,,,,,,left,0,2.48386070319,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,10,0,60.0,60,,,,,0,26,26,17,,,,,,,,,,,,,,,,,,None,0,,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
,,,25,0,35.0,90,,,,,0,27,27,80,,,,,,,,,,,,,,,,,,left,0,5.15057774738,,,001,3.0.3,60.13502695757926,ninosDelConv2,2019_Aug_10_0956,141,
