ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,6.04983254641,,,,,,,,,,,,,,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,,,,,,,,,,,,,,,space,15.4146130575,,,,,,,,,,,,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,,,,,,,,,,,,,,,,,space,16.3822033964,,,,,,,,,,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,,,,,,,,,,,,,,,,,,,space,3.56681822738,,,,,,,,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,,,,,,,,,,,,,,,,,,,,,right,3.90034364615,,,,,,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.53493393102,,,,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
25,35,150,,,,,0,0,0,1,,,,,,,,,,,,,,,,,left,0,3.68366511335,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
10,19,89,,,,,0,1,1,2,,,,,,,,,,,,,,,,,left,1,3.53317791721,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
10,109,9,,,,,0,2,2,0,,,,,,,,,,,,,,,,,right,1,2.20061738073,,,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,45.1251437428,,,,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,5,0,56.0,29,,,,,0,0,0,42,,,,,,,,,,,,,,,,,,left,1,2.95043322034,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,39.0,150,,,,,0,1,1,26,,,,,,,,,,,,,,,,,,left,1,2.91709774511,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,21.0,31,,,,,0,2,2,10,,,,,,,,,,,,,,,,,,right,1,3.68317110595,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,75.0,5,,,,,0,3,3,62,,,,,,,,,,,,,,,,,,right,1,1.31812277189,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,5,0,104.0,90,,,,,0,4,4,53,,,,,,,,,,,,,,,,,,right,1,1.0340787996,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,20.0,5,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,left,1,1.46778593698,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,150.0,61,,,,,0,6,6,79,,,,,,,,,,,,,,,,,,right,1,1.08463359406,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,40.0,91,,,,,0,7,7,21,,,,,,,,,,,,,,,,,,right,1,1.56753379272,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,149.0,89,,,,,0,8,8,24,,,,,,,,,,,,,,,,,,left,1,1.41755808186,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,60.0,60,,,,,0,9,9,17,,,,,,,,,,,,,,,,,,left,1,1.31679856475,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,110.0,90,,,,,0,10,10,23,,,,,,,,,,,,,,,,,,right,1,0.60014393556,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,20.0,90,,,,,0,11,11,20,,,,,,,,,,,,,,,,,,right,0,0.983478254173,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,20.0,59,,,,,0,12,12,15,,,,,,,,,,,,,,,,,,left,0,1.26732842755,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,35.0,60,,,,,0,13,13,75,,,,,,,,,,,,,,,,,,left,0,1.26809642656,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,75.0,31,,,,,0,14,14,72,,,,,,,,,,,,,,,,,,right,1,0.617583784624,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,125.0,59,,,,,0,15,15,78,,,,,,,,,,,,,,,,,,left,1,0.667875382642,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,61.0,150,,,,,0,16,16,27,,,,,,,,,,,,,,,,,,left,1,0.934214767272,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,150.0,5,,,,,0,17,17,4,,,,,,,,,,,,,,,,,,left,1,0.517441648262,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,150.0,150,,,,,0,18,18,89,,,,,,,,,,,,,,,,,,right,1,0.334266686899,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,55.0,30,,,,,0,19,19,71,,,,,,,,,,,,,,,,,,right,1,0.601358648855,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,5,0,16.0,4,,,,,0,20,20,30,,,,,,,,,,,,,,,,,,left,1,0.666736235522,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,75.0,151,,,,,0,21,21,87,,,,,,,,,,,,,,,,,,left,1,0.767462339019,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,150.0,9,,,,,0,22,22,69,,,,,,,,,,,,,,,,,,left,1,0.483526832395,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,10,0,151.0,11,,,,,0,23,23,9,,,,,,,,,,,,,,,,,,right,1,0.467259030032,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,35.0,30,,,,,0,24,24,70,,,,,,,,,,,,,,,,,,left,0,1.68396994832,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,5,0,151.0,4,,,,,0,25,25,34,,,,,,,,,,,,,,,,,,right,1,0.534076486336,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
,,,25,0,125.0,9,,,,,0,26,26,68,,,,,,,,,,,,,,,,,,right,1,0.550227598083,,,001,3.0.3,60.17691313169905,ninosDelConv2,2019_Aug_10_0941,203,
