ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,5.04953796708,,,,,,,,,,,,,,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,space,17.4971526477,,,,,,,,,,,,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,space,15.6313498681,,,,,,,,,,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,,,space,4.10055744159,,,,,,,,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,,,,,right,12.0492804254,,,,,,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.86767548305,,,,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
10,109,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,right,1,7.86616467457,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
25,35,150,,,,,0,1,1,1,,,,,,,,,,,,,,,,,left,0,5.01631457306,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
10,19,89,,,,,0,2,2,2,,,,,,,,,,,,,,,,,left,0,3.50051970989,,,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,23.5466320125,,,,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,55.0,151,,,,,0,0,0,57,,,,,,,,,,,,,,,,,,right,0,4.69986007415,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,40.0,91,,,,,0,1,1,21,,,,,,,,,,,,,,,,,,left,1,4.74918984884,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,75.0,151,,,,,0,2,2,87,,,,,,,,,,,,,,,,,,right,0,4.16676827829,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,56.0,29,,,,,0,3,3,42,,,,,,,,,,,,,,,,,,right,1,1.78429211501,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,104.0,5,,,,,0,4,4,33,,,,,,,,,,,,,,,,,,right,1,2.65052104648,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,150.0,30,,,,,0,5,5,14,,,,,,,,,,,,,,,,,,right,1,1.63388570287,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,149.0,89,,,,,0,6,6,24,,,,,,,,,,,,,,,,,,right,1,1.89974687918,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,40.0,10,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,left,1,3.13450154115,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,14.0,31,,,,,0,8,8,40,,,,,,,,,,,,,,,,,,right,0,4.2334926562,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,15.0,11,,,,,0,9,9,35,,,,,,,,,,,,,,,,,,right,1,7.51616035646,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,150.0,90,,,,,0,10,10,54,,,,,,,,,,,,,,,,,,left,1,4.41732911259,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,109.0,5,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,right,1,1.46741968911,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,35.0,60,,,,,0,12,12,75,,,,,,,,,,,,,,,,,,left,0,3.10004595655,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,35.0,89,,,,,0,13,13,51,,,,,,,,,,,,,,,,,,left,1,2.11686944432,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,125.0,89,,,,,0,14,14,83,,,,,,,,,,,,,,,,,,right,1,6.08290581068,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,21.0,31,,,,,0,15,15,10,,,,,,,,,,,,,,,,,,left,1,1.81692485954,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,14.0,149,,,,,0,16,16,55,,,,,,,,,,,,,,,,,,left,0,2.78288822999,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,60.0,60,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,left,0,3.76739511732,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,35.0,11,,,,,0,18,18,65,,,,,,,,,,,,,,,,,,right,0,3.61607214453,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,61.0,4,,,,,0,19,19,2,,,,,,,,,,,,,,,,,,right,1,2.06676910078,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,151.0,151,,,,,0,20,20,29,,,,,,,,,,,,,,,,,,right,0,3.61661344481,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,35.0,90,,,,,0,21,21,80,,,,,,,,,,,,,,,,,,right,0,3.08412874822,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,109.0,149,,,,,0,22,22,28,,,,,,,,,,,,,,,,,,left,0,2.51703065209,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,75.0,5,,,,,0,23,23,62,,,,,,,,,,,,,,,,,,right,1,1.38453855313,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,35.0,6,,,,,0,24,24,31,,,,,,,,,,,,,,,,,,left,1,2.49933686864,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,125.0,4,,,,,0,25,25,63,,,,,,,,,,,,,,,,,,right,1,2.3655868764,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,20.0,59,,,,,0,26,26,15,,,,,,,,,,,,,,,,,,left,0,4.23331222282,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,106.0,152,,,,,0,27,27,58,,,,,,,,,,,,,,,,,,right,1,1.03377394727,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,150.0,89,,,,,0,28,28,84,,,,,,,,,,,,,,,,,,left,1,2.81641543069,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,111.0,30,,,,,0,29,29,13,,,,,,,,,,,,,,,,,,right,1,3.34983725008,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,36.0,61,,,,,0,30,30,46,,,,,,,,,,,,,,,,,,left,0,6.55033475283,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,110.0,90,,,,,0,31,31,23,,,,,,,,,,,,,,,,,,right,1,1.25031614403,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,10,0,39.0,29,,,,,0,32,32,11,,,,,,,,,,,,,,,,,,left,1,1.61715166073,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,25,0,75.0,59,,,,,0,33,33,77,,,,,,,,,,,,,,,,,,right,1,2.38336959138,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
,,,5,0,35.0,150,,,,,0,34,34,56,,,,,,,,,,,,,,,,,,left,0,1.38421109994,,,001,3.0.3,60.01116737384474,ninosDelConv2,2019_Aug_10_0845,220,
