ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,4.31766575226,,,,,,,,,,,,,,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,space,19.7808300159,,,,,,,,,,,,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,space,11.8159102498,,,,,,,,,,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,,,space,4.33419883286,,,,,,,,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,,,,,left,5.13238596183,,,,,,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,,,,,,,space,2.05130693689,,,,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
10,109,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,left,1,2.86705063249,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
25,35,150,,,,,0,1,1,1,,,,,,,,,,,,,,,,,left,0,4.53264566301,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
10,19,89,,,,,0,2,2,2,,,,,,,,,,,,,,,,,right,0,4.43217746052,,,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,14.2798975176,,,,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,5,0,15.0,11,,,,,0,0,0,35,,,,,,,,,,,,,,,,,,left,0,4.68250234402,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,5,0,56.0,29,,,,,0,1,1,42,,,,,,,,,,,,,,,,,,left,1,4.11636950786,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
,,,5,0,36.0,61,,,,,0,2,2,46,,,,,,,,,,,,,,,,,,right,1,4.36590839934,,,001,3.0.3,60.09149742377325,ninosDelConv2,2019_Aug_10_0939,193,
