ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,3.94984349547,,,,,,,,,,,,,,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,,,,,,,,,,,,,,,space,28.0961733111,,,,,,,,,,,,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,,,,,,,,,,,,,,,,,space,14.7969594579,,,,,,,,,,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,,,,,,,,,,,,,,,,,,,space,4.48154922272,,,,,,,,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,,,,,,,,,,,,,,,,,,,,,right,10.8995569346,,,,,,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,,,,,,,,,,,,,,,,,,,,,,,space,5.94738784697,,,,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
25,35,150,,,,,0,0,0,1,,,,,,,,,,,,,,,,,left,0,4.43138654952,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
10,19,89,,,,,0,1,1,2,,,,,,,,,,,,,,,,,right,0,5.28339787314,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
10,109,9,,,,,0,2,2,0,,,,,,,,,,,,,,,,,right,1,5.01674025386,,,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,49.7939815279,,,,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,5,0,105.0,60,,,,,0,0,0,48,,,,,,,,,,,,,,,,,,left,1,11.8812359566,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,25,0,35.0,90,,,,,0,1,1,80,,,,,,,,,,,,,,,,,,right,0,2.79982635169,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,25,0,75.0,5,,,,,0,2,2,62,,,,,,,,,,,,,,,,,,left,1,3.83471280427,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,5,0,14.0,149,,,,,0,3,3,55,,,,,,,,,,,,,,,,,,left,0,4.26700820588,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,25,0,55.0,151,,,,,0,4,4,86,,,,,,,,,,,,,,,,,,left,0,8.58115746017,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,10,0,111.0,30,,,,,0,5,5,13,,,,,,,,,,,,,,,,,,right,1,3.31775330525,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
,,,10,0,19.0,11,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,left,0,4.8152706688,,,001,3.0.3,60.05899969426014,ninosDelConv2,2019_Aug_24_0859,247,
