ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,4.81613475655,,,,,,,,,,,,,,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,,,,,,,,,,,,,,,space,16.4971958284,,,,,,,,,,,,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,,,,,,,,,,,,,,,,,space,11.0317300634,,,,,,,,,,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,,,,,,,,,,,,,,,,,,,space,3.08301993099,,,,,,,,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,,,,,,,,,,,,,,,,,,,,,left,5.06605764816,,,,,,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,,,,,,,,,,,,,,,,,,,,,,,space,3.06646837841,,,,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
25,35,150,,,,,0,0,0,1,,,,,,,,,,,,,,,,,right,0,3.11653685058,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
10,109,9,,,,,0,1,1,0,,,,,,,,,,,,,,,,,left,1,3.38283188955,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
10,19,89,,,,,0,2,2,2,,,,,,,,,,,,,,,,,right,0,3.28297150694,,,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,3.40007433237,,,,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,25,0,55.0,90,,,,,0,0,0,81,,,,,,,,,,,,,,,,,,left,0,2.13330070802,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,5,0,14.0,31,,,,,0,1,1,40,,,,,,,,,,,,,,,,,,right,0,3.58293356968,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,5,0,36.0,61,,,,,0,2,2,46,,,,,,,,,,,,,,,,,,right,1,2.58333710302,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,25,0,150.0,29,,,,,0,3,3,74,,,,,,,,,,,,,,,,,,left,1,1.23338264832,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,10,0,151.0,11,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,right,1,4.59948974871,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,25,0,75.0,59,,,,,0,5,5,77,,,,,,,,,,,,,,,,,,left,0,3.91620076122,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,10,0,20.0,90,,,,,0,6,6,20,,,,,,,,,,,,,,,,,,right,0,2.25010846567,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,5,0,35.0,150,,,,,0,7,7,56,,,,,,,,,,,,,,,,,,right,0,2.20017004956,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,25,0,35.0,60,,,,,0,8,8,75,,,,,,,,,,,,,,,,,,left,0,1.86653171002,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,25,0,150.0,150,,,,,0,9,9,89,,,,,,,,,,,,,,,,,,right,0,3.73271540459,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,25,0,55.0,30,,,,,0,10,10,71,,,,,,,,,,,,,,,,,,right,0,3.46615665522,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,10,0,109.0,149,,,,,0,11,11,28,,,,,,,,,,,,,,,,,,left,0,2.18253486836,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,5,0,150.0,30,,,,,0,12,12,44,,,,,,,,,,,,,,,,,,right,1,6.8488703121,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,25,0,125.0,89,,,,,0,13,13,83,,,,,,,,,,,,,,,,,,left,0,1.91657653567,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
,,,5,0,54.0,5,,,,,0,14,14,32,,,,,,,,,,,,,,,,,,right,1,2.81581295794,,,001,3.0.3,60.242354790899405,ninosDelConv2,2019_Aug_10_0925,224,
