ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,3.78440241527,,,,,,,,,,,,,,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,,,,,,,,,,,,,,,space,29.5285563153,,,,,,,,,,,,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,,,,,,,,,,,,,,,,,space,17.0974747521,,,,,,,,,,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,,,,,,,,,,,,,,,,,,,space,9.10154093371,,,,,,,,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,,,,,,,,,,,,,,,,,,,,,right,6.91632199229,,,,,,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,,,,,,,,,,,,,,,,,,,,,,,space,1.53520768369,,,,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
10,109,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,right,1,3.31705524155,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
10,19,89,,,,,0,1,1,2,,,,,,,,,,,,,,,,,right,0,4.33357031306,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
25,35,150,,,,,0,2,2,1,,,,,,,,,,,,,,,,,left,0,2.25001105224,,,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,22.9471838479,,,,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,10,0,39.0,29,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,left,0,6.24846425827,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,10,0,61.0,89,,,,,0,1,1,22,,,,,,,,,,,,,,,,,,left,0,3.46585795411,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,5,0,56.0,9,,,,,0,2,2,37,,,,,,,,,,,,,,,,,,right,1,2.76705097477,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,10,0,150.0,30,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,left,1,6.8168999966,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,5,0,35.0,150,,,,,0,4,4,56,,,,,,,,,,,,,,,,,,right,0,5.01662302332,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,25,0,150.0,150,,,,,0,5,5,89,,,,,,,,,,,,,,,,,,left,0,3.81749218889,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,10,0,39.0,59,,,,,0,6,6,16,,,,,,,,,,,,,,,,,,right,0,3.85031825199,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,25,0,125.0,59,,,,,0,7,7,78,,,,,,,,,,,,,,,,,,right,0,3.33304494806,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,5,0,56.0,29,,,,,0,8,8,42,,,,,,,,,,,,,,,,,,right,0,2.91740613605,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,5,0,35.0,89,,,,,0,9,9,51,,,,,,,,,,,,,,,,,,left,0,2.0004837265,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,25,0,55.0,30,,,,,0,10,10,71,,,,,,,,,,,,,,,,,,left,0,5.89923683275,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
,,,5,0,14.0,31,,,,,0,11,11,40,,,,,,,,,,,,,,,,,,left,0,13.2824669949,,,001,3.0.3,60.40953853679091,ninosDelConv2,2019_Aug_10_0942,208,
