key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,session,psychopyVersion,frameRate,expName,date,participant,
space,1.18260646507,,,,,,,,,,,001,3.0.3,60.04132779508142,ninosDelConv2,2019_Aug_10_0831,151,
,,space,0.251697802247,,,,,,,,,001,3.0.3,60.04132779508142,ninosDelConv2,2019_Aug_10_0831,151,
,,,,space,1.78404716167,,,,,,,001,3.0.3,60.04132779508142,ninosDelConv2,2019_Aug_10_0831,151,
,,,,,,space,0.550956686056,,,,,001,3.0.3,60.04132779508142,ninosDelConv2,2019_Aug_10_0831,151,
,,,,,,,,left,0.517771212704,,,001,3.0.3,60.04132779508142,ninosDelConv2,2019_Aug_10_0831,151,
,,,,,,,,,,space,0.950352874526,001,3.0.3,60.04132779508142,ninosDelConv2,2019_Aug_10_0831,151,
