ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,7.89958130175,,,,,,,,,,,,,,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,,,,,,,,,,,,,,,space,5.2505661037,,,,,,,,,,,,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,,,,,,,,,,,,,,,,,space,0.217988346354,,,,,,,,,,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,,,,,,,,,,,,,,,,,,,space,3.40053256159,,,,,,,,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,,,,,,,,,,,,,,,,,,,,,left,4.90040738904,,,,,,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,,,,,,,,,,,,,,,,,,,,,,,space,3.5506326739,,,,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
10,109,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,left,1,3.80018351786,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
10,19,89,,,,,0,1,1,2,,,,,,,,,,,,,,,,,right,0,3.75122280969,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
25,35,150,,,,,0,2,2,1,,,,,,,,,,,,,,,,,right,0,2.14991916475,,,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,27.5124218957,,,,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,10,0,61.0,89,,,,,0,0,0,22,,,,,,,,,,,,,,,,,,left,0,3.41571622077,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,10,0,60.0,29,,,,,0,1,1,12,,,,,,,,,,,,,,,,,,left,0,3.46760601754,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,10,0,60.0,60,,,,,0,2,2,17,,,,,,,,,,,,,,,,,,left,1,6.94895068408,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,10,0,151.0,151,,,,,0,3,3,29,,,,,,,,,,,,,,,,,,left,0,2.63384181997,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,25,0,75.0,10,,,,,0,4,4,67,,,,,,,,,,,,,,,,,,right,1,1.56679869327,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,25,0,150.0,29,,,,,0,5,5,74,,,,,,,,,,,,,,,,,,left,1,1.48390980379,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,25,0,150.0,150,,,,,0,6,6,89,,,,,,,,,,,,,,,,,,left,0,1.7017696363,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,5,0,104.0,5,,,,,0,7,7,33,,,,,,,,,,,,,,,,,,right,1,1.73468615624,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,10,0,110.0,90,,,,,0,8,8,23,,,,,,,,,,,,,,,,,,left,0,2.08406350642,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,25,0,125.0,149,,,,,0,9,9,88,,,,,,,,,,,,,,,,,,left,0,3.98320888905,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,5,0,14.0,31,,,,,0,10,10,40,,,,,,,,,,,,,,,,,,right,0,2.11602234087,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,5,0,105.0,60,,,,,0,11,11,48,,,,,,,,,,,,,,,,,,left,1,1.30140928333,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,10,0,20.0,90,,,,,0,12,12,20,,,,,,,,,,,,,,,,,,right,0,1.43398832579,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,25,0,125.0,4,,,,,0,13,13,63,,,,,,,,,,,,,,,,,,right,1,1.80012542955,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,10,0,39.0,150,,,,,0,14,14,26,,,,,,,,,,,,,,,,,,right,1,1.41796829819,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
,,,10,0,20.0,59,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,right,0,2.56717189762,,,001,3.0.3,60.15811756115981,ninosDelConv2,2019_Aug_10_0854,234,
