key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,session,psychopyVersion,frameRate,expName,date,participant,
space,1.03312841302,,,,,,,,,,,001,3.0.3,59.9597147049191,ninosDelConv2,2019_Aug_10_0832,291,
,,space,0.433555286058,,,,,,,,,001,3.0.3,59.9597147049191,ninosDelConv2,2019_Aug_10_0832,291,
,,,,space,0.1502131538,,,,,,,001,3.0.3,59.9597147049191,ninosDelConv2,2019_Aug_10_0832,291,
,,,,,,space,0.384185751464,,,,,001,3.0.3,59.9597147049191,ninosDelConv2,2019_Aug_10_0832,291,
,,,,,,,,left,0.0671075906139,,,001,3.0.3,59.9597147049191,ninosDelConv2,2019_Aug_10_0832,291,
,,,,,,,,,,space,0.366369044728,001,3.0.3,59.9597147049191,ninosDelConv2,2019_Aug_10_0832,291,
