ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,25,0,125.0,4,,,,,0,18,18,63,,,,,,,,,,,,,,,,,,left,1,1.99987148598,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,104.0,5,,,,,0,19,19,33,,,,,,,,,,,,,,,,,,right,1,0.916897692043,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,35.0,11,,,,,0,20,20,65,,,,,,,,,,,,,,,,,,left,0,4.53287260199,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,35.0,150,,,,,0,21,21,56,,,,,,,,,,,,,,,,,,left,0,1.71667438608,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,150.0,4,,,,,0,22,22,64,,,,,,,,,,,,,,,,,,right,1,1.71664611299,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,106.0,29,,,,,0,23,23,43,,,,,,,,,,,,,,,,,,right,1,2.08413350448,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,111.0,10,,,,,0,24,24,8,,,,,,,,,,,,,,,,,,left,1,1.91678614187,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,39.0,6,,,,,0,25,25,1,,,,,,,,,,,,,,,,,,left,1,2.0666031636,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,109.0,149,,,,,0,26,26,28,,,,,,,,,,,,,,,,,,right,0,1.58353282994,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,151.0,4,,,,,0,27,27,34,,,,,,,,,,,,,,,,,,right,1,1.40010270841,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,150.0,150,,,,,0,28,28,89,,,,,,,,,,,,,,,,,,left,0,1.13345153196,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,125.0,89,,,,,0,29,29,83,,,,,,,,,,,,,,,,,,right,0,1.59993635986,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,61.0,89,,,,,0,30,30,22,,,,,,,,,,,,,,,,,,right,0,2.93329402518,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,109.0,5,,,,,0,31,31,3,,,,,,,,,,,,,,,,,,left,1,1.43373637045,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,61.0,4,,,,,0,32,32,2,,,,,,,,,,,,,,,,,,right,1,1.4165838608,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,150.0,30,,,,,0,33,33,44,,,,,,,,,,,,,,,,,,left,1,2.21638368736,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,104.0,10,,,,,0,34,34,38,,,,,,,,,,,,,,,,,,right,1,1.30002626827,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,105.0,60,,,,,0,35,35,48,,,,,,,,,,,,,,,,,,left,1,3.84886853684,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,104.0,90,,,,,0,36,36,53,,,,,,,,,,,,,,,,,,left,0,2.29983863779,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,125.0,31,,,,,0,37,37,73,,,,,,,,,,,,,,,,,,left,1,0.983375940015,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,35.0,60,,,,,0,38,38,75,,,,,,,,,,,,,,,,,,right,0,2.21645411304,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,15.0,61,,,,,0,39,39,45,,,,,,,,,,,,,,,,,,left,0,3.1160533035,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,15.0,11,,,,,0,40,40,35,,,,,,,,,,,,,,,,,,left,0,3.56634999098,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,20.0,5,,,,,0,41,41,0,,,,,,,,,,,,,,,,,,left,0,3.53322061797,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,150.0,9,,,,,0,42,42,69,,,,,,,,,,,,,,,,,,left,1,0.850255460176,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,125.0,149,,,,,0,43,43,88,,,,,,,,,,,,,,,,,,left,0,2.50003264256,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,150.0,30,,,,,0,44,44,14,,,,,,,,,,,,,,,,,,right,1,1.54986626831,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,150.0,5,,,,,0,45,45,4,,,,,,,,,,,,,,,,,,right,1,0.983404727158,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,149.0,89,,,,,0,46,46,24,,,,,,,,,,,,,,,,,,left,1,3.94963586837,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,75.0,59,,,,,0,47,47,77,,,,,,,,,,,,,,,,,,left,0,3.08305758508,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,56.0,9,,,,,0,48,48,37,,,,,,,,,,,,,,,,,,left,1,2.66580185297,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,55.0,151,,,,,0,49,49,86,,,,,,,,,,,,,,,,,,right,0,1.3667625724,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,59.0,9,,,,,0,50,50,7,,,,,,,,,,,,,,,,,,left,1,2.73303113689,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,36.0,9,,,,,0,51,51,36,,,,,,,,,,,,,,,,,,right,1,1.13340012636,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,149.0,61,,,,,0,52,52,19,,,,,,,,,,,,,,,,,,left,1,2.58318738424,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,75.0,151,,,,,0,53,53,87,,,,,,,,,,,,,,,,,,right,0,2.16664361982,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,35.0,150,,,,,0,54,54,85,,,,,,,,,,,,,,,,,,right,0,1.73337709664,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,39.0,150,,,,,0,55,55,26,,,,,,,,,,,,,,,,,,left,0,1.36673789771,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,35.0,31,,,,,0,56,56,41,,,,,,,,,,,,,,,,,,right,1,3.29978723218,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,151.0,150,,,,,0,57,57,59,,,,,,,,,,,,,,,,,,right,0,0.850125403984,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,40.0,10,,,,,0,58,58,6,,,,,,,,,,,,,,,,,,right,1,4.149223801,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,35.0,6,,,,,0,59,59,31,,,,,,,,,,,,,,,,,,right,1,2.71640296446,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,19.0,11,,,,,0,60,60,5,,,,,,,,,,,,,,,,,,right,0,3.04975189083,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,39.0,59,,,,,0,61,61,16,,,,,,,,,,,,,,,,,,left,0,1.21670497241,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,55.0,6,,,,,0,62,62,61,,,,,,,,,,,,,,,,,,left,1,1.71661835396,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,125.0,59,,,,,0,63,63,78,,,,,,,,,,,,,,,,,,left,1,2.8830486405,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,150.0,61,,,,,0,64,64,79,,,,,,,,,,,,,,,,,,left,1,3.14972757597,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,10.01,150,,,,,0,65,65,25,,,,,,,,,,,,,,,,,,left,0,2.0498680675,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,56.0,29,,,,,0,66,66,42,,,,,,,,,,,,,,,,,,left,1,4.36608967297,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,61.0,150,,,,,0,67,67,27,,,,,,,,,,,,,,,,,,left,0,1.38337686532,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,110.0,60,,,,,0,68,68,18,,,,,,,,,,,,,,,,,,left,1,2.1331842228,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,106.0,152,,,,,0,69,69,58,,,,,,,,,,,,,,,,,,right,0,3.56635564559,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,55.0,60,,,,,0,70,70,76,,,,,,,,,,,,,,,,,,right,0,1.81665007122,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,55.0,90,,,,,0,71,71,81,,,,,,,,,,,,,,,,,,right,0,2.86634130343,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,75.0,90,,,,,0,72,72,82,,,,,,,,,,,,,,,,,,right,1,1.83341498258,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,35.0,90,,,,,0,73,73,80,,,,,,,,,,,,,,,,,,right,0,2.46673363104,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,35.0,89,,,,,0,74,74,51,,,,,,,,,,,,,,,,,,left,0,1.3658681148,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,55.0,151,,,,,0,75,75,57,,,,,,,,,,,,,,,,,,right,0,3.76630341749,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,55.0,11,,,,,0,76,76,66,,,,,,,,,,,,,,,,,,right,0,1.64990621047,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,35.0,5,,,,,0,77,77,60,,,,,,,,,,,,,,,,,,right,1,1.20002950682,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,39.0,29,,,,,0,78,78,11,,,,,,,,,,,,,,,,,,left,0,1.64961936717,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,15.0,91,,,,,0,79,79,50,,,,,,,,,,,,,,,,,,right,0,2.99983190366,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,75.0,5,,,,,0,80,80,62,,,,,,,,,,,,,,,,,,left,1,2.21657645839,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,56.0,89,,,,,0,81,81,52,,,,,,,,,,,,,,,,,,left,0,3.56622610346,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,21.0,31,,,,,0,82,82,10,,,,,,,,,,,,,,,,,,right,0,1.91664580456,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,110.0,90,,,,,0,83,83,23,,,,,,,,,,,,,,,,,,left,1,2.81659095477,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,16.0,4,,,,,0,84,84,30,,,,,,,,,,,,,,,,,,left,1,5.14936927888,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,20.0,90,,,,,0,85,85,20,,,,,,,,,,,,,,,,,,right,0,1.70016290438,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,36.0,61,,,,,0,86,86,46,,,,,,,,,,,,,,,,,,left,0,2.99932812869,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,25,0,150.0,89,,,,,0,87,87,84,,,,,,,,,,,,,,,,,,left,0,2.31645395882,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,5,0,14.0,149,,,,,0,88,88,55,,,,,,,,,,,,,,,,,,left,0,2.03289239315,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
,,,10,0,20.0,59,,,,,0,89,89,15,,,,,,,,,,,,,,,,,,right,0,2.90054813801,001,3.0.3,60.005891661163005,ninosDelConv2,2019_Aug_10_0920,261,
