ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,,,,,,,,,,,,,space,15.5146647352,,,,,,,,,,,,,,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,space,17.681042588,,,,,,,,,,,,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,space,16.3490800709,,,,,,,,,,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,,,space,6.64959572058,,,,,,,,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,,,,,left,5.58273038839,,,,,,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,,,,,,,space,3.21745395218,,,,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
10,19,89,,,,,0,0,0,2,,,,,,,,,,,,,,,,,right,0,3.46601755091,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
10,109,9,,,,,0,1,1,0,,,,,,,,,,,,,,,,,left,1,2.66749515373,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
25,35,150,,,,,0,2,2,1,,,,,,,,,,,,,,,,,left,0,5.35069317889,,,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,25.929865271,,,,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10,0,20.0,90,,,,,0,0,0,20,,,,,,,,,,,,,,,,,,left,0,2.98372704029,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,5,0,150.0,30,,,,,0,1,1,44,,,,,,,,,,,,,,,,,,left,1,3.46691406472,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10,0,10.01,150,,,,,0,2,2,25,,,,,,,,,,,,,,,,,,left,0,2.60049256857,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10,0,149.0,61,,,,,0,3,3,19,,,,,,,,,,,,,,,,,,left,1,6.01653050177,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,5,0,15.0,91,,,,,0,4,4,50,,,,,,,,,,,,,,,,,,right,0,1.80067886249,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,5,0,56.0,89,,,,,0,5,5,52,,,,,,,,,,,,,,,,,,left,1,4.71676691616,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,5,0,104.0,90,,,,,0,6,6,53,,,,,,,,,,,,,,,,,,left,1,4.03351028857,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10,0,149.0,89,,,,,0,7,7,24,,,,,,,,,,,,,,,,,,right,1,4.85090368491,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,25,0,35.0,11,,,,,0,8,8,65,,,,,,,,,,,,,,,,,,left,0,4.11620906251,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,25,0,125.0,89,,,,,0,9,9,83,,,,,,,,,,,,,,,,,,left,0,6.33447727951,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,25,0,55.0,60,,,,,0,10,10,76,,,,,,,,,,,,,,,,,,right,1,2.78335208778,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,25,0,125.0,31,,,,,0,11,11,73,,,,,,,,,,,,,,,,,,right,1,2.63391392544,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,25,0,150.0,61,,,,,0,12,12,79,,,,,,,,,,,,,,,,,,right,1,1.8833437087,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10,0,61.0,150,,,,,0,13,13,27,,,,,,,,,,,,,,,,,,right,1,2.36710647593,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,25,0,35.0,90,,,,,0,14,14,80,,,,,,,,,,,,,,,,,,right,1,2.15065030666,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,5,0,55.0,151,,,,,0,15,15,57,,,,,,,,,,,,,,,,,,left,0,3.23415255023,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,5,0,35.0,31,,,,,0,16,16,41,,,,,,,,,,,,,,,,,,right,1,4.33305180195,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,25,0,75.0,10,,,,,0,17,17,67,,,,,,,,,,,,,,,,,,right,1,3.04849142529,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,10,0,60.0,60,,,,,0,18,18,17,,,,,,,,,,,,,,,,,,right,1,3.96684595227,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
,,,5,0,15.0,61,,,,,0,19,19,45,,,,,,,,,,,,,,,,,,left,0,2.20230883156,,,001,3.0.3,59.97555118884215,ninosDelConv2,2019_Aug_10_0831,276,
