ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,session,psychopyVersion,frameRate,expName,date,participant,
,,,5,0,104.0,5,,,,,0,0,0,33,,,,,,,,,,,,,,,,,,left,1,3.88414620981,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,55.0,11,,,,,0,1,1,66,,,,,,,,,,,,,,,,,,left,0,4.99991261028,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,61.0,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,left,1,4.46618643589,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,106.0,152,,,,,0,3,3,58,,,,,,,,,,,,,,,,,,right,0,5.79997625016,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,35.0,31,,,,,0,4,4,41,,,,,,,,,,,,,,,,,,left,0,4.10024191439,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,35.0,11,,,,,0,5,5,65,,,,,,,,,,,,,,,,,,left,0,2.51549518481,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,39.0,29,,,,,0,6,6,11,,,,,,,,,,,,,,,,,,right,0,1.90137787536,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,35.0,30,,,,,0,7,7,70,,,,,,,,,,,,,,,,,,right,0,6.23158986121,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,56.0,60,,,,,0,8,8,47,,,,,,,,,,,,,,,,,,left,0,8.91648443416,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,109.0,5,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,right,1,5.18288512807,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,150.0,30,,,,,0,10,10,14,,,,,,,,,,,,,,,,,,left,1,6.71732995287,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,150.0,30,,,,,0,11,11,44,,,,,,,,,,,,,,,,,,left,1,4.46705878899,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,15.0,91,,,,,0,12,12,50,,,,,,,,,,,,,,,,,,right,0,4.66668568645,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,75.0,59,,,,,0,13,13,77,,,,,,,,,,,,,,,,,,right,0,3.75155630428,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,125.0,4,,,,,0,14,14,63,,,,,,,,,,,,,,,,,,left,0,3.84959805943,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,35.0,150,,,,,0,15,15,85,,,,,,,,,,,,,,,,,,right,0,6.26686077379,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,150.0,29,,,,,0,16,16,74,,,,,,,,,,,,,,,,,,left,0,7.11705770902,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,125.0,149,,,,,0,17,17,88,,,,,,,,,,,,,,,,,,right,0,1.94996334799,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,75.0,151,,,,,0,18,18,87,,,,,,,,,,,,,,,,,,left,0,4.39865749143,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,150.0,89,,,,,0,19,19,84,,,,,,,,,,,,,,,,,,left,0,3.48220801353,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,35.0,60,,,,,0,20,20,75,,,,,,,,,,,,,,,,,,right,0,2.70035685785,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,150.0,90,,,,,0,21,21,54,,,,,,,,,,,,,,,,,,left,1,9.71583661996,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,15.0,11,,,,,0,22,22,35,,,,,,,,,,,,,,,,,,left,0,5.41591794416,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,20.0,90,,,,,0,23,23,20,,,,,,,,,,,,,,,,,,left,0,2.28392485715,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,60.0,29,,,,,0,24,24,12,,,,,,,,,,,,,,,,,,left,1,7.58280873951,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,36.0,61,,,,,0,25,25,46,,,,,,,,,,,,,,,,,,right,1,9.84814482369,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,39.0,150,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,left,0,4.5331329545,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,125.0,9,,,,,0,27,27,68,,,,,,,,,,,,,,,,,,right,0,5.83331482671,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,151.0,150,,,,,0,28,28,59,,,,,,,,,,,,,,,,,,left,0,7.11695592664,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,150.0,61,,,,,0,29,29,79,,,,,,,,,,,,,,,,,,left,1,3.93394691031,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,56.0,89,,,,,0,30,30,52,,,,,,,,,,,,,,,,,,left,0,4.0335082151,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,55.0,90,,,,,0,31,31,81,,,,,,,,,,,,,,,,,,left,0,8.99868555926,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,56.0,9,,,,,0,32,32,37,,,,,,,,,,,,,,,,,,left,1,5.31519487314,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,111.0,10,,,,,0,33,33,8,,,,,,,,,,,,,,,,,,left,1,2.46799231321,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,109.0,149,,,,,0,34,34,28,,,,,,,,,,,,,,,,,,left,0,3.81505556498,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,39.0,6,,,,,0,35,35,1,,,,,,,,,,,,,,,,,,left,0,6.9478068836,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,150.0,150,,,,,0,36,36,89,,,,,,,,,,,,,,,,,,right,0,5.23265601322,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,151.0,4,,,,,0,37,37,34,,,,,,,,,,,,,,,,,,left,1,3.33405712433,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,21.0,31,,,,,0,38,38,10,,,,,,,,,,,,,,,,,,left,0,3.86700656079,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,14.0,149,,,,,0,39,39,55,,,,,,,,,,,,,,,,,,right,0,4.8343506502,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,104.0,90,,,,,0,40,40,53,,,,,,,,,,,,,,,,,,left,0,8.99961188808,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,55.0,30,,,,,0,41,41,71,,,,,,,,,,,,,,,,,,left,0,5.99861873221,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,110.0,60,,,,,0,42,42,18,,,,,,,,,,,,,,,,,,left,0,9.01580361836,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,75.0,10,,,,,0,43,43,67,,,,,,,,,,,,,,,,,,right,0,6.36516726855,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,150.0,5,,,,,0,44,44,4,,,,,,,,,,,,,,,,,,left,1,3.38423565589,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,75.0,31,,,,,0,45,45,72,,,,,,,,,,,,,,,,,,left,0,1.5664412016,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,149.0,59,,,,,0,46,46,49,,,,,,,,,,,,,,,,,,right,0,15.5463164309,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,19.0,11,,,,,0,47,47,5,,,,,,,,,,,,,,,,,,left,1,4.58267559856,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,35.0,150,,,,,0,48,48,56,,,,,,,,,,,,,,,,,,right,0,5.85111503862,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,149.0,89,,,,,0,49,49,24,,,,,,,,,,,,,,,,,,left,0,3.16890589334,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,35.0,6,,,,,0,50,50,31,,,,,,,,,,,,,,,,,,left,1,4.69937912282,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,54.0,5,,,,,0,51,51,32,,,,,,,,,,,,,,,,,,right,1,2.80019009765,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,59.0,9,,,,,0,52,52,7,,,,,,,,,,,,,,,,,,right,0,3.29932956863,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,55.0,60,,,,,0,53,53,76,,,,,,,,,,,,,,,,,,right,0,3.38435902819,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,151.0,151,,,,,0,54,54,29,,,,,,,,,,,,,,,,,,left,0,6.56453456916,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,16.0,4,,,,,0,55,55,30,,,,,,,,,,,,,,,,,,right,1,6.06496946048,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,20.0,59,,,,,0,56,56,15,,,,,,,,,,,,,,,,,,right,0,3.21637740731,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,40.0,10,,,,,0,57,57,6,,,,,,,,,,,,,,,,,,left,1,6.06555085722,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,150.0,4,,,,,0,58,58,64,,,,,,,,,,,,,,,,,,left,1,2.41610917356,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,105.0,60,,,,,0,59,59,48,,,,,,,,,,,,,,,,,,left,0,6.18256332912,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,149.0,10,,,,,0,60,60,39,,,,,,,,,,,,,,,,,,left,1,4.49944019318,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,149.0,61,,,,,0,61,61,19,,,,,,,,,,,,,,,,,,right,0,3.71604121476,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,110.0,90,,,,,0,62,62,23,,,,,,,,,,,,,,,,,,left,1,6.18140978832,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,14.0,31,,,,,0,63,63,40,,,,,,,,,,,,,,,,,,right,1,6.19893806335,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,55.0,6,,,,,0,64,64,61,,,,,,,,,,,,,,,,,,right,0,3.35000570584,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,35.0,89,,,,,0,65,65,51,,,,,,,,,,,,,,,,,,left,0,1.98514635675,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,125.0,31,,,,,0,66,66,73,,,,,,,,,,,,,,,,,,right,0,2.70042522717,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,55.0,151,,,,,0,67,67,86,,,,,,,,,,,,,,,,,,right,0,1.39904303383,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,75.0,90,,,,,0,68,68,82,,,,,,,,,,,,,,,,,,right,0,3.63410945516,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,111.0,30,,,,,0,69,69,13,,,,,,,,,,,,,,,,,,right,0,4.55102621019,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,39.0,59,,,,,0,70,70,16,,,,,,,,,,,,,,,,,,right,0,6.68258954585,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,55.0,151,,,,,0,71,71,57,,,,,,,,,,,,,,,,,,right,0,4.33281979151,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,36.0,9,,,,,0,72,72,36,,,,,,,,,,,,,,,,,,left,1,4.71613168903,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,20.0,5,,,,,0,73,73,0,,,,,,,,,,,,,,,,,,right,0,2.1824024301,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,60.0,60,,,,,0,74,74,17,,,,,,,,,,,,,,,,,,left,0,3.69952614326,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,61.0,89,,,,,0,75,75,22,,,,,,,,,,,,,,,,,,left,0,4.51618093532,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,125.0,89,,,,,0,76,76,83,,,,,,,,,,,,,,,,,,left,1,1.71653162502,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,56.0,29,,,,,0,77,77,42,,,,,,,,,,,,,,,,,,left,0,3.06581251137,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,10.01,150,,,,,0,78,78,25,,,,,,,,,,,,,,,,,,left,0,3.1340744989,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,35.0,90,,,,,0,79,79,80,,,,,,,,,,,,,,,,,,left,0,1.45133022219,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,61.0,150,,,,,0,80,80,27,,,,,,,,,,,,,,,,,,right,0,1.61746278498,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,151.0,11,,,,,0,81,81,9,,,,,,,,,,,,,,,,,,right,1,3.2499606749,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,10,0,40.0,91,,,,,0,82,82,21,,,,,,,,,,,,,,,,,,left,0,2.01670887135,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,35.0,5,,,,,0,83,83,60,,,,,,,,,,,,,,,,,,left,0,3.18372715171,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,15.0,61,,,,,0,84,84,45,,,,,,,,,,,,,,,,,,left,0,2.26479015779,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,106.0,29,,,,,0,85,85,43,,,,,,,,,,,,,,,,,,left,1,4.4161801124,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,150.0,9,,,,,0,86,86,69,,,,,,,,,,,,,,,,,,left,1,5.15046979487,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,75.0,5,,,,,0,87,87,62,,,,,,,,,,,,,,,,,,right,1,4.76672146469,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,5,0,104.0,10,,,,,0,88,88,38,,,,,,,,,,,,,,,,,,left,1,2.7849750733,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
,,,25,0,125.0,59,,,,,0,89,89,78,,,,,,,,,,,,,,,,,,left,0,3.45030519553,001,3.0.3,60.2361372171422,ninosDelConv2,2019_Aug_10_0842,231,
